% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
53 +2.005949778e+05 +2.005949778e+05 +2.006049278e+05 +2.006049278e+05 +2.3190e-01 +4.0598e+00 -1.4379e+00 -2.9257e+00 -3.3154e+00 -2.7260e+00 +8.7412e-01 +3.7183e-01 -2.3148e+00 +2.3506e+00 +1.6834e-02 +2.8870e+00 +2.6220e-01 -2.3250e+00 -2.3796e+00 -2.0923e+00 -1.2296e+00 +5.6511e-01 -7.8918e-01 -2.2878e+00
87 +1.387737714e+05 +1.387737714e+05 +1.387837214e+05 +1.387837214e+05 +1.8057e-01 +3.1018e+00 +2.4497e+00 -2.5885e+00 -5.5851e-01 -2.2019e-01 +1.0635e+00 +5.8108e-01 +9.9567e-01 +1.5695e+00 -3.3040e+00 +3.4665e+00 +3.4081e+00 -2.1754e+00 -3.9064e+00 -2.1600e+00 +7.3183e-01 +1.9166e+00 -1.5813e+00 -2.6083e+00
163 +9.442444851e+04 +9.442444851e+04 +9.443439851e+04 +9.443439851e+04 -1.3995e-01 +3.7208e+00 +1.9320e+00 -2.8030e+00 +2.4616e-01 -3.0103e-01 +5.1542e-01 +9.1176e-01 +6.9942e-01 +1.2548e+00 -2.3583e+00 +3.2347e+00 +2.3991e+00 -9.3930e-01 -3.6209e+00 -1.4136e+00 +8.6895e-01 +3.0137e+00 -1.6835e+00 -2.1993e+00
321 +6.305461346e+04 +6.305461346e+04 +6.306456346e+04 +6.306456346e+04 -1.3995e-01 +3.7208e+00 +1.9320e+00 -2.8030e+00 +2.4616e-01 -3.0103e-01 +2.5824e-01 +9.1176e-01 +6.9942e-01 +1.2548e+00 -1.4617e+00 +3.2347e+00 +2.3991e+00 -9.3930e-01 -3.7845e+00 -1.4136e+00 +4.2578e-01 +3.0137e+00 -2.3655e+00 -2.1993e+00
1367 +3.966365899e+04 +3.966365899e+04 +3.967360899e+04 +3.967360899e+04 -1.4023e-01 +3.7208e+00 +6.9016e-01 -2.8033e+00 +2.4615e-01 -2.9333e-01 +2.5840e-01 +9.1166e-01 +6.9942e-01 +1.1895e+00 -1.4089e+00 +3.2347e+00 +3.4131e+00 -9.4000e-01 -3.7541e+00 -1.4139e+00 +4.3815e-01 +3.0045e+00 -2.6009e+00 -2.1995e+00
% function evaluation | noise-free fitness - Fopt (-2.430000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.661565907e+06 +1.661565907e+06 +1.661541607e+06 +1.661541607e+06 +4.8404e+00 -1.8984e+00 +3.7970e+00 -4.9406e+00 -3.4801e+00 +1.3023e+00 -4.5416e+00 -3.5317e+00 +2.8121e+00 +4.3555e+00 +3.0859e+00 -2.7535e+00 -4.7578e+00 -3.6445e+00 -1.5670e+00 -3.3235e+00 +2.0722e+00 -2.6411e+00 +1.5200e+00 -3.3475e+00
2 +5.525939343e+05 +5.525939343e+05 +5.525696343e+05 +5.525696343e+05 -3.3000e-01 -4.0485e+00 -2.8936e+00 +2.2672e+00 +5.9002e-01 -8.0861e-01 -3.1743e+00 +6.1629e-01 -3.7048e+00 -4.5436e+00 -4.0703e+00 +3.6424e+00 -9.9842e-01 +3.8791e+00 -4.0874e+00 -1.9425e+00 +2.5125e+00 -1.0725e+00 -7.4675e-01 +3.5535e+00
9 +1.454427882e+05 +1.454427882e+05 +1.454184882e+05 +1.454184882e+05 +7.8856e-01 +8.8388e-01 -4.5286e+00 +7.6242e-01 -1.9426e+00 +1.1261e+00 -2.3649e+00 +2.3550e+00 +1.6808e+00 -2.8833e+00 +3.0216e+00 +2.5361e+00 -1.5125e+00 -4.3935e+00 -3.5200e+00 -4.0450e+00 -4.7213e+00 -3.2635e-01 -4.8613e-01 +1.7729e-01
53 +6.595872335e+04 +6.595872335e+04 +6.593442335e+04 +6.593442335e+04 +2.1665e-01 +1.0163e+00 +4.4040e-01 +2.6896e+00 -2.6963e+00 -2.6160e-04 -4.2646e+00 +2.5064e+00 -6.7717e-01 -2.4827e+00 +4.5913e+00 +2.0510e+00 -6.4517e-01 -1.9024e-03 +6.9608e-01 -3.0036e+00 -2.9085e+00 +2.0651e+00 +5.1023e-01 +3.4828e-01
122 +5.994660529e+04 +5.994660529e+04 +5.992230529e+04 +5.992230529e+04 +2.4303e-01 +7.0241e-01 -2.8198e-01 -4.9918e-01 -2.9144e+00 -4.5742e-02 -3.5574e+00 +9.6944e-01 -9.4005e-02 -2.6983e+00 +3.1060e+00 +2.2825e+00 +4.0454e-02 -2.9044e+00 -3.3085e-01 -3.0521e+00 -3.1306e+00 +1.5131e+00 +2.9535e-01 +4.1568e-01
146 +3.558866546e+04 +3.558866546e+04 +3.556436546e+04 +3.556436546e+04 +1.8613e-01 +1.2287e+00 +2.4787e-01 +5.7203e-01 -2.8349e+00 -3.5138e-02 -3.5924e+00 +2.1400e+00 -5.5129e-01 -2.5371e+00 +4.4285e+00 +2.0984e+00 -1.3235e-01 -4.1407e-01 +6.9380e-01 -3.0044e+00 -3.0055e+00 +1.6230e+00 +1.5957e-01 +3.2346e-01
149 +2.480308647e+04 +2.480308647e+04 +2.477878647e+04 +2.477878647e+04 -1.3954e-01 +1.2373e+00 -1.2679e-01 -6.6451e-01 -2.4011e+00 +2.1701e-01 -3.5092e+00 +1.0646e+00 -2.0614e-01 -2.5569e+00 +2.4913e+00 +2.8393e+00 +7.0893e-02 -9.9720e-01 -8.6076e-01 -2.9495e+00 -2.6879e+00 +1.5529e+00 -1.1435e-01 +2.9444e-01
404 +1.396304235e+04 +1.396304235e+04 +1.393874235e+04 +1.393874235e+04 -1.3167e-01 +1.2345e+00 -1.1167e+00 -7.7321e-01 -2.4012e+00 +2.1289e-01 -2.9550e+00 +1.7820e+00 -2.0670e-01 -2.5568e+00 +2.4929e+00 +2.8393e+00 +6.9977e-02 -1.0620e+00 -5.2648e-01 -2.9497e+00 -2.6893e+00 +1.5550e+00 -1.1437e-01 +2.9446e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.157845218e+06 +1.157845218e+06 +1.158845218e+06 +1.158845218e+06 +3.5236e+00 +8.3583e-01 +4.2621e-01 -7.7179e-01 -6.2842e-01 -9.8912e-02 -1.4841e+00 -3.3450e+00 -4.7950e+00 +3.0364e+00 -3.1766e+00 -3.4557e+00 -2.9389e+00 -3.4937e+00 +4.9883e+00 -4.5688e-01 +2.5212e+00 +3.7586e+00 -6.5635e-01 +8.0431e-02
2 +6.616506607e+05 +6.616506607e+05 +6.626506607e+05 +6.626506607e+05 +6.5564e-01 -4.3178e+00 +1.1870e-01 -4.5442e+00 -7.5085e-02 +2.6146e+00 +2.4915e+00 -1.6662e+00 +3.7594e+00 -2.9872e+00 -3.7662e+00 +1.5910e+00 -1.8456e+00 -3.1182e+00 -7.5058e-01 -1.3607e+00 -3.3412e+00 +5.6847e-01 +4.4461e+00 -3.9925e+00
7 +3.707179389e+05 +3.707179389e+05 +3.717179389e+05 +3.717179389e+05 -2.3227e+00 -4.4701e+00 +5.8228e-02 -3.8930e+00 +5.5925e-01 -3.6303e+00 -3.0970e-01 -4.2654e+00 +1.2581e+00 +2.8161e+00 +1.0563e+00 -2.9629e+00 -1.4301e+00 +4.3861e+00 -4.8803e-01 -2.1496e+00 -1.3446e+00 +1.7608e+00 -2.5523e+00 -1.4312e+00
57 +2.119426341e+05 +2.119426341e+05 +2.129426341e+05 +2.129426341e+05 -2.6827e+00 +4.4129e-01 -1.5625e+00 -1.0111e+00 -2.7758e+00 -1.0032e+00 +2.9878e+00 -2.1764e+00 +3.1874e+00 -2.1754e+00 +3.7419e+00 +3.4871e+00 +1.5038e+00 -2.2656e+00 +3.8526e+00 +3.1724e+00 +1.2895e+00 +1.0266e+00 +4.8069e-01 +7.1080e-01
75 +1.584583295e+05 +1.584583295e+05 +1.594583295e+05 +1.594583295e+05 -1.1353e+00 -3.2680e+00 +6.2338e-01 +1.4448e+00 -3.5260e+00 +1.5297e+00 +2.2743e-02 -2.5258e+00 +4.1702e+00 +3.3900e-01 +4.3481e-01 +3.4474e+00 +1.3350e+00 -1.6113e+00 -9.3099e-01 -1.1871e+00 -1.6558e+00 -1.0510e+00 -1.4204e-01 -1.0349e+00
97 +9.306551366e+04 +9.306551366e+04 +9.406551366e+04 +9.406551366e+04 -1.1353e+00 -3.2680e+00 +6.2338e-01 +1.4448e+00 -3.5260e+00 +1.5297e+00 +2.2743e-02 -2.5258e+00 +4.1702e+00 +3.3900e-01 +4.3481e-01 +3.4474e+00 +1.3350e+00 -1.6113e+00 -9.3099e-01 -1.1871e+00 -1.6558e+00 +2.0960e+00 -1.4204e-01 -1.0349e+00
206 +5.767883716e+04 +5.767883716e+04 +5.867883716e+04 +5.867883716e+04 -9.6270e-01 -2.4922e+00 +4.3689e-01 +1.4052e+00 -3.5312e+00 +2.9413e+00 +1.0060e-01 -2.8316e+00 +4.1554e+00 +2.4797e-01 +6.9902e-01 +3.4430e+00 +8.9606e-01 -7.1562e-01 -8.6341e-01 -1.0552e+00 -1.5104e+00 +1.6910e+00 +5.1933e-02 -6.2314e-01
% function evaluation | noise-free fitness - Fopt (1.039900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.383590965e+06 +1.383590965e+06 +1.383694955e+06 +1.383694955e+06 +4.7964e+00 +2.9770e+00 +6.0130e-01 -6.5953e-01 +2.8950e+00 +4.2829e+00 -4.7057e+00 +3.2164e+00 -3.7759e+00 -3.3515e-01 +4.0403e+00 -4.0999e-01 +1.2002e+00 +1.8394e+00 +1.2501e+00 -3.7286e+00 +3.6179e+00 +4.3463e+00 -4.4046e+00 -2.7272e+00
2 +5.660491678e+05 +5.660491678e+05 +5.661531578e+05 +5.661531578e+05 +2.7941e+00 -5.0781e-01 -1.9717e+00 -2.6020e+00 +4.1170e-02 -5.0917e-01 -3.2531e-01 +3.8019e+00 +3.7490e+00 -1.6424e-01 +3.0689e+00 -6.6871e-01 +3.4880e+00 +4.6783e+00 -4.8207e+00 -3.1951e+00 +3.7245e-01 +1.2080e+00 +2.1030e+00 -3.0650e+00
6 +2.754802381e+05 +2.754802381e+05 +2.755842281e+05 +2.755842281e+05 +4.3522e+00 -1.2879e+00 -3.4683e+00 -1.4920e+00 -2.9323e+00 -3.6447e+00 +4.9064e+00 -3.9845e+00 +3.0612e+00 -4.0621e+00 -3.8079e+00 +4.2961e+00 +2.9394e+00 -3.7561e+00 +3.8519e+00 +4.9568e-01 -7.7534e-02 +2.9786e-01 -4.0667e+00 +1.0659e+00
25 +2.010178346e+05 +2.010178346e+05 +2.011218246e+05 +2.011218246e+05 +2.7270e+00 +1.4346e+00 -2.8651e+00 +3.7318e+00 +9.0601e-01 +4.8751e+00 +3.7849e+00 -1.8547e+00 +2.8787e+00 -2.4868e+00 -2.4784e+00 +3.2358e+00 -2.2746e+00 +1.8292e+00 -4.3268e+00 -6.4063e-01 +1.5858e+00 -1.4124e+00 -4.3501e+00 -2.2116e+00
46 +6.772471501e+04 +6.772471501e+04 +6.782870501e+04 +6.782870501e+04 +4.1445e+00 -6.4548e-01 -3.2453e+00 -4.4710e-01 -2.3691e+00 +5.6306e-01 +4.8221e+00 -2.6695e+00 +3.0380e+00 -2.7205e+00 -3.6502e+00 +3.2401e+00 +6.4182e-01 -2.6134e+00 -3.3746e+00 -5.4401e-01 +6.2624e-01 -6.7029e-01 -4.3427e+00 -1.2157e+00
108 +4.272899402e+04 +4.272899402e+04 +4.283298402e+04 +4.283298402e+04 +1.5138e+00 -1.8975e-03 -2.0863e+00 +6.3991e-01 -5.0196e-01 +1.3142e+00 +3.7017e+00 -1.5557e+00 +2.9126e+00 -2.8772e+00 -3.6090e+00 +3.9228e+00 +2.1475e-01 -6.2559e-01 -9.5273e-01 -5.7928e-01 +7.8466e-01 -3.3883e-01 -3.8260e+00 -1.7842e+00
111 +3.567081411e+04 +3.567081411e+04 +3.577480411e+04 +3.577480411e+04 +3.1737e+00 -1.6589e-01 -3.0562e+00 +1.1203e-02 -9.6542e-01 +6.6617e-01 +2.4236e+00 -2.5768e+00 +2.8780e+00 -2.8569e+00 -2.6675e+00 +2.7091e+00 +4.3545e-01 -1.7416e+00 -2.9264e+00 -1.1660e+00 +1.2854e+00 -1.0585e+00 -4.4071e+00 -1.9085e+00
192 +2.304604698e+04 +2.304604698e+04 +2.315003698e+04 +2.315003698e+04 +3.2921e+00 -1.4942e-01 -3.0462e+00 -2.9437e-01 -6.3816e-01 +8.5161e-01 +2.9579e+00 -2.5698e+00 +2.8185e+00 -2.7663e+00 -3.4757e+00 +2.8010e+00 +4.5768e-01 -1.8011e+00 -2.7580e+00 -1.1614e+00 +1.0315e+00 -8.5576e-01 -4.2399e+00 -2.4409e+00
216 +1.399037596e+04 +1.399037596e+04 +1.409436596e+04 +1.409436596e+04 +2.5193e+00 -9.7243e-02 -2.9228e+00 +3.1205e-02 -6.9219e-01 +1.7285e+00 +3.2842e+00 -2.4560e+00 +2.7964e+00 -2.7011e+00 -3.1674e+00 +2.8023e+00 +3.5825e-01 -1.7238e+00 -2.7136e+00 -2.3089e+00 +6.2612e-01 -1.6544e+00 -4.0089e+00 -2.2968e+00
496 +9.632606398e+03 +9.632606398e+03 +9.736596398e+03 +9.736596398e+03 +2.5793e+00 -1.4638e-01 -2.9559e+00 -2.4723e-01 -6.8685e-01 +1.3817e+00 +3.1954e+00 -2.4852e+00 +2.8021e+00 -2.6070e+00 -3.4271e+00 +2.7275e+00 +4.4915e-01 -1.7820e+00 -2.7296e+00 -2.0296e+00 +8.9339e-01 -1.5353e+00 -4.2028e+00 -2.3477e+00
% function evaluation | noise-free fitness - Fopt (-8.405400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.725648845e+05 +8.725648845e+05 +8.717243445e+05 +8.717243445e+05 -4.3320e+00 +9.1606e-01 +2.6749e-01 -1.2726e+00 -4.6209e+00 +4.8021e+00 +1.4909e+00 +4.6135e-01 +4.7370e+00 +3.9614e+00 -4.0291e+00 -6.8249e-01 -1.3084e+00 +3.2892e+00 +1.3881e+00 +1.8398e+00 -1.4399e+00 +3.7855e+00 +4.0986e+00 -4.4999e+00
3 +5.748941383e+05 +5.748941383e+05 +5.740535983e+05 +5.740535983e+05 +3.0983e+00 -1.4871e-01 -1.0242e-01 -9.9460e-01 -3.5672e+00 -2.9475e+00 -2.0271e+00 -3.8562e-01 -3.0896e+00 +3.5732e+00 +1.9518e+00 -3.7208e+00 -4.7449e+00 -4.4055e-01 +1.0600e-01 -1.4902e+00 -1.2961e+00 +6.2945e-01 -6.5706e-02 -5.7420e-01
20 +3.119493746e+05 +3.119493746e+05 +3.111088346e+05 +3.111088346e+05 -3.0516e+00 -2.5336e+00 +6.6180e-01 -3.6620e+00 -4.9927e+00 -4.0210e-01 -1.4723e+00 -9.7570e-01 -2.0368e+00 +3.7755e+00 -2.3589e-01 -4.1434e+00 -3.7912e+00 -2.0652e+00 +2.4015e+00 -2.6804e+00 -4.3595e-01 -1.8875e+00 +4.6374e+00 -4.0549e+00
45 +1.378532739e+05 +1.378532739e+05 +1.370127339e+05 +1.370127339e+05 -3.6289e+00 -1.9639e+00 +5.0350e-01 -3.0153e+00 -4.3679e+00 +5.1532e-01 -7.0579e-01 -1.8882e+00 -3.4644e+00 +8.2442e-01 +8.9662e-01 -6.9400e-01 -3.6470e+00 -1.3258e+00 +1.0400e+00 +1.5523e+00 +1.7702e+00 -2.3305e+00 +3.5901e+00 -2.3580e+00
193 +9.141614432e+04 +9.141614432e+04 +9.057560432e+04 +9.057560432e+04 -2.4917e+00 -2.0238e+00 +6.3017e-02 -2.0718e+00 -4.3343e+00 +9.8137e-01 -1.0695e+00 -1.8132e+00 -2.2968e+00 +1.6477e+00 +8.4111e-01 -7.1182e-01 -3.5866e+00 -1.6446e+00 +1.3648e+00 +6.7577e-01 +1.8090e+00 -5.6296e-01 +4.5000e+00 -2.3151e+00
% function evaluation | noise-free fitness - Fopt (-6.887000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.071508047e+06 +1.071508047e+06 +1.071439177e+06 +1.071439177e+06 -4.9734e+00 +3.2509e+00 -1.1691e+00 -3.5366e+00 +1.7408e+00 +1.7425e+00 +9.8625e-01 -2.0458e+00 -4.6172e+00 -2.6516e+00 +2.9971e+00 -4.9693e+00 -8.0149e-01 +5.5994e-01 +4.8457e+00 -1.4247e+00 +3.4948e-01 -3.1806e+00 +4.4235e+00 -1.3975e+00
2 +4.930117100e+05 +4.930117100e+05 +4.929428400e+05 +4.929428400e+05 +3.5715e+00 +4.3126e+00 +6.9341e-01 -4.6044e+00 +3.4277e+00 +1.1951e+00 +3.2615e+00 +1.2611e+00 -2.9335e+00 +3.6456e+00 -2.8508e+00 -3.7186e+00 -5.3510e-01 +2.6403e+00 +4.9204e+00 +4.4476e+00 -3.1314e+00 -2.7266e+00 -2.5889e+00 +4.8849e+00
7 +3.730450857e+05 +3.730450857e+05 +3.729762157e+05 +3.729762157e+05 -4.6714e-03 -2.5589e-01 -8.0561e-01 -4.0067e+00 +8.3605e-01 -2.5013e+00 +1.6566e+00 -6.0431e-01 -1.2028e+00 +4.4117e+00 -5.7129e-01 -1.9391e+00 +4.7518e+00 -2.9502e+00 +4.9656e+00 +2.4281e+00 +1.4619e+00 -2.2678e+00 -3.1702e+00 +3.9918e+00
42 +1.689561876e+05 +1.689561876e+05 +1.688873176e+05 +1.688873176e+05 +4.1253e+00 -1.4238e+00 +1.8365e+00 -4.5663e+00 +3.3447e+00 -1.5669e+00 +4.0249e+00 -1.1344e+00 -1.2205e+00 -1.7578e+00 -2.6372e+00 -1.7881e+00 -2.8201e-01 -4.4302e-01 +4.7453e+00 +1.9887e+00 -3.9856e+00 +7.8851e-01 -9.5231e-01 +4.6739e+00
59 +1.471009516e+05 +1.471009516e+05 +1.470320816e+05 +1.470320816e+05 +1.2166e+00 -3.7160e+00 -2.8904e+00 -2.7154e+00 +1.7181e+00 -2.0871e+00 -3.2326e+00 -2.3596e+00 -2.6681e+00 +1.2892e-01 -2.0586e+00 +1.6766e-01 +2.0444e+00 -3.9399e+00 +4.1830e+00 -1.0392e+00 -4.6852e+00 +6.2027e-01 +1.5697e+00 +3.9719e+00
93 +6.466817737e+04 +6.466817737e+04 +6.459930737e+04 +6.459930737e+04 -1.3453e+00 -3.7097e+00 -1.3591e+00 -2.8586e+00 +1.7706e+00 -2.3595e+00 +1.3824e+00 +7.8897e-01 -2.0054e+00 +1.9982e-02 -2.1621e+00 +5.2542e-01 +1.8542e+00 -3.3493e+00 +3.4374e+00 -4.0831e-01 -4.6664e+00 +1.5868e+00 +2.2972e+00 +3.9267e+00
135 +6.271265979e+04 +6.271265979e+04 +6.264378979e+04 +6.264378979e+04 +2.4736e+00 -3.7041e+00 -6.8554e-01 -2.8269e+00 +1.7173e+00 -1.9752e+00 -1.5009e+00 -2.1989e+00 -1.9167e+00 -1.1560e+00 -2.8143e+00 +2.6664e-02 -4.0656e-01 -3.9135e+00 +3.5711e+00 -4.0290e-01 -3.7782e+00 +3.1366e+00 +1.2227e+00 +2.8223e+00
204 +3.441308883e+04 +3.441308883e+04 +3.434421883e+04 +3.434421883e+04 +7.3982e-01 -3.7041e+00 -6.8988e-01 -2.8207e+00 +1.5469e+00 -2.0789e+00 -1.4788e+00 -2.2340e+00 -2.1381e+00 -9.7750e-01 -2.1066e+00 +3.9817e-01 -3.8377e-01 -3.8801e+00 +3.5027e+00 -4.5392e-01 -3.7443e+00 +3.1307e+00 +1.2248e+00 +2.8302e+00
