% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
5 +7.700855781e+02 +7.700855781e+02 +5.644655781e+02 +5.644655781e+02 +1.9460e+00 -4.6416e+00 -3.0537e-01 +2.2278e-01 +3.4408e+00 +1.9998e+00 -1.9465e+00 +1.1559e+00 -1.1236e+00 +2.8750e+00 -4.3827e-01 +1.9673e+00 +2.9252e+00 +4.6800e+00 -1.4957e+00 -1.4436e+00 +2.1671e-01 -1.8095e+00 -3.3144e+00 -1.8154e+00
42 +6.275683682e+02 +6.275683682e+02 +4.219483682e+02 +4.219483682e+02 +4.1044e+00 +3.7099e+00 -2.2936e+00 -3.3944e+00 +2.7699e+00 -8.6147e-01 -2.4965e-01 +2.5066e+00 +2.8079e+00 +1.3047e+00 -2.8542e+00 -3.2968e+00 +3.2979e+00 -1.6493e+00 -4.0278e+00 -2.6837e+00 +2.3570e-03 +2.1996e+00 -2.2986e+00 -4.2537e+00
75 +3.940916347e+02 +3.940916347e+02 +1.884716347e+02 +1.884716347e+02 +2.3207e+00 +3.2067e+00 -2.2421e+00 +1.2018e+00 +3.8630e+00 -2.7670e+00 -2.0273e+00 +3.3088e+00 +1.2996e-01 -4.9916e-01 +3.3226e+00 -1.3561e+00 +4.3677e-01 -1.3216e-01 -4.0148e+00 -4.0201e+00 -1.3210e+00 +2.1549e+00 -3.7586e-01 -2.9919e+00
361 +2.508210688e+02 +2.508210688e+02 +4.520106878e+01 +4.520106878e+01 +2.2855e+00 +3.4053e+00 -1.6488e+00 +1.0828e-01 +3.5023e+00 -1.6075e+00 -1.7330e+00 +1.9973e+00 +1.0413e+00 +1.7991e-01 +1.8365e+00 -1.2433e+00 -2.1466e-01 -4.5899e-01 -3.7442e+00 -3.2674e+00 -1.0852e+00 +1.5362e+00 -3.6913e-01 -3.2331e+00
% function evaluation | noise-free fitness - Fopt (2.877200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.380705708e+03 +1.380705708e+03 +1.668425708e+03 +1.668425708e+03 -2.2226e+00 +4.7398e+00 +1.8727e+00 -4.2858e+00 +3.4437e+00 -1.0072e+00 +2.7999e+00 +2.2309e+00 -3.5626e+00 -4.0606e-01 -4.4440e+00 -2.0422e-01 +4.5642e-01 +4.8736e+00 +8.9262e-01 -3.4396e+00 +4.9532e+00 +2.2034e+00 -9.0293e-01 +1.3027e+00
6 +9.714092292e+02 +9.714092292e+02 +1.259129229e+03 +1.259129229e+03 +1.1484e+00 -3.7276e+00 +4.9482e-01 +2.5149e+00 -3.8243e+00 -4.6242e+00 +4.4958e-01 +1.7518e+00 +2.5392e+00 +4.1763e+00 -3.3312e+00 +1.8093e+00 +3.7249e+00 +5.0572e-01 -1.9791e-01 +8.3262e-01 +2.3784e+00 -4.5749e+00 -2.0176e+00 -3.5055e+00
50 +5.633587420e+02 +5.633587420e+02 +8.510787420e+02 +8.510787420e+02 -3.9292e-01 -1.1089e-01 -7.3285e-01 -7.1393e-01 -1.5136e+00 -1.7058e+00 -4.2101e+00 +2.3108e+00 +2.0785e+00 -1.2588e+00 -9.6142e-01 -3.0758e+00 +5.3892e-01 +1.8229e+00 -3.7906e+00 -4.2328e+00 +3.8440e+00 -1.7953e+00 +2.2168e+00 -2.0041e+00
235 +3.894046291e+02 +3.894046291e+02 +6.771246291e+02 +6.771246291e+02 -4.4441e-01 +1.5836e-01 +1.1734e+00 -8.0074e-01 -2.6137e+00 -1.3199e+00 -2.8648e+00 -5.9807e-01 +1.2375e+00 -9.6366e-01 -1.5391e+00 -1.1542e+00 +1.9705e-01 +8.5588e-01 -2.1355e+00 -1.2049e+00 +2.1792e+00 -2.2224e+00 +2.5431e+00 -1.5301e+00
% function evaluation | noise-free fitness - Fopt (7.524000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.105410255e+03 +1.105410255e+03 +1.180650255e+03 +1.180650255e+03 +4.3472e+00 -4.7294e+00 +1.8209e+00 -2.0725e+00 -3.5664e-01 -4.5654e+00 -1.5276e+00 -4.2262e+00 -2.8800e+00 -4.9796e+00 +5.8623e-01 +1.9015e+00 -2.0462e+00 -1.7825e+00 -3.6256e+00 -9.5314e-01 -4.2998e+00 -1.0544e+00 -2.5290e+00 +1.5745e+00
4 +7.698779930e+02 +7.698779930e+02 +8.451179930e+02 +8.451179930e+02 -4.1143e+00 +3.0469e+00 +3.0672e+00 +4.2004e+00 -1.1805e+00 -3.1321e+00 +3.4977e+00 -3.4601e+00 +3.8537e-01 -1.6198e+00 -3.1259e+00 -1.4836e+00 -1.6814e+00 +1.2517e+00 +7.0205e-01 +1.9095e+00 +1.4067e+00 +2.5857e+00 -5.0060e-02 +2.4544e+00
31 +5.594447260e+02 +5.594447260e+02 +6.346847260e+02 +6.346847260e+02 -2.0084e+00 -1.3589e+00 -4.2995e+00 -2.1017e+00 -3.1043e+00 -1.8667e+00 +3.6620e+00 -1.7376e+00 +1.7868e+00 +4.9141e-01 +3.0646e+00 -3.4903e-01 -4.2058e+00 -1.1349e-01 -6.3921e-01 -3.2328e-01 +5.5991e-01 +4.5370e+00 +1.9064e+00 +2.1455e+00
109 +3.758107993e+02 +3.758107993e+02 +4.510507993e+02 +4.510507993e+02 -1.8405e+00 +5.8764e-01 -5.1886e-01 -9.7381e-01 -1.0376e+00 +5.8182e-01 +1.6483e+00 -3.3473e-01 +1.8933e-01 +2.4444e-01 +2.6174e+00 +6.9650e-03 -1.0438e+00 -8.7345e-02 +6.0122e-01 -1.7684e+00 +6.0311e-01 +2.1441e+00 +6.8682e-01 +2.5663e+00
256 +2.510242950e+02 +2.510242950e+02 +3.262642950e+02 +3.262642950e+02 -8.5193e-01 -2.5287e-01 +7.9291e-01 -1.4729e+00 +6.4231e-01 -4.9204e-01 +1.8168e+00 -8.2130e-01 +1.2250e+00 +7.5962e-01 +2.4596e+00 -1.6015e+00 -1.8429e-01 +3.2053e-01 -4.5855e-01 -4.5796e-01 +7.5941e-01 +2.7035e+00 +9.6602e-01 +3.2485e+00
