% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
48 +9.055131608e+01 +9.055131608e+01 +3.792813161e+02 +3.792813161e+02 -2.2228e+00 -1.6518e+00 +2.2437e+00 -3.4632e+00 -3.7509e+00 +8.8224e-01 -1.4783e+00 +1.5299e+00 +1.4366e+00 +5.7948e-01 +9.3490e-02 -1.8629e+00 +2.3028e+00 -1.6366e+00 -5.5137e-01 +2.3238e+00 -1.9902e+00 -3.2057e+00 +1.2790e+00 +2.4489e+00
112 +4.936400434e+01 +4.936400434e+01 +3.380940043e+02 +3.380940043e+02 -3.6415e+00 -2.4053e+00 -1.5135e-01 -2.2504e+00 +3.8028e-01 +1.7075e+00 -9.7713e-01 -1.2723e+00 -1.8263e+00 +1.6110e+00 +6.6782e-02 -1.5918e+00 +1.1537e+00 +2.0963e+00 -1.2739e+00 +1.0453e+00 -2.0382e+00 +2.0201e+00 +1.0047e+00 +3.4413e+00
646 +3.913311436e+01 +3.913311436e+01 +3.278631144e+02 +3.278631144e+02 -3.2696e+00 -2.4088e+00 +1.3734e-02 -2.2379e+00 +3.2917e-01 +2.4186e+00 -7.3339e-01 -1.1256e+00 -1.9092e+00 +4.4965e-01 +2.7188e-01 -1.5391e+00 +1.7305e+00 +5.3101e-01 -1.0772e+00 +1.1010e+00 -2.0623e+00 +1.9187e+00 +9.0481e-01 +1.2921e+00
% function evaluation | noise-free fitness - Fopt (-3.046000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.744364418e+02 +2.744364418e+02 +2.439764418e+02 +2.439764418e+02 -1.4520e+00 -7.7943e-01 -4.6801e+00 +1.5631e+00 +3.3759e+00 +1.3971e+00 -3.6407e+00 -2.7086e+00 +4.7644e-01 +2.2217e+00 +2.0391e+00 +4.8656e+00 -1.6036e-01 -3.6572e+00 -3.9378e+00 +1.8523e+00 +3.7618e+00 +3.7002e+00 -4.8149e+00 +3.3645e+00
9 +2.398420214e+02 +2.398420214e+02 +2.093820214e+02 +2.093820214e+02 -6.7655e-01 +8.3123e-01 +9.5382e-01 +3.2517e+00 -5.5279e-01 -2.5870e+00 -2.0850e+00 +3.4312e+00 -5.3257e-01 -1.0904e+00 +1.5981e+00 -5.6146e-01 -1.8920e-01 +1.9083e+00 -8.7057e-02 +1.8713e-01 -2.4731e+00 -2.7996e+00 -9.6031e-01 +4.7933e-01
32 +1.311191719e+02 +1.311191719e+02 +1.006591719e+02 +1.006591719e+02 +3.0133e+00 +1.9588e+00 +2.0361e+00 -2.5551e+00 -3.5409e-01 -8.3773e-01 +1.1525e+00 +7.0841e-01 +1.3223e+00 +4.0787e+00 +1.2781e+00 +4.2265e+00 +2.4835e+00 -3.3048e+00 -3.1863e+00 +4.2611e+00 -5.5782e-01 +1.1974e+00 +1.3180e+00 +3.7484e+00
54 +6.807015757e+01 +6.807015757e+01 +3.761015757e+01 +3.761015757e+01 +1.4901e+00 +1.8300e+00 +2.4304e+00 -7.9473e-01 +2.1817e+00 -2.1719e+00 +1.1619e+00 +8.9692e-01 +1.3270e+00 -6.9436e-01 +7.3937e-01 +4.1574e+00 +2.2645e+00 -1.2714e+00 -1.0448e+00 -8.7423e-01 -1.9143e+00 +3.2540e+00 -5.8928e-01 +2.6863e+00
134 +5.751339947e+01 +5.751339947e+01 +2.705339947e+01 +2.705339947e+01 +2.0610e+00 +9.4744e-01 +2.4969e+00 -1.2705e+00 +1.0260e+00 -1.4536e+00 +7.7933e-01 +8.9622e-01 -1.2646e+00 +2.7326e-02 +7.0108e-01 +3.8746e+00 +2.1411e+00 -7.7601e-01 -1.0514e+00 -8.4408e-01 -1.8641e+00 +2.8457e+00 -5.6853e-01 +2.2755e+00
% function evaluation | noise-free fitness - Fopt (-1.184600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.048138564e+02 +3.048138564e+02 +1.863538564e+02 +1.863538564e+02 +1.1160e+00 +3.7276e+00 +9.3231e-01 -1.8659e+00 -3.6100e+00 -2.5997e-01 -1.5513e+00 +4.2883e+00 -1.7955e+00 +8.6803e-01 -4.1421e-01 -2.2758e+00 -4.6542e-01 +3.6362e+00 +9.9389e-01 -2.5081e+00 +1.4760e+00 -4.4094e+00 +4.2531e+00 -2.4638e-01
8 +1.852459447e+02 +1.852459447e+02 +6.678594465e+01 +6.678594465e+01 +1.4199e+00 +3.0654e+00 +2.7486e+00 -7.7733e-01 +1.0552e+00 +7.3954e-01 -4.1290e+00 +3.5244e+00 +1.5376e+00 -1.4832e-01 +4.1895e+00 -1.4546e+00 +2.3061e-01 +3.9380e+00 +4.7655e+00 +7.4081e-02 -1.9744e+00 -2.7746e+00 -2.6028e+00 -2.6393e+00
52 +1.339579683e+02 +1.339579683e+02 +1.549796832e+01 +1.549796832e+01 +1.1610e+00 -1.9024e+00 +9.9471e-01 -3.1804e+00 +2.9159e+00 -1.1994e-01 -2.3894e+00 -2.6513e+00 -2.4075e+00 +2.7338e+00 +2.9112e+00 -1.7452e+00 +9.1017e-01 -1.3876e-01 +5.7880e-01 -1.8719e-01 -2.0426e+00 +8.6780e-01 -4.2920e-02 -1.7023e+00
181 +9.987010968e+01 +9.987010968e+01 -1.858989032e+01 -1.858989032e+01 +1.1192e+00 -2.0520e+00 +2.3318e+00 -3.3369e+00 +1.6875e+00 +6.1364e-02 -2.1325e+00 -1.5690e-01 -2.6357e+00 +2.1532e+00 +2.5372e+00 -1.3902e+00 +1.2955e+00 +3.3122e-01 +1.0207e+00 -3.3859e-01 -2.7453e+00 -2.3089e-01 -2.8159e-01 -1.9679e+00
