% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
82 +1.514672692e+06 +1.514672692e+06 +1.514859622e+06 +1.514859622e+06 +7.1520e-01 +1.0008e+00 +1.3433e+00 +4.7729e-01 +1.8558e+00 +2.8417e+00 +2.2917e+00 -1.5334e+00 +3.8188e+00 -3.4999e+00 +2.8863e+00 +3.2069e+00 +2.8778e+00 -1.6130e+00 +1.8666e+00 +1.4972e+00 -1.7027e+00 +6.6787e-01 -1.5399e+00 -2.1026e-01
414 +7.517362163e+05 +7.517362163e+05 +7.519231463e+05 +7.519231463e+05 -1.2880e+00 +1.1795e+00 -3.7385e+00 +3.9488e-01 +7.0998e-01 +3.7217e+00 +2.0838e+00 -1.4149e+00 +3.1464e+00 -3.5852e+00 +9.7363e-01 +5.0439e-01 +1.7809e+00 -1.2762e+00 +2.4575e+00 +2.2129e+00 -1.2362e+00 +9.8026e-02 -1.2000e+00 +3.0560e-01
% function evaluation | noise-free fitness - Fopt (-6.219900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.950783947e+07 +3.950783947e+07 +3.950721748e+07 +3.950721748e+07 +5.8707e-01 +1.1863e+00 -2.0683e+00 +4.8174e+00 -8.4247e-01 +3.2991e+00 +4.6439e+00 +9.8769e-01 -3.1059e+00 +3.6627e+00 -1.2948e+00 +3.5325e+00 +1.5945e+00 +8.4266e-01 -1.6971e+00 +3.8383e+00 +9.7992e-01 +4.5652e+00 +4.4319e+00 -5.0799e-01
2 +8.730042031e+06 +8.730042031e+06 +8.729420041e+06 +8.729420041e+06 -6.1168e-01 -2.8177e+00 +2.9637e+00 +8.6419e-01 -3.7765e+00 -2.3573e+00 +1.6393e+00 +7.2057e-01 +2.0443e-01 +6.3099e-01 +3.6789e+00 +9.6253e-01 -2.4599e+00 +2.1987e-02 +3.5187e+00 -2.1092e+00 +2.6502e+00 -3.1311e+00 +2.5932e+00 -2.9734e+00
18 +4.708442402e+06 +4.708442402e+06 +4.707820412e+06 +4.707820412e+06 -2.7757e+00 -4.8555e+00 -3.3597e+00 -1.2610e+00 +2.0903e+00 +3.1822e+00 -6.2818e-01 +2.0736e+00 +3.0594e+00 -1.4643e+00 -2.8002e+00 +1.3448e+00 -2.9652e+00 +1.9331e-01 -1.3958e+00 -2.0896e+00 -4.0653e+00 -1.1306e+00 +1.2565e+00 -2.2972e+00
43 +2.851822060e+06 +2.851822060e+06 +2.851200070e+06 +2.851200070e+06 -2.7888e+00 +3.4386e-01 -2.9552e-01 -2.2877e+00 -3.9049e-01 +2.0139e+00 -6.5003e-01 +2.1436e+00 -4.2472e+00 -4.2623e-01 -3.2203e+00 +1.8610e+00 -2.7211e+00 -5.7120e-01 -1.7547e+00 -1.9907e+00 -4.1573e+00 -3.3661e+00 -2.3330e+00 -3.7957e+00
82 +9.718677203e+05 +9.718677203e+05 +9.712457303e+05 +9.712457303e+05 -2.6148e+00 -3.2158e+00 +2.0745e+00 -2.2635e+00 -1.5410e+00 -8.4614e-01 -6.0629e-01 +2.1058e+00 +1.1384e+00 -2.8469e-02 -1.0040e+00 +1.5824e+00 -2.7105e+00 -5.3184e-01 -1.6160e+00 -2.0284e+00 -2.1288e+00 -2.4406e+00 -4.3381e-01 -3.3916e+00
198 +6.004648747e+05 +6.004648747e+05 +5.998428847e+05 +5.998428847e+05 -2.7278e+00 -2.4523e-01 +1.2786e+00 -1.4503e+00 -9.5077e-01 +1.1292e+00 -3.2668e-01 +2.1674e+00 +1.6152e+00 +1.4128e-02 -2.6487e+00 +1.2957e+00 -2.8411e+00 -7.7725e-01 -1.6049e+00 -2.1168e+00 -2.7296e+00 -2.9130e+00 -6.0603e-01 -3.5660e+00
% function evaluation | noise-free fitness - Fopt (-8.133700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.737081495e+07 +1.737081495e+07 +1.737000158e+07 +1.737000158e+07 +2.0080e+00 +3.9718e+00 -4.6281e+00 +4.1043e+00 +4.5964e+00 -3.1179e+00 -4.4151e+00 +3.2348e+00 -1.1879e+00 -3.8802e+00 -1.8232e+00 -1.2871e+00 +4.6473e+00 +1.6750e+00 -2.8335e-01 +3.2408e+00 +4.8978e+00 -2.4450e+00 -3.4522e+00 -5.3339e-01
2 +1.049444484e+07 +1.049444484e+07 +1.049363147e+07 +1.049363147e+07 -1.0235e+00 +4.9053e+00 -4.4314e+00 +4.7763e+00 +3.5694e+00 +3.5347e+00 +3.1977e+00 +6.0266e-01 +2.0411e+00 -1.9053e+00 +2.9922e+00 +2.9231e+00 -2.8579e+00 -4.1642e+00 +1.4268e+00 -2.1744e+00 +1.3228e-01 -2.1822e+00 -1.7822e+00 -3.9566e+00
18 +7.022108411e+06 +7.022108411e+06 +7.021295041e+06 +7.021295041e+06 +3.2088e+00 +3.5566e+00 +5.4802e-01 +1.9257e+00 +1.4424e+00 +4.2796e+00 -4.7197e+00 -3.9366e-01 +1.3576e+00 +2.0835e+00 -2.9901e-02 -5.2525e-01 -3.5990e+00 -4.5811e-01 +4.4008e+00 +3.0395e+00 -3.5066e+00 -2.1574e-01 -4.1697e+00 -1.2310e+00
28 +3.178276724e+06 +3.178276724e+06 +3.177463354e+06 +3.177463354e+06 +7.7328e-01 -1.6167e+00 +3.3992e+00 +2.1017e+00 +4.9667e+00 -4.0626e+00 -2.5033e-01 -1.2572e+00 -2.4895e+00 +8.5670e-01 -1.9965e+00 -9.4147e-01 -4.5224e+00 +4.8607e+00 -4.0692e+00 +5.5427e-01 -3.0138e+00 +1.7162e+00 -4.5415e+00 -1.6382e+00
63 +2.472301820e+06 +2.472301820e+06 +2.471488450e+06 +2.471488450e+06 +6.9018e-01 -2.2379e-01 -1.3513e+00 -2.1098e+00 +3.5590e+00 +2.7575e-01 -1.2694e+00 +1.2166e+00 -2.4918e+00 -2.6678e+00 -1.1777e+00 -2.7062e+00 -1.0983e+00 +3.1519e+00 -3.7942e+00 -2.2852e+00 -1.3735e+00 +2.0906e+00 -3.5066e+00 -1.3722e+00
82 +1.226288646e+06 +1.226288646e+06 +1.225475276e+06 +1.225475276e+06 +6.1757e-01 -7.4306e-01 +2.6825e-01 -1.2853e+00 +4.0858e+00 +3.5203e-01 -8.1793e-01 +1.0797e+00 -1.0896e+00 -1.3241e+00 -8.6750e-01 -2.1709e+00 -1.3982e+00 +2.9737e+00 -2.6734e+00 -2.0747e+00 -1.6437e+00 +2.0465e+00 -3.3896e+00 -1.9487e+00
% function evaluation | noise-free fitness - Fopt (-2.900000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.494313797e+07 +3.494313797e+07 +3.494313768e+07 +3.494313768e+07 +3.0459e+00 -1.2182e+00 +1.9276e+00 +2.9140e+00 -3.3862e+00 -2.4640e+00 +1.8043e-01 +1.5458e-01 +4.3870e+00 -1.0898e+00 +4.9034e+00 +1.5546e+00 -7.5006e-01 +2.5048e+00 +2.7585e+00 -2.9060e+00 -4.4994e+00 -2.6073e+00 -3.0510e+00 +1.0517e+00
3 +2.074168304e+07 +2.074168304e+07 +2.074168275e+07 +2.074168275e+07 +4.1824e+00 +6.8375e-01 +4.4770e+00 -2.5921e+00 +2.7332e+00 +1.0600e+00 +4.7628e+00 -2.6221e+00 -1.7394e+00 -3.7237e+00 -2.9952e+00 +3.7122e+00 -4.1726e+00 +4.7312e+00 +2.9787e+00 +4.5490e+00 -1.5892e+00 -1.9113e+00 -1.4603e+00 +2.4939e+00
5 +1.371740546e+07 +1.371740546e+07 +1.371740517e+07 +1.371740517e+07 -3.2297e+00 +2.5892e+00 -2.0256e+00 +8.8407e-01 +5.8384e-01 +6.8779e-01 -3.7614e-01 -5.2310e-01 -1.3485e+00 -1.8259e+00 -5.8236e-01 -4.4564e+00 -3.5492e-02 +1.2736e+00 -2.0472e+00 -4.4104e+00 -3.9520e+00 -3.9667e-01 +1.9391e+00 +4.3246e+00
11 +9.515935355e+06 +9.515935355e+06 +9.515935065e+06 +9.515935065e+06 +2.2264e+00 +8.3099e-02 +7.7539e-02 -2.2916e+00 +4.0437e+00 +2.2888e-01 +3.9313e+00 +3.6792e-02 -4.2914e+00 +3.4851e+00 +4.8836e-02 -2.4764e+00 +1.6564e+00 -3.9447e+00 +5.3479e-01 +4.1412e+00 +2.8955e+00 -2.1861e+00 +4.6690e+00 +1.4154e+00
43 +5.511715280e+06 +5.511715280e+06 +5.511714990e+06 +5.511714990e+06 +3.9371e+00 +2.1178e+00 -7.8679e-01 -5.8599e-01 +2.7617e+00 -1.3888e+00 +4.5598e+00 -1.8861e+00 +1.3860e+00 -4.1676e+00 -3.0379e+00 +1.8481e+00 -4.6674e+00 +3.7735e+00 -3.5047e-01 -1.5578e-01 +2.0335e+00 -2.3342e-02 +3.3103e+00 +3.7817e+00
52 +2.617541271e+06 +2.617541271e+06 +2.617540981e+06 +2.617540981e+06 +3.0157e-01 +2.2192e+00 -1.6423e+00 +3.1921e+00 +2.6832e+00 +1.1328e+00 +1.6972e+00 -2.6859e+00 +2.6022e+00 -1.9852e+00 -3.3666e+00 +2.8825e+00 -1.6974e+00 -4.0649e+00 -3.7461e+00 -2.4286e+00 -8.4079e-02 +2.4378e+00 +3.8917e+00 +3.2854e+00
56 +1.299493247e+06 +1.299493247e+06 +1.299492957e+06 +1.299492957e+06 +1.8239e+00 -1.2339e+00 -3.7352e+00 -1.2826e-01 -9.8650e-03 +1.0296e+00 +1.5434e+00 -1.2073e+00 +3.8689e+00 -1.3364e+00 +2.5879e+00 +1.0619e+00 -2.5283e+00 -1.8932e+00 -1.5270e+00 +1.2947e+00 +3.4935e+00 +3.6649e+00 +4.6406e+00 +2.6923e+00
127 +4.785642366e+05 +4.785642366e+05 +4.785639466e+05 +4.785639466e+05 -7.4438e-01 -4.3417e-01 -3.6844e+00 -1.3461e-01 +1.2300e+00 +1.0282e+00 +1.5418e+00 -1.1969e+00 +3.6359e+00 -1.3863e+00 +2.4530e+00 +1.0062e+00 -2.5125e+00 -2.2761e+00 -1.6882e+00 +4.2396e-01 +3.5086e+00 +3.4382e+00 +3.2577e+00 +2.6218e+00
228 +3.593131442e+05 +3.593131442e+05 +3.593128542e+05 +3.593128542e+05 +3.8418e-01 -4.9718e-01 -2.2389e+00 -1.6588e-01 +1.3817e+00 +8.5336e-01 +1.5436e+00 -1.2238e+00 +3.8391e+00 -1.5205e+00 +2.3331e+00 +8.7334e-01 -2.3955e+00 -2.8052e+00 -2.0809e+00 +6.1317e-01 +3.0915e+00 +3.1597e+00 +3.7606e+00 +2.6108e+00
% function evaluation | noise-free fitness - Fopt (1.527800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.119009991e+07 +1.119009991e+07 +1.119025269e+07 +1.119025269e+07 +1.1572e-01 +4.3185e+00 +3.3397e+00 +2.2166e+00 +2.5452e+00 -3.4567e+00 -4.2904e+00 +4.0863e+00 +1.1006e+00 -2.8173e+00 -3.5656e+00 -6.7259e-02 -2.8468e+00 -3.4536e+00 +2.9879e+00 -3.6564e+00 -9.7763e-01 +1.2781e+00 +2.9942e+00 -1.8219e-01
11 +5.734860529e+06 +5.734860529e+06 +5.735013309e+06 +5.735013309e+06 +3.7842e+00 -4.7363e+00 -4.4014e+00 +2.3447e+00 +2.2155e+00 -4.4333e+00 +3.0959e+00 -2.1118e-01 -3.9040e+00 +7.0790e-01 +3.5432e+00 -3.0027e+00 +8.9134e-01 -8.6470e-01 +6.5617e-01 +6.1238e-01 -3.2274e+00 -2.5053e+00 -7.3499e-01 +9.0062e-01
45 +3.842509729e+06 +3.842509729e+06 +3.842662509e+06 +3.842662509e+06 +7.3569e-02 +3.1741e+00 +2.6273e+00 +5.8688e-01 -8.5018e-01 +3.4092e+00 -3.5102e+00 -7.6783e-01 +2.2544e+00 -7.8030e-02 +3.4764e+00 +1.3066e+00 +1.6866e+00 +4.3706e-01 -8.9140e-01 +7.2457e-01 +3.1050e+00 -9.6277e-01 -8.9333e-01 +1.1099e+00
161 +2.346675120e+06 +2.346675120e+06 +2.346827900e+06 +2.346827900e+06 +2.6268e+00 -4.3209e-02 -2.4993e+00 +1.2791e+00 -2.1201e+00 -2.9644e-01 -1.8771e+00 +2.3150e+00 +5.6512e-01 -2.3196e+00 +1.8522e+00 -1.2341e+00 -1.6107e+00 -6.5407e-01 +2.9609e-01 +1.2612e+00 +6.0609e-01 -2.3441e-01 +1.3576e+00 +1.5690e+00
% function evaluation | noise-free fitness - Fopt (-2.003900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.901045560e+07 +4.901045560e+07 +4.901025521e+07 +4.901025521e+07 +1.3471e+00 -1.7301e+00 +9.2535e-01 -2.9888e+00 +1.4923e+00 +4.9482e-01 -3.0921e+00 +9.9413e-01 -1.7191e+00 +3.7175e+00 +2.8060e+00 +3.1054e+00 -1.1333e+00 +1.2099e+00 +4.8833e+00 -1.0121e-01 +2.4423e+00 +2.3760e+00 -4.7671e+00 +2.0275e+00
2 +4.251642855e+06 +4.251642855e+06 +4.251442465e+06 +4.251442465e+06 +9.2518e-01 -4.1413e+00 +3.5531e+00 -1.8938e+00 -4.9365e+00 +1.4139e+00 -3.3073e+00 -1.0947e+00 -4.0690e+00 +3.2297e+00 +1.8538e+00 +2.2975e+00 +6.4525e-01 -2.9429e+00 -1.5877e-01 -4.7582e+00 -3.4218e+00 -2.8585e-01 +1.0060e+00 -3.0239e+00
10 +3.943979898e+06 +3.943979898e+06 +3.943779508e+06 +3.943779508e+06 -3.8640e+00 +3.5481e+00 +4.6839e+00 +4.3809e+00 -4.5133e+00 +2.5977e+00 -3.1873e+00 +2.4898e+00 -1.5464e+00 +3.2600e+00 +2.6322e+00 +7.5838e-01 -1.3831e+00 -4.4680e+00 -3.2895e+00 +4.6688e+00 +1.2502e+00 -3.9660e-02 +9.9900e-01 -4.1789e+00
42 +2.428684770e+06 +2.428684770e+06 +2.428484380e+06 +2.428484380e+06 +2.4403e-01 +1.9821e+00 +4.4998e+00 +3.1372e+00 -4.7277e+00 +2.5602e+00 -3.2089e+00 -6.5595e-01 -3.4801e+00 +3.2513e+00 +2.0317e+00 +1.1858e+00 -1.1619e+00 -3.0700e+00 -3.6057e-01 +2.4692e+00 -3.2509e+00 -6.7161e-02 +1.0025e+00 -3.6787e+00
51 +6.039562638e+05 +6.039562638e+05 +6.037558738e+05 +6.037558738e+05 +1.5385e+00 +1.6252e+00 +3.5559e+00 +3.8720e+00 -2.3714e+00 +3.1144e+00 +1.3893e+00 +1.5787e+00 -1.2414e+00 +3.3721e+00 +2.1332e-01 -4.3166e-01 -5.6841e-01 +2.9080e-01 -3.4034e+00 +3.6414e+00 -7.7045e-01 -1.6389e-01 +1.5560e+00 -2.6410e+00
208 +3.880838158e+05 +3.880838158e+05 +3.878834258e+05 +3.878834258e+05 -1.6218e+00 +1.5373e+00 +3.5423e+00 +3.8539e+00 -2.1836e+00 +2.2924e+00 -2.8185e-01 +1.5653e+00 -1.2404e+00 +2.8146e+00 +2.8611e-01 +1.6043e-01 -9.9211e-01 -1.8006e-01 -2.4773e+00 +3.5140e+00 -4.0802e-01 +3.3089e-01 +1.7050e+00 -2.8929e+00
% function evaluation | noise-free fitness - Fopt (4.385000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.300286003e+07 +1.300286003e+07 +1.300290388e+07 +1.300290388e+07 +4.7559e+00 -1.2278e+00 -2.2386e+00 -2.3318e+00 -4.8376e+00 -2.4234e+00 +2.8819e+00 +2.4764e+00 +1.9616e-01 -2.6467e+00 +4.6924e+00 +1.8124e+00 -4.5630e+00 +1.3145e+00 -3.2260e+00 -2.0131e+00 -3.3763e+00 +1.2811e+00 +4.4499e+00 +3.9968e+00
4 +7.809839861e+06 +7.809839861e+06 +7.809883711e+06 +7.809883711e+06 -4.1280e+00 -4.6896e+00 -4.3313e+00 +2.6475e+00 -4.4305e+00 -4.2531e+00 +3.6791e+00 +2.8595e+00 -1.7816e+00 +1.1633e-01 -9.9359e-01 -2.6660e+00 -2.7686e+00 +3.2517e+00 +3.2331e-01 -1.9472e+00 +3.3503e+00 +3.9524e+00 +2.6138e+00 -1.5778e+00
5 +5.487366638e+06 +5.487366638e+06 +5.487410488e+06 +5.487410488e+06 +1.1046e+00 -2.3154e+00 +4.5431e+00 -1.0710e+00 +2.7243e+00 +6.5299e-01 -2.1688e+00 -7.2062e-01 +1.2745e-02 -4.3797e+00 -4.1622e+00 -2.2121e+00 -1.9644e+00 -3.1257e+00 -1.7650e+00 -1.2755e+00 -3.0323e+00 +2.0458e+00 +4.0478e+00 +2.7577e+00
27 +3.583656895e+06 +3.583656895e+06 +3.583700745e+06 +3.583700745e+06 +5.1687e-01 +5.5009e-01 -3.3854e-01 -4.0848e+00 +3.3208e+00 +2.3153e+00 +4.0095e+00 +2.9212e+00 +2.5773e+00 +2.3825e+00 +4.1480e-01 -2.7901e+00 +8.5186e-01 +1.4609e+00 -4.5335e+00 -2.7564e+00 +1.8494e+00 +3.8801e-01 +2.2971e+00 +1.0317e+00
65 +2.074213707e+06 +2.074213707e+06 +2.074257557e+06 +2.074257557e+06 -3.7670e+00 -5.3902e-01 -3.4776e+00 -3.2147e+00 +1.8900e+00 -1.7742e+00 +4.1032e+00 +2.3867e+00 +1.3875e+00 +1.1766e+00 -1.7146e+00 -2.4642e+00 +8.5495e-01 +3.4614e-01 -2.9586e+00 -1.9112e+00 +1.6176e+00 +3.5787e+00 +2.1542e+00 +1.0602e+00
78 +9.186560015e+05 +9.186560015e+05 +9.186998515e+05 +9.186998515e+05 +1.3935e+00 +7.9820e-01 +4.8022e-01 -2.3734e+00 +2.7335e+00 +1.1755e+00 +4.0272e+00 -9.7512e-01 +3.2415e+00 +1.2330e+00 +2.2470e+00 +2.5594e+00 -1.3026e+00 +2.6310e+00 -3.3554e+00 -4.0646e-01 +3.8773e-01 +2.0412e+00 +2.7571e+00 +9.0091e-01
93 +5.059250242e+05 +5.059250242e+05 +5.059688742e+05 +5.059688742e+05 -1.1823e+00 +8.1159e-01 +5.4261e-01 -2.6889e+00 +2.7878e+00 +9.7667e-01 +3.6696e+00 -8.9747e-01 +2.1219e+00 +3.6379e-01 +2.1652e+00 +2.1853e+00 +3.1279e-02 +2.2117e+00 +4.5917e-01 -5.5280e-01 -5.3411e-02 +1.8556e+00 +3.3739e+00 +2.9885e-01
128 +3.796389327e+05 +3.796389327e+05 +3.796827827e+05 +3.796827827e+05 -1.7412e+00 +3.6699e-02 +7.6572e-01 -4.9872e-01 +2.6178e+00 +1.0184e+00 +3.6934e+00 -6.2945e-01 +2.1530e+00 +1.1202e+00 +1.9675e+00 -1.7298e+00 +3.5771e-01 +1.9917e+00 +4.3716e-01 -7.9488e-01 +5.1205e-01 +1.9305e+00 +3.3740e+00 +1.0766e+00
175 +1.838343948e+05 +1.838343948e+05 +1.838782448e+05 +1.838782448e+05 +1.0943e-01 +3.9316e-01 +4.6385e-01 -1.6970e+00 +2.7872e+00 +1.1210e+00 +3.7080e+00 +4.8710e-01 +2.1999e+00 +1.4350e+00 +1.4882e+00 +2.1763e+00 -5.5534e-02 +2.0407e+00 +7.7582e-01 -7.4441e-01 -1.1241e-02 +2.4751e+00 +3.1294e+00 +5.8942e-01
201 +1.480568780e+05 +1.480568780e+05 +1.481007280e+05 +1.481007280e+05 +9.3394e-02 +4.1633e-01 +1.7982e-01 -2.2621e+00 +1.3444e+00 +1.1128e+00 +3.6809e+00 +3.8724e-01 +2.5858e+00 +1.4215e+00 +2.0407e+00 +1.9371e+00 -1.3833e-01 +2.0083e+00 +7.8820e-01 -7.6931e-01 -2.1175e-02 +2.4852e+00 +3.1415e+00 +7.2401e-01
