% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
46 +3.555187863e+04 +3.555187863e+04 +3.556058863e+04 +3.556058863e+04 +3.6765e-01 +3.2662e+00 +4.2544e+00 +1.6147e+00 -4.3103e+00 +2.8802e+00 +1.3433e+00 -2.3939e+00 -2.8743e+00 +2.7167e+00 -5.2908e-01 -1.3715e+00 +1.4523e+00 -2.6542e+00 +1.2820e+00 -6.6232e-01 -1.8703e+00 -6.9751e-01 -1.6882e+00 +1.4003e+00
70 +2.062637448e+04 +2.062637448e+04 +2.063508448e+04 +2.063508448e+04 -2.5208e+00 +6.8020e-02 +2.6221e+00 +6.6467e-01 -2.4944e+00 +2.2502e-01 +3.2266e+00 -3.5667e+00 -4.1541e+00 -2.1201e+00 -5.6855e-02 +5.9323e-01 +1.4443e+00 +1.0381e-01 -1.7792e-01 -3.0058e+00 -1.5315e+00 -3.3382e+00 -2.0970e+00 +9.1271e-01
85 +1.554336373e+03 +1.554336373e+03 +1.563046373e+03 +1.563046373e+03 +1.3192e+00 +1.8084e+00 -1.5848e-01 +7.9328e-01 -7.2799e-01 +1.3132e+00 +2.0320e+00 -2.1290e+00 +8.1784e-01 -2.0030e+00 +6.8448e-01 -1.5841e+00 +1.8559e+00 -2.8404e+00 -1.0947e+00 -1.9805e+00 +6.8040e-01 -2.0368e+00 -5.2339e-01 +1.2069e+00
205 +8.644300265e+02 +8.644300265e+02 +8.731400265e+02 +8.731400265e+02 +1.3524e+00 +2.4621e+00 -2.2680e-02 +6.7888e-01 -7.2486e-01 +1.4738e+00 +1.3155e+00 -1.2803e+00 +9.1484e-01 -1.2815e+00 +7.5570e-01 -1.5839e+00 +1.8462e+00 -2.8401e+00 -1.1238e+00 -1.8982e+00 +6.7936e-01 -1.9190e+00 -4.2213e-01 +1.9536e+00
230 +6.264782350e+02 +6.264782350e+02 +6.351882350e+02 +6.351882350e+02 +1.3330e+00 +2.3425e+00 -1.0418e-01 +7.6345e-01 -7.2764e-01 +1.8253e+00 +1.1078e+00 -1.8404e+00 +8.4884e-01 -8.3772e-01 +7.2230e-01 -1.5839e+00 +1.8452e+00 -2.8401e+00 -1.1938e+00 -1.5923e+00 +6.7567e-01 -1.9134e+00 -4.2428e-01 +1.9997e+00
473 +1.389371030e+02 +1.389371030e+02 +1.476471030e+02 +1.476471030e+02 +1.3454e+00 +2.0458e+00 -1.0554e-02 +6.9056e-01 -7.2790e-01 +1.6931e+00 +1.0480e+00 -2.3384e+00 +8.7808e-01 -1.4009e+00 +7.7456e-01 -1.5839e+00 +7.9447e-01 -2.8399e+00 -1.1097e+00 -1.8190e+00 +6.7848e-01 -2.1019e+00 -4.7576e-01 +1.6981e+00
% function evaluation | noise-free fitness - Fopt (-4.178000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.323389961e+05 +2.323389961e+05 +2.322972161e+05 +2.322972161e+05 +4.4336e+00 +3.0162e+00 +2.3049e-01 -9.0063e-02 -4.7936e+00 +2.3508e+00 +4.8352e+00 -4.0782e+00 -3.0984e+00 -2.3527e+00 -1.2771e-01 -4.0969e+00 +3.4281e+00 +2.4664e+00 +4.6568e-01 +2.5966e+00 -4.1886e+00 -2.2953e+00 -3.0977e+00 +1.1016e+00
2 +1.516388748e+05 +1.516388748e+05 +1.515970948e+05 +1.515970948e+05 +2.0082e-01 -4.6280e+00 +2.1409e+00 -4.0649e+00 -2.4560e-01 +3.2963e-01 +3.6011e+00 -3.2968e-01 -5.8528e-01 -8.1475e-01 -4.6940e+00 -4.8183e+00 -4.2783e+00 -1.9757e+00 +3.1154e+00 +4.4255e+00 +5.0193e-01 -1.7828e+00 -2.1061e+00 +4.0753e+00
17 +8.148269147e+04 +8.148269147e+04 +8.144091147e+04 +8.144091147e+04 -1.4924e+00 -4.5410e+00 -9.3414e-01 +7.0009e-01 +4.2699e+00 -4.3992e+00 +1.7880e+00 +2.6405e+00 -1.6565e+00 +2.3058e+00 -1.3982e+00 +2.5243e+00 +3.8607e+00 -1.7374e+00 +3.0417e+00 +9.9859e-01 +4.9597e+00 -2.5561e+00 +3.8132e+00 +3.7293e+00
42 +4.135747191e+04 +4.135747191e+04 +4.131569191e+04 +4.131569191e+04 +5.2861e-01 -3.4585e-01 -7.4735e-01 -4.0316e+00 +9.0047e-01 -1.0519e+00 +7.4264e-01 -3.9144e-01 -1.0685e+00 -2.4979e+00 +3.4571e+00 -4.0316e+00 -4.4218e+00 -2.2931e+00 +3.1033e+00 +3.6394e+00 +2.2916e+00 -1.8997e+00 +3.2886e+00 +2.1901e+00
43 +2.476334264e+04 +2.476334264e+04 +2.472156264e+04 +2.472156264e+04 +2.4447e+00 +2.2151e+00 -1.0189e+00 +1.9845e+00 -4.6493e-01 -2.0647e+00 +4.0054e+00 -2.2240e+00 -8.0826e-01 -2.5414e+00 +4.0962e+00 -1.0162e+00 -5.1522e-01 -1.7432e+00 +2.5565e+00 -9.9567e-01 +4.0209e+00 -2.5369e+00 +3.4901e+00 +2.4207e+00
48 +7.416131496e+03 +7.416131496e+03 +7.374351496e+03 +7.374351496e+03 -1.3425e+00 -3.7168e-02 -1.5148e+00 +2.7145e-01 -1.9236e+00 -3.8852e+00 +3.4402e-01 -1.8991e+00 -8.7682e-01 +1.1752e+00 +3.9710e+00 +9.0324e-01 -3.1527e+00 -2.0249e+00 +2.4724e+00 +7.9962e-01 -3.9856e-01 -1.2913e+00 +1.5144e+00 +5.8399e-01
110 +4.152476625e+03 +4.152476625e+03 +4.110696625e+03 +4.110696625e+03 -1.3425e+00 -3.7168e-02 -1.5148e+00 +2.7145e-01 -1.9236e+00 -3.8852e+00 +3.4402e-01 -1.8991e+00 -8.7682e-01 +1.1752e+00 +3.9710e+00 +9.0324e-01 -3.1527e+00 -2.0249e+00 +2.4724e+00 +7.9962e-01 +1.5730e+00 -1.2913e+00 +1.5144e+00 +5.8399e-01
122 +3.916454907e+03 +3.916454907e+03 +3.874674907e+03 +3.874674907e+03 -1.3425e+00 -3.7168e-02 -1.5148e+00 +2.7145e-01 -1.6030e+00 -3.8852e+00 +3.4402e-01 -1.8991e+00 -8.7682e-01 +1.1752e+00 +3.9710e+00 +9.0324e-01 -3.1527e+00 -2.0249e+00 +2.4724e+00 +7.9962e-01 +1.5730e+00 -1.2913e+00 +1.5144e+00 +5.8399e-01
126 +1.581951866e+03 +1.581951866e+03 +1.540171866e+03 +1.540171866e+03 -1.1419e+00 -1.4780e-01 -1.1248e+00 +2.6829e-01 -1.0580e+00 -3.8772e+00 +7.0558e-02 -1.7691e+00 -1.2989e+00 -1.1673e-01 +3.6509e+00 +1.8352e-01 -3.2489e+00 -2.0482e+00 +2.4111e+00 +5.7170e-01 +1.5602e+00 -1.5190e+00 +2.2200e+00 +5.9999e-01
253 +9.946033306e+02 +9.946033306e+02 +9.528233306e+02 +9.528233306e+02 -1.1081e+00 -1.2630e-01 -1.1422e+00 +2.6632e-01 -8.6888e-01 -3.5273e+00 +7.9431e-02 -1.7692e+00 -1.2941e+00 -1.0222e-01 +3.5265e+00 +1.8435e-01 -3.1670e+00 -2.0485e+00 +2.4255e+00 +3.4647e-01 +1.5486e+00 -1.5062e+00 +2.1526e+00 +6.3355e-01
% function evaluation | noise-free fitness - Fopt (-4.187000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.194205331e+05 +3.194205331e+05 +3.193786631e+05 +3.193786631e+05 +1.3303e+00 +4.4000e-01 -1.5155e+00 +4.9583e+00 +4.4977e+00 +6.0630e-01 +2.7685e+00 -7.5348e-01 -4.5021e+00 +3.4036e+00 -4.7450e+00 -3.1015e-01 -3.2672e+00 +3.4280e+00 +9.2419e-01 -4.9037e+00 -4.5111e+00 +7.2864e-01 -2.1189e+00 +3.3239e+00
2 +2.459192970e+05 +2.459192970e+05 +2.458774270e+05 +2.458774270e+05 -9.9701e-01 -2.4433e+00 +1.6557e+00 +6.7289e-01 -7.5457e-01 -2.0051e+00 +2.6129e+00 +1.2616e+00 -2.4225e+00 +2.1333e+00 +3.8247e+00 -3.8249e+00 +1.2755e+00 -4.7632e+00 +4.6387e+00 -1.6429e+00 -1.5076e-01 -4.8172e-01 +6.5643e-01 -2.0134e+00
5 +5.159187351e+04 +5.159187351e+04 +5.155000351e+04 +5.155000351e+04 -1.2571e+00 -1.3849e+00 +1.5424e+00 +3.3822e+00 -1.1702e+00 +4.3311e+00 -2.8290e+00 -2.2596e+00 +6.4113e-01 -3.3929e+00 +2.9024e+00 -1.1318e+00 +2.9925e+00 -2.4602e+00 +6.9654e-02 +4.0861e+00 -2.6294e+00 +2.5495e+00 +4.4717e-01 +6.3615e-01
39 +3.626390363e+04 +3.626390363e+04 +3.622203363e+04 +3.622203363e+04 +1.9831e+00 +1.4898e-02 +4.6379e+00 +3.0401e+00 +2.4467e+00 -3.6901e+00 -3.2653e+00 -7.6628e-01 -1.6235e+00 +8.3297e-01 -5.4745e-01 -2.6956e-01 +4.8879e+00 +1.6577e+00 +4.3393e-01 -3.5346e-02 -3.6788e-01 +4.1707e+00 +6.7519e-01 +3.2845e+00
45 +1.974924633e+04 +1.974924633e+04 +1.970737633e+04 +1.970737633e+04 +1.3653e+00 -3.5925e-01 +2.0364e+00 +3.3808e+00 +3.5780e-01 +2.4797e-01 -2.9730e+00 -9.9889e-01 -1.0898e+00 +2.4843e-01 +1.6215e+00 -2.9463e-01 +4.7691e+00 +1.6086e+00 +2.0492e-01 +6.0090e-01 -1.0821e+00 +3.8501e+00 +6.7517e-01 +1.8594e+00
70 +1.376949093e+04 +1.376949093e+04 +1.372762093e+04 +1.372762093e+04 +3.1448e-01 +3.8175e-01 +1.3920e+00 +2.8222e+00 +2.2025e+00 -3.6239e+00 -2.6125e+00 -2.6471e+00 -1.6749e-01 +1.2367e+00 -7.9676e-01 -1.7779e+00 +2.6732e+00 +7.0911e-01 +2.1506e-01 +3.6464e-01 +3.6032e+00 +1.6062e+00 +2.6791e+00 +1.0346e+00
84 +6.846784972e+03 +6.846784972e+03 +6.804914972e+03 +6.804914972e+03 +2.0483e+00 -1.8465e-01 +8.7355e-01 +1.1445e+00 +2.6127e+00 -2.1826e-02 -2.3690e+00 -5.8695e-01 -3.0500e-01 +1.9582e+00 +4.5355e-01 +9.1625e-01 +4.5599e+00 -3.1007e-01 -9.7029e-01 +5.9659e-01 +1.0046e+00 +2.0963e+00 +2.3416e+00 +8.7274e-01
101 +4.091050592e+03 +4.091050592e+03 +4.049180592e+03 +4.049180592e+03 +4.0080e+00 -7.5456e-01 +3.4133e+00 +1.5964e+00 +1.4013e+00 +1.0192e+00 -1.9036e+00 -1.3190e+00 -1.4316e+00 +9.9837e-01 +6.1377e-01 -4.6407e-01 +2.2429e-01 -2.9656e-01 -1.2098e+00 +1.2573e-01 +1.3032e+00 +2.2878e+00 +8.0006e-02 +2.4764e+00
124 +2.924846324e+03 +2.924846324e+03 +2.882976324e+03 +2.882976324e+03 +4.0080e+00 -7.5456e-01 +3.4133e+00 +1.5964e+00 +1.4013e+00 +1.0192e+00 -1.9036e+00 -1.3190e+00 -1.4316e+00 +9.9837e-01 +6.1377e-01 -4.6407e-01 +2.2429e-01 +6.9516e-01 -1.2098e+00 +1.2573e-01 +1.3032e+00 +2.2878e+00 +8.0006e-02 +2.4764e+00
150 +2.270046120e+03 +2.270046120e+03 +2.228176120e+03 +2.228176120e+03 +3.8477e+00 -8.7016e-01 +3.2482e+00 +6.3326e-01 +8.5319e-01 +1.0330e+00 -1.8942e+00 -1.3069e+00 +6.1141e-01 +9.2828e-01 +3.8602e-01 +1.7759e-02 +3.6252e+00 -4.8788e-01 -1.2311e+00 +1.8618e-01 +1.2842e+00 +2.5121e+00 +9.7329e-01 +2.6119e+00
169 +1.313428404e+03 +1.313428404e+03 +1.271558404e+03 +1.271558404e+03 +3.9030e+00 -6.0837e-01 +3.3152e+00 +7.8581e-01 +8.9364e-01 +2.6360e-01 -1.8231e+00 +1.3085e+00 +9.9907e-01 +8.7541e-01 +3.9494e-01 -2.8648e-01 +1.8053e+00 +1.0511e-02 -1.3941e+00 +1.7959e-01 +1.2731e+00 +2.5564e+00 +4.5257e-01 +2.6265e+00
176 +8.891248287e+02 +8.891248287e+02 +8.472548287e+02 +8.472548287e+02 +3.5532e+00 -8.3814e-01 +3.0720e+00 +1.5062e+00 +8.7275e-01 +1.0410e+00 -1.8959e+00 -1.2932e+00 -2.1142e-02 +9.2787e-01 +4.0369e-01 -1.1559e-01 +2.8141e+00 -7.5302e-02 -8.9829e-01 +1.7874e-01 +1.1102e+00 +2.5026e+00 +3.4073e-01 +2.1629e+00
248 +6.080067658e+02 +6.080067658e+02 +5.661367658e+02 +5.661367658e+02 +3.6117e+00 -8.4424e-01 +3.0834e+00 +7.4947e-01 +5.0812e-01 +8.7507e-01 -1.8970e+00 +1.6594e-01 +9.9146e-02 +9.1990e-01 +6.0075e-01 -1.1343e-01 +2.8596e+00 -1.7701e-01 -1.1918e+00 +3.6543e-01 +1.1702e+00 +2.5623e+00 +7.8471e-01 +2.5019e+00
% function evaluation | noise-free fitness - Fopt (4.792100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.651688491e+05 +1.651688491e+05 +1.656480591e+05 +1.656480591e+05 +1.3866e-01 +4.2622e+00 -2.6415e+00 -4.4085e+00 -4.0741e+00 -4.9072e+00 -1.0953e+00 +2.7669e+00 -3.7714e+00 +4.8085e+00 -9.1089e-01 +4.6158e+00 +2.0262e+00 +1.0540e+00 +4.6070e+00 -3.0042e+00 -1.9707e+00 +2.2453e-01 -7.5882e-01 -1.2151e+00
2 +9.555994894e+04 +9.555994894e+04 +9.603915894e+04 +9.603915894e+04 -5.6573e-01 -3.2171e+00 -4.8608e+00 -1.2884e+00 +3.6804e+00 +3.0518e+00 +4.5309e+00 -1.0776e+00 +2.8828e+00 +8.8031e-01 -4.3666e+00 +2.0165e+00 -2.8040e+00 -4.1555e+00 -3.7585e+00 -2.8769e-01 -3.1366e-01 +1.8104e+00 +4.8983e-01 -1.6809e+00
22 +6.260480032e+04 +6.260480032e+04 +6.308401032e+04 +6.308401032e+04 +3.0309e+00 -4.2937e+00 +3.1529e+00 +3.6519e+00 +1.7725e+00 +9.1824e-01 +2.3808e-02 +3.5301e+00 +4.0865e+00 +2.6824e+00 -6.4242e-01 -4.0130e+00 -4.0111e-01 +3.2863e-02 +3.3376e+00 -4.1417e+00 +1.7520e+00 -3.3686e+00 +3.0542e+00 -2.6622e+00
42 +1.576901017e+04 +1.576901017e+04 +1.624822017e+04 +1.624822017e+04 +1.5402e-01 -3.8484e+00 +1.8697e+00 +2.8358e+00 +1.8787e+00 +1.7576e+00 +4.1349e+00 -7.5859e-01 +2.9525e+00 +1.7955e+00 -2.2862e+00 +8.1274e-01 -2.1414e+00 -2.8530e-02 -1.1435e+00 -3.0849e+00 +1.4570e+00 -1.3138e+00 +1.1166e+00 -1.9029e+00
45 +8.624435148e+03 +8.624435148e+03 +9.103645148e+03 +9.103645148e+03 +1.9641e+00 -3.2556e+00 +2.9197e+00 -1.7250e+00 -9.0309e-01 +1.7679e+00 +5.1249e-01 +3.2154e+00 +2.0294e+00 +1.3894e+00 +1.4236e+00 -1.5381e+00 -2.0312e+00 -1.6884e-01 +7.3222e-01 -1.6867e+00 +6.8690e-01 -2.1868e+00 +2.4640e+00 -1.1792e+00
140 +5.898217679e+03 +5.898217679e+03 +6.377427679e+03 +6.377427679e+03 +1.7051e+00 -3.3442e+00 +1.3660e+00 -7.2380e-01 -5.1090e-01 +1.7349e+00 +4.8979e-01 +4.4459e-01 +3.8151e+00 +1.8302e+00 -3.3632e-02 -1.1684e+00 -1.9628e+00 +1.3569e+00 +7.8440e-01 -7.3832e-01 +8.9000e-01 -2.0272e+00 +1.4541e+00 -1.4421e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.541201160e+05 +2.541201160e+05 +2.551201160e+05 +2.551201160e+05 +2.5613e-01 -4.1969e+00 -4.7438e+00 -3.8362e+00 -3.0418e+00 +1.4357e-01 +2.8694e+00 +2.3370e+00 +4.7413e+00 +6.7487e-02 +1.7221e+00 -4.8667e+00 +6.6526e-01 +4.2556e+00 -3.7109e+00 +1.4061e+00 +1.2776e+00 +4.1007e+00 -3.5684e+00 -3.8213e+00
2 +1.895132985e+05 +1.895132985e+05 +1.905132985e+05 +1.905132985e+05 -2.3380e-01 +5.9096e-01 +4.3472e+00 -4.0073e+00 -1.4911e+00 +3.6392e+00 -2.8248e+00 -3.8499e+00 -1.8773e-01 +4.5144e+00 -3.6232e+00 +2.8625e+00 -7.2309e-01 +1.8885e-01 +3.4428e+00 -3.7236e+00 +1.1909e+00 -6.1608e-01 -4.6391e+00 -2.8161e+00
6 +1.006066080e+05 +1.006066080e+05 +1.016066080e+05 +1.016066080e+05 -8.7052e-01 -3.0626e+00 -2.9082e-01 +3.6152e+00 +2.4419e+00 +2.1478e+00 -4.1620e+00 +3.7979e-01 +1.6270e+00 -3.5767e+00 +1.8380e+00 -3.1994e-01 -1.4726e+00 +3.0884e+00 +2.5182e-01 -3.9538e-01 +3.2957e+00 -3.8259e+00 -2.1374e+00 -2.3001e+00
9 +9.181406109e+04 +9.181406109e+04 +9.281406109e+04 +9.281406109e+04 +1.0575e+00 -1.0290e+00 -4.6580e+00 -4.2538e+00 -3.0863e+00 +2.7154e+00 +2.1739e+00 +1.7527e+00 -4.1972e+00 -6.1275e-01 -3.2169e+00 -2.4281e+00 -3.1712e+00 -2.1056e+00 +1.3411e+00 +2.9841e-01 +3.2585e+00 +2.9569e+00 +1.9784e+00 -3.2899e+00
12 +6.138174378e+04 +6.138174378e+04 +6.238174378e+04 +6.238174378e+04 +9.4902e-01 +3.7522e+00 -1.1075e+00 -1.0351e+00 -4.8183e+00 -6.2753e-01 -1.5473e+00 +3.9139e+00 -2.5285e+00 -1.9133e+00 -4.2602e-01 -7.3233e-01 +1.8694e+00 -3.3473e+00 +2.6094e+00 -4.5209e+00 +3.8695e+00 +8.3435e-01 +6.9426e-01 -3.6150e+00
49 +3.904168805e+04 +3.904168805e+04 +4.004168805e+04 +4.004168805e+04 +3.4994e-01 -1.0720e+00 -1.3979e+00 -3.3279e+00 -1.2972e+00 +2.1625e+00 +7.4676e-01 +1.4610e+00 -3.6117e+00 -9.5756e-01 -3.6953e-01 -3.7273e+00 -1.0774e+00 +1.1324e+00 +9.9794e-01 -7.2119e-01 +2.8671e+00 -1.2629e+00 -5.3860e-02 -3.5513e+00
98 +2.414053900e+04 +2.414053900e+04 +2.514053900e+04 +2.514053900e+04 +5.2481e-01 -1.4477e+00 -4.0906e-02 +1.4279e+00 +1.8728e+00 +2.0793e-01 -1.0136e-01 -2.4400e+00 +1.9397e+00 -1.8011e+00 -1.4913e+00 -2.7455e+00 +2.5294e+00 +1.2371e+00 -6.6836e-01 -1.8111e+00 +4.4348e-01 -1.7798e+00 -1.4321e+00 -2.8307e+00
200 +1.427841553e+04 +1.427841553e+04 +1.527841553e+04 +1.527841553e+04 +4.9172e-01 -1.5365e+00 -4.3076e-02 +1.7184e+00 +1.8535e+00 +7.5206e-01 -1.1347e-01 -2.5475e+00 +2.0505e+00 -4.1388e-01 -7.3829e-01 -2.7747e+00 +2.0922e+00 +1.3335e+00 -2.8536e-01 -1.4336e+00 +2.0583e+00 -1.7510e+00 -5.6839e-01 -2.8221e+00
% function evaluation | noise-free fitness - Fopt (-1.610900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.726445209e+05 +2.726445209e+05 +2.724834309e+05 +2.724834309e+05 +1.1300e+00 +3.3558e+00 +2.2984e+00 -1.1568e+00 +3.0311e+00 -4.1198e+00 +1.0440e+00 -3.6104e-01 -3.8327e+00 -4.9839e-01 -3.8608e+00 -5.8012e-01 +3.6737e+00 +4.3561e-01 -4.5981e+00 +1.2409e+00 +4.1497e+00 +3.7402e+00 -5.3497e-02 -2.4125e+00
3 +2.035112903e+05 +2.035112903e+05 +2.033502003e+05 +2.033502003e+05 +1.8365e+00 +4.8962e+00 -2.0429e+00 +2.4229e+00 +3.0117e+00 +1.1974e+00 +4.4079e+00 +2.6905e+00 +3.4915e+00 +2.5892e+00 +1.4459e-01 -2.0339e+00 -1.5249e+00 +3.7266e+00 +2.6822e-01 +1.1363e+00 -1.7455e+00 -4.1370e+00 -2.0665e+00 +4.9597e+00
4 +1.386773926e+05 +1.386773926e+05 +1.385163026e+05 +1.385163026e+05 -2.5856e+00 -1.2441e+00 -3.2024e+00 -7.1515e-02 +4.4898e+00 +2.7637e+00 +2.5676e+00 +2.7059e+00 -3.3824e+00 +2.4282e+00 +1.8950e+00 -9.9883e-01 -1.1724e-01 -2.5575e+00 +7.4008e-01 +2.3871e+00 +4.4143e+00 -3.5849e-01 +4.7332e-01 -2.5697e+00
9 +4.383375500e+04 +4.383375500e+04 +4.367266500e+04 +4.367266500e+04 -2.6061e+00 -4.7972e+00 +9.9753e-01 +9.0256e-01 +1.6885e-01 -2.3398e+00 +1.8799e+00 +3.3662e+00 -2.1860e+00 -2.2984e+00 +2.9402e+00 -1.3756e+00 -1.5720e+00 -5.9241e-01 +1.8830e+00 +3.2926e+00 -4.3199e-01 +6.4735e-02 -3.6740e+00 +1.4726e+00
16 +3.535011776e+04 +3.535011776e+04 +3.518902776e+04 +3.518902776e+04 +1.9497e+00 -1.9535e-01 -2.2726e+00 +1.1938e+00 -2.8775e-01 -4.2645e+00 +3.9950e+00 +3.9883e-01 +2.9953e-01 -2.5824e+00 -2.5268e+00 -9.5257e-01 +4.7843e-01 +1.1677e+00 +4.8058e+00 +1.4276e+00 +4.4931e-01 -4.9318e+00 -1.5232e-01 -9.9013e-01
49 +2.052175130e+04 +2.052175130e+04 +2.036066130e+04 +2.036066130e+04 +1.3562e+00 -2.6557e+00 -2.0705e-01 +9.4687e-01 -1.4838e-01 -2.6251e+00 +2.2608e+00 +4.6525e-01 -1.8759e+00 -2.5097e+00 +2.8811e+00 -1.0254e+00 +1.9356e-01 -1.8771e-01 +3.9781e+00 +3.1795e+00 -4.0415e-01 -3.4687e+00 -2.0090e+00 -9.7332e-01
78 +1.105123388e+04 +1.105123388e+04 +1.089014388e+04 +1.089014388e+04 +2.4715e+00 +3.9719e+00 -1.9723e+00 -9.1772e-01 +2.4339e-01 -2.6127e+00 +1.3996e+00 -8.3327e-01 -1.2346e-01 -3.4902e+00 -1.3983e+00 -4.5841e-01 +5.9728e-01 +2.0946e+00 +3.2065e+00 +2.4165e+00 +3.1179e-01 -4.2072e+00 -1.3029e+00 -1.3694e+00
103 +9.021502746e+03 +9.021502746e+03 +8.860412746e+03 +8.860412746e+03 +1.2585e+00 +1.9601e+00 -1.9799e+00 +1.2285e-01 -1.3510e+00 -3.7384e+00 +2.2073e+00 -3.3394e+00 -1.1612e+00 -3.2228e+00 -2.5624e+00 -7.1612e-01 +3.0900e-01 +2.0046e+00 +3.3237e+00 +2.4410e+00 +2.0281e-01 -3.7629e+00 -4.0886e-01 -1.1558e+00
121 +4.019259698e+03 +4.019259698e+03 +3.858169698e+03 +3.858169698e+03 +1.8169e+00 +1.4684e+00 -1.5381e+00 +5.1547e-02 -8.5119e-02 -3.1877e+00 +1.3613e+00 -4.8355e-01 +1.4547e-01 -2.6822e+00 -2.4254e+00 +6.4103e-01 +2.7831e-01 +6.0780e-01 +3.3625e+00 +1.9253e+00 +3.0644e-01 -2.4488e+00 -1.1845e+00 -1.3447e+00
166 +1.690770950e+03 +1.690770950e+03 +1.529680950e+03 +1.529680950e+03 +1.8895e+00 +1.7357e+00 -1.7219e+00 +2.8117e-01 +6.5010e-01 -3.1853e+00 +1.3788e+00 -3.5311e-01 +5.6136e-02 -2.6794e+00 -2.5790e+00 +3.0184e-01 +4.4101e-01 +1.7320e+00 +1.2388e+00 +1.8957e+00 -7.0897e-01 -2.6366e+00 -1.3316e+00 -1.3328e+00
203 +1.468957074e+03 +1.468957074e+03 +1.307867074e+03 +1.307867074e+03 +1.8882e+00 +2.0299e+00 -1.7557e+00 +4.2980e-01 +2.1095e-01 -3.1485e+00 +1.7730e+00 -3.8392e-01 +1.9706e-01 -2.7281e+00 -2.3708e+00 +3.4082e-01 +3.2300e-01 +1.5679e+00 +2.4819e+00 +1.8918e+00 -4.0807e-01 -2.8450e+00 -1.2631e+00 -1.1225e+00
% function evaluation | noise-free fitness - Fopt (1.231900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.027048889e+05 +2.027048889e+05 +2.028280789e+05 +2.028280789e+05 -3.1369e+00 -1.9466e+00 -4.9993e+00 -9.8883e-01 -4.2137e+00 -5.4353e-01 -2.5001e+00 -2.1283e-01 -3.3687e+00 +1.0818e+00 -3.5626e+00 +4.4580e+00 +7.6919e-02 -1.7164e+00 +3.7698e+00 +4.2065e+00 -1.9103e+00 -1.2533e+00 -2.4447e+00 -2.0454e+00
5 +9.584782647e+04 +9.584782647e+04 +9.597101647e+04 +9.597101647e+04 -4.5908e+00 +2.5785e+00 +1.3903e+00 -1.0469e+00 +3.7260e+00 +3.5047e+00 -8.6042e-01 -2.5413e+00 +2.0990e+00 -2.1927e+00 +3.9042e+00 +5.5119e-01 -4.8050e-01 -3.8994e+00 -1.1160e+00 -1.3062e+00 -3.5380e+00 -1.0648e+00 +3.1901e+00 +1.6939e+00
13 +5.064254649e+04 +5.064254649e+04 +5.076573649e+04 +5.076573649e+04 +2.6905e+00 +3.1778e+00 +4.4011e-01 -3.1054e+00 -9.0855e-01 +1.7635e+00 -3.0538e+00 +3.6678e+00 -1.4189e+00 -3.6886e+00 +7.0801e-01 -3.7902e+00 -4.3659e+00 -3.1901e-01 -3.7403e+00 -2.2906e+00 +8.2240e-01 +3.1010e-01 -4.5543e+00 -1.0430e+00
41 +3.215335996e+04 +3.215335996e+04 +3.227654996e+04 +3.227654996e+04 -6.5452e-01 +6.5933e-01 -7.2421e-01 -2.7901e+00 -2.9404e+00 +6.7029e-01 -2.6295e+00 +1.5669e+00 -3.2410e+00 -1.3970e+00 -1.5364e+00 +3.9546e-01 -2.0511e+00 -1.6891e+00 -3.5623e+00 -2.1490e+00 +7.9292e-01 -7.5081e-01 -3.0735e+00 -1.2461e+00
70 +2.131789133e+04 +2.131789133e+04 +2.144108133e+04 +2.144108133e+04 +1.9043e+00 +3.9945e+00 +2.7962e+00 -4.6116e+00 +1.5681e+00 -1.7070e+00 -6.0796e-01 +1.3343e+00 +3.4101e-01 +2.7492e+00 -4.0890e-01 -3.7906e+00 -1.6918e+00 -2.9980e-01 -3.9630e-02 -1.1569e+00 +1.2867e-01 -3.4625e+00 -1.2957e+00 +2.9164e+00
83 +1.552702694e+04 +1.552702694e+04 +1.565021694e+04 +1.565021694e+04 +3.1889e+00 +2.9778e+00 -1.8935e+00 -3.4851e+00 +9.6509e-01 +2.6362e-01 -2.5389e+00 +3.0111e+00 +7.4764e-01 -1.2469e+00 +1.0851e+00 -3.9198e+00 -2.2652e+00 -2.0338e-01 -5.7928e-02 +2.9408e-01 -4.3783e-01 -6.5170e-01 -2.5905e+00 -2.9348e-01
