% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
7 +2.258410652e+05 +2.258410652e+05 +2.258087352e+05 +2.258087352e+05 -4.1759e+00 +2.7979e+00 -6.5017e-01 +2.1222e+00 +3.4710e+00 -3.7958e+00 -2.9375e+00 +1.7446e+00 -1.5171e+00 -1.7563e-01 -6.9954e-01 -1.3951e+00 -4.3431e+00 -4.4440e+00 +1.1894e+00 +1.5738e+00 +4.7209e+00 +1.7913e+00 +1.0886e+00 -2.1799e+00
31 +9.212765320e+04 +9.212765320e+04 +9.209532320e+04 +9.209532320e+04 -1.5168e+00 -8.2988e-01 +1.1193e+00 +2.1060e+00 +3.7305e+00 +3.4315e+00 -8.5181e-01 +6.4037e-01 +2.9235e+00 +4.0185e+00 +1.3694e+00 -4.3133e+00 +3.4062e+00 -1.5708e+00 -3.0741e+00 +3.7354e+00 +3.8641e+00 -2.6668e+00 +5.7944e-01 -2.6280e+00
37 +2.992893895e+02 +2.992893895e+02 +2.669593895e+02 +2.669593895e+02 -1.9634e+00 -2.5709e+00 -1.3017e+00 +1.1271e+00 -4.8989e+00 +7.0325e-01 -4.4470e+00 -4.1386e+00 -3.8576e+00 -2.5869e+00 +7.0697e-01 -3.6493e+00 +4.4176e+00 -6.8211e-01 +9.3784e-01 -2.0891e+00 -1.9942e+00 -4.4858e+00 -3.8762e+00 +1.3123e+00
110 +2.148710301e+02 +2.148710301e+02 +1.825410301e+02 +1.825410301e+02 -1.4668e+00 -1.2668e+00 -7.5735e-01 +1.0484e+00 -4.4759e+00 +8.7673e-01 -3.8473e+00 -4.3290e+00 -3.8359e+00 -3.0436e+00 +7.0240e-01 -1.5118e-01 +4.4220e+00 -1.8487e+00 +6.7013e-01 -9.3514e-01 -2.0044e+00 -6.8990e-01 -3.5916e+00 +9.8870e-01
% function evaluation | noise-free fitness - Fopt (-1.324000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.551492342e+07 +7.551492342e+07 +7.551491018e+07 +7.551491018e+07 +2.6571e+00 -4.7341e+00 -2.6716e+00 +3.3551e+00 +4.2250e+00 +2.6984e-01 -9.0689e-01 +2.5465e+00 -2.8060e+00 -2.1552e+00 -1.7673e+00 -2.1753e+00 -4.2507e+00 -3.8802e-01 +3.1116e+00 +4.6633e+00 -2.4387e+00 +1.1992e+00 -2.8072e+00 +2.1735e+00
2 +9.390834566e+06 +9.390834566e+06 +9.390821326e+06 +9.390821326e+06 +1.1829e+00 -4.5228e+00 +2.6115e+00 +4.5792e+00 +4.7698e+00 -3.6110e-01 -1.6901e+00 -4.2208e+00 -6.0636e-01 +4.9538e+00 -4.9817e+00 -2.4371e+00 +3.2858e-01 +1.5034e+00 +2.1537e+00 -1.7994e+00 +3.6669e+00 -4.2014e+00 +3.8576e+00 -4.4479e+00
3 +4.794713957e+05 +4.794713957e+05 +4.794581557e+05 +4.794581557e+05 -4.2477e+00 -1.1156e+00 +4.7829e+00 +2.0470e-01 -4.4858e+00 -3.7064e+00 -5.4880e-01 -2.1280e-02 +3.3661e+00 -2.4638e+00 +4.6938e+00 +1.8099e+00 +3.9483e+00 +1.6420e+00 -7.6678e-01 -2.5704e+00 +2.4498e+00 +4.2626e+00 +2.1660e+00 +2.7736e+00
7 +4.407527729e+03 +4.407527729e+03 +4.394287729e+03 +4.394287729e+03 +1.2855e-01 +4.1108e+00 +4.4598e-01 +2.8412e+00 -4.2713e+00 -1.0482e-02 +2.1880e+00 +3.2964e+00 -3.2598e+00 +3.2131e+00 +3.6871e+00 -7.3501e-01 +1.3278e+00 +3.6597e+00 +7.7437e-01 -4.7851e+00 +4.5524e+00 +7.9314e-01 +4.6563e+00 -2.4243e+00
43 +7.594241145e+02 +7.594241145e+02 +7.461841145e+02 +7.461841145e+02 -3.8201e+00 +2.8627e-01 +1.3804e+00 +1.3257e+00 -4.2858e+00 -3.5657e+00 +6.8253e-01 +2.0133e+00 +5.2759e-02 +3.1109e+00 +4.5673e+00 -5.7202e-01 +2.3763e+00 +2.6098e+00 +1.7875e-01 -4.5105e+00 +3.6353e+00 +3.3279e+00 +2.2735e+00 -1.7675e+00
163 +2.724621294e+02 +2.724621294e+02 +2.592221294e+02 +2.592221294e+02 -3.8201e+00 +2.8627e-01 +1.3804e+00 +1.3257e+00 -4.2858e+00 -3.5657e+00 +6.8253e-01 +2.0133e+00 +5.2759e-02 +3.1109e+00 +4.5673e+00 -5.7202e-01 +2.3763e+00 +2.9415e+00 +1.7875e-01 -4.5553e+00 +3.6353e+00 +3.3279e+00 +2.2735e+00 -1.7675e+00
% function evaluation | noise-free fitness - Fopt (-4.812000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.735364069e+06 +8.735364069e+06 +8.735315949e+06 +8.735315949e+06 +3.7628e+00 +6.5468e-01 -2.8881e+00 -4.0712e+00 -1.2186e+00 +1.2672e-01 +1.6935e+00 -9.5542e-01 -4.4094e-01 -4.4313e+00 +1.7417e+00 -3.1154e+00 -1.1652e+00 +3.7693e+00 -3.7029e-01 +3.8994e+00 -3.2102e+00 -1.4837e+00 +2.6594e+00 +3.1060e+00
4 +2.008645244e+06 +2.008645244e+06 +2.008597124e+06 +2.008597124e+06 -3.9330e+00 +1.1769e+00 +2.9929e+00 +3.5781e+00 -2.5459e+00 +9.9741e-01 -1.5903e+00 -1.2658e+00 -1.0891e+00 -4.1195e+00 -2.6227e+00 +3.3043e+00 +2.2473e+00 +8.7349e-01 -3.1756e+00 +3.7214e+00 -3.9459e+00 -3.2009e+00 +1.3425e+00 -2.1062e-01
5 +6.274223712e+05 +6.274223712e+05 +6.273742512e+05 +6.273742512e+05 +2.8348e+00 +2.8252e-01 -2.3478e+00 +2.6802e+00 -4.5486e+00 +3.0827e+00 -1.2143e-01 -2.8185e+00 +1.6694e+00 +3.1718e+00 -1.0404e+00 -4.9324e+00 -1.8564e-01 +2.1540e-01 +4.5908e+00 +4.0188e+00 +4.2762e+00 -2.1124e+00 +4.4241e+00 +1.0159e+00
12 +2.710751607e+03 +2.710751607e+03 +2.662631607e+03 +2.662631607e+03 +1.1013e+00 +4.5531e+00 +4.3522e+00 +3.6035e+00 +2.1930e+00 +5.0909e-01 -1.4707e+00 -2.2260e+00 +2.1058e-01 -9.7939e-01 -2.3316e+00 -2.6530e+00 -4.0244e-02 +7.0606e-01 -3.5669e-01 -2.4293e+00 -3.0432e-01 -4.5980e+00 -5.0764e-01 -4.0236e+00
53 +1.087993557e+02 +1.087993557e+02 +6.067935571e+01 +6.067935571e+01 +4.7710e-01 +2.6754e+00 +6.4308e-01 +2.8736e+00 -8.4670e-01 -4.5638e-01 +3.7452e+00 -7.1086e-01 -2.8354e+00 -1.7740e+00 -3.2834e+00 -1.7126e-01 -3.9186e-01 +8.5894e-02 +1.8547e+00 +3.6921e-03 -2.6911e-01 -1.4855e+00 +3.4220e+00 +7.0957e-01
% function evaluation | noise-free fitness - Fopt (-3.335000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.851680798e+07 +2.851680798e+07 +2.851677463e+07 +2.851677463e+07 +7.2435e-02 +2.3446e-01 -3.0499e+00 -1.9606e+00 -2.4061e+00 -4.0265e+00 -3.6412e+00 +2.0730e+00 +1.5300e-01 -4.7182e+00 +3.7397e+00 -1.1306e+00 -4.7602e+00 +4.9085e+00 +7.9237e-01 +3.9556e+00 +3.5271e+00 +1.1350e+00 -3.5112e+00 +2.2088e+00
2 +1.171269827e+07 +1.171269827e+07 +1.171266492e+07 +1.171266492e+07 +1.6691e+00 -4.7963e+00 -1.5018e+00 -1.4193e+00 -3.8256e-01 -2.9907e+00 +6.6265e-01 +4.5053e+00 +3.8972e+00 -4.7593e+00 +2.2795e-01 -9.2980e-01 -4.2867e+00 -3.9242e+00 -3.6215e+00 -1.9538e+00 -2.5869e+00 +1.4881e-01 +4.5128e+00 -1.4730e+00
3 +8.494782756e+05 +8.494782756e+05 +8.494449256e+05 +8.494449256e+05 -4.9614e+00 +7.6816e-01 -4.7764e+00 -1.6387e+00 +4.0716e+00 -9.4656e-03 +2.1949e+00 +3.1498e+00 -1.3056e+00 +4.8274e+00 -4.5101e+00 -3.5669e+00 +6.4785e-01 -2.3205e+00 -4.2732e+00 -4.1887e+00 +3.5903e+00 +3.6164e+00 -1.3531e+00 +9.9164e-01
5 +6.506959327e+04 +6.506959327e+04 +6.503624327e+04 +6.503624327e+04 +2.5378e+00 +1.7369e+00 +2.8976e+00 +3.7658e+00 -1.1790e+00 -4.5653e+00 -2.2564e+00 +3.5148e+00 +4.5208e+00 +9.8777e-02 -5.9145e-01 +4.0297e+00 +3.8931e+00 -3.0730e+00 +3.7870e-01 -4.1095e+00 +4.6386e+00 +3.5224e+00 -3.7591e+00 -7.8985e-01
31 +4.447364150e+02 +4.447364150e+02 +4.113864150e+02 +4.113864150e+02 -4.4776e+00 -2.7139e+00 +3.7230e-01 +2.7775e+00 +4.5208e+00 -4.0686e+00 +2.4306e-01 +4.0648e+00 +2.9031e+00 +3.9099e+00 -3.6359e+00 -3.3481e+00 -9.7281e-01 +4.4509e+00 -2.2182e+00 +1.0289e+00 -2.4944e+00 +3.2067e+00 -9.7184e-01 +8.6557e-01
97 +2.113007765e+02 +2.113007765e+02 +1.779507765e+02 +1.779507765e+02 +1.7092e+00 -2.4808e+00 -2.1194e+00 +2.0339e+00 +2.2720e+00 -1.9894e+00 +1.9820e-01 -1.8315e+00 -2.0810e+00 -2.6658e+00 +2.1986e+00 -1.2110e+00 -1.5858e-01 +3.3936e+00 -7.7021e-01 +2.0235e+00 -1.9124e+00 -2.3945e-01 +1.1818e+00 +7.6188e-01
280 +1.126808732e+02 +1.126808732e+02 +7.933087319e+01 +7.933087319e+01 +1.2588e+00 -2.3948e+00 -2.1088e+00 +1.9585e+00 +2.3760e+00 -1.7541e+00 +2.5228e-01 -1.8068e+00 -1.6720e+00 -2.4163e+00 +2.2027e+00 -1.2916e+00 -3.9296e-01 +3.3919e+00 -8.2724e-01 +1.6840e+00 -2.0441e+00 -1.8896e-01 +1.1700e+00 +3.7085e-01
296 +8.387404638e+01 +8.387404638e+01 +5.052404638e+01 +5.052404638e+01 +1.1386e+00 -2.3238e+00 -2.1068e+00 +1.9247e+00 +2.3768e+00 -1.7555e+00 +2.4301e-01 -1.8027e+00 -1.6763e+00 -2.4507e+00 +2.2022e+00 -1.3701e+00 -3.6617e-01 +3.3921e+00 -8.2631e-01 +1.6604e+00 -1.9833e+00 -1.1029e-01 +1.2020e+00 +4.0914e-01
% function evaluation | noise-free fitness - Fopt (-1.712100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.667602421e+02 +2.667602421e+02 +9.555024210e+01 +9.555024210e+01 +1.6265e+00 -4.1372e+00 +1.6921e+00 -4.3893e+00 +4.3653e+00 +1.7495e+00 -1.0436e+00 +1.5330e+00 +3.9686e+00 -1.1488e-02 -2.0748e+00 +2.3905e+00 +3.3386e+00 -1.4822e+00 +4.6829e+00 -5.2980e-01 +2.9830e+00 +9.5322e-01 +2.3484e-02 -1.6179e-01
% function evaluation | noise-free fitness - Fopt (-5.710000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.043178222e+03 +4.043178222e+03 +3.986078222e+03 +3.986078222e+03 -2.3009e+00 -4.9759e+00 +1.0124e-01 -1.9983e+00 -2.1656e+00 +4.4622e+00 +1.5012e+00 -3.7848e+00 +3.5075e-02 +4.4307e+00 -4.7440e-01 +1.8656e-01 +2.1408e+00 +3.6885e+00 -4.7913e-02 +1.8247e+00 -1.9840e-01 -4.4383e+00 -3.2606e+00 +1.6800e+00
4 +1.341355759e+03 +1.341355759e+03 +1.284255759e+03 +1.284255759e+03 +4.9937e+00 -5.0024e-03 +3.5030e-01 -3.0988e+00 -4.6773e+00 -6.2491e-01 +1.5479e+00 +2.2524e+00 +3.2250e+00 -2.2047e+00 -2.4738e+00 +4.4767e+00 +3.3821e+00 +1.9682e+00 -4.2288e+00 -4.1180e+00 -3.4187e+00 -1.1649e+00 -2.5713e+00 -3.3063e+00
87 +3.216826620e+02 +3.216826620e+02 +2.645826620e+02 +2.645826620e+02 +3.3450e+00 -3.4471e-02 +4.6603e-01 -2.3163e+00 -4.5435e+00 -6.7966e-01 +2.0028e+00 +1.9582e+00 +3.0142e+00 -2.2134e+00 -2.4762e+00 +3.0690e+00 +2.6571e+00 +7.7904e-01 +1.6914e+00 -3.4750e+00 -2.0339e+00 -1.2921e+00 -8.1984e-01 -2.7416e+00
% function evaluation | noise-free fitness - Fopt (2.965400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.114686923e+07 +1.114686923e+07 +1.114716577e+07 +1.114716577e+07 -3.2153e+00 +1.0581e+00 +1.6192e+00 -4.2551e-01 +2.7195e+00 -3.7908e-03 +2.0899e+00 +2.6187e+00 -4.6140e+00 +3.0758e+00 +4.3688e+00 +2.6871e+00 -3.2520e+00 +2.7962e+00 -1.7461e+00 +7.7532e-02 +4.7225e+00 -4.0164e+00 +4.4880e+00 -2.1024e+00
3 +4.733214641e+06 +4.733214641e+06 +4.733511181e+06 +4.733511181e+06 -3.2918e+00 +1.6925e+00 -3.3607e-01 -3.8563e+00 +1.0435e+00 -1.5793e+00 -4.7192e+00 -1.9861e-01 +1.5377e-01 -2.1683e+00 +3.1358e+00 +6.9929e-01 +2.3920e+00 +7.6267e-01 +4.2950e-01 +3.3355e+00 +2.0776e+00 +4.0327e+00 -4.4953e+00 -4.4281e+00
8 +1.008745370e+05 +1.008745370e+05 +1.011710770e+05 +1.011710770e+05 -8.3002e-01 +4.3860e+00 -3.5697e+00 +2.3240e+00 -1.5799e+00 -6.3670e-01 +2.6606e+00 +1.8362e+00 +3.6493e+00 +4.9597e+00 -2.0849e+00 +2.1210e+00 +2.0408e-01 +2.8690e+00 -4.3783e+00 +4.8915e+00 -3.4758e+00 +2.8501e+00 -3.6601e+00 -4.7675e+00
52 +6.835002981e+04 +6.835002981e+04 +6.864656981e+04 +6.864656981e+04 -4.1796e-01 -2.2885e+00 -3.4640e+00 +1.1316e+00 -1.1219e+00 -1.4727e+00 +2.5607e+00 -6.8127e-01 +3.4898e+00 +1.1142e+00 -1.9764e+00 +6.1905e-01 +2.8026e+00 +2.8967e+00 +3.5412e+00 +4.3342e+00 -9.7159e-01 +1.0826e+00 -7.5013e-01 -2.0412e+00
63 +5.711435413e+03 +5.711435413e+03 +6.007975413e+03 +6.007975413e+03 -1.1764e+00 +3.2157e+00 +9.8982e-01 +1.6824e+00 -1.6888e+00 -1.2541e+00 +1.0830e+00 +3.7144e-01 -3.4495e-01 +4.4828e+00 +5.6553e-01 +3.6949e+00 -2.4594e+00 +3.6399e+00 -4.4247e+00 +4.7853e+00 -2.7428e+00 +2.3362e+00 -3.2760e-01 +4.5848e-01
91 +2.599687196e+02 +2.599687196e+02 +5.565087196e+02 +5.565087196e+02 -1.3057e-01 +2.5346e+00 +9.9817e-01 +8.4305e-01 -1.4252e+00 -6.6896e-01 +1.9039e+00 -2.8577e+00 +4.7384e-01 +4.2685e+00 -1.6875e+00 +3.6714e+00 -2.0175e+00 +3.3881e+00 -2.2880e+00 +1.9319e+00 +3.8709e-03 -1.7696e-02 -1.4144e+00 -1.6486e+00
252 +2.472820174e+02 +2.472820174e+02 +5.438220174e+02 +5.438220174e+02 -1.3057e-01 +2.5346e+00 +9.9817e-01 +8.4305e-01 -1.4252e+00 -6.6896e-01 +1.9039e+00 -2.8577e+00 +4.7384e-01 +4.2685e+00 -1.6875e+00 +3.6714e+00 -1.9613e+00 +3.3881e+00 -2.2880e+00 +1.9319e+00 +3.8709e-03 -1.7696e-02 -1.4144e+00 -1.6486e+00
% function evaluation | noise-free fitness - Fopt (-1.118800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.477851828e+06 +1.477851828e+06 +1.477739948e+06 +1.477739948e+06 +2.0283e+00 -2.2723e+00 -1.7225e+00 +3.1445e+00 -2.3919e+00 -4.5843e+00 +4.0530e+00 +3.8502e+00 +3.0945e+00 +4.8613e+00 -5.5442e-01 +1.1775e+00 +2.1663e+00 -4.7984e+00 -3.2397e+00 -4.3451e+00 +6.3073e-01 +4.3628e+00 +1.6343e+00 +1.9185e+00
9 +5.334428006e+05 +5.334428006e+05 +5.333309206e+05 +5.333309206e+05 -1.6029e+00 +3.1488e+00 +2.4594e+00 -4.6237e+00 +4.7934e+00 -8.7754e-01 -1.5217e+00 -3.1405e+00 +2.4805e+00 -1.9953e+00 +4.3746e+00 +9.6228e-01 -1.9607e+00 -1.9359e-01 -4.1798e+00 -4.3435e-01 -4.3963e+00 -3.9573e+00 -1.9698e+00 -4.9472e+00
13 +1.433105236e+05 +1.433105236e+05 +1.431986436e+05 +1.431986436e+05 +2.8561e+00 +3.2453e+00 +2.2406e+00 -4.2821e-01 -1.2932e+00 +1.7081e+00 +3.2568e+00 +3.8287e+00 -3.8998e+00 -3.7872e+00 -2.7226e+00 +2.7214e+00 +2.7801e+00 -4.0558e+00 +2.6552e+00 -2.2684e+00 -1.3743e+00 -3.3203e+00 -7.0197e-01 +1.8607e+00
41 +2.598602709e+04 +2.598602709e+04 +2.587414709e+04 +2.587414709e+04 +2.4693e+00 +1.2551e+00 +1.3188e+00 +2.1432e+00 -1.8224e+00 -2.0273e+00 +3.3879e+00 +3.8334e+00 -1.2207e-01 +3.4994e+00 -1.8282e+00 +2.1748e+00 +2.5825e+00 -4.4989e+00 +1.4729e+00 -3.0531e+00 -8.9709e-01 +2.9803e+00 -5.3252e-01 +1.9155e+00
43 +4.514048979e+03 +4.514048979e+03 +4.402168979e+03 +4.402168979e+03 +1.3198e+00 +2.2413e+00 +2.7504e-01 -2.3018e+00 -2.0215e+00 +1.7551e+00 -1.1221e+00 +3.6291e+00 -1.7548e+00 -4.5995e+00 -1.2279e+00 +7.7060e-01 +2.6083e+00 -2.7820e+00 +4.3400e-01 +1.5644e+00 +4.8593e-01 -3.3317e+00 -3.5334e+00 -1.7990e-01
82 +1.701983697e+03 +1.701983697e+03 +1.590103697e+03 +1.590103697e+03 +1.3789e+00 -1.9507e+00 +8.9773e-01 -1.4637e+00 -9.6694e-01 +2.2187e+00 -9.7678e-01 -4.7578e-01 -3.6415e+00 -4.1910e+00 -1.2580e+00 +1.9170e+00 -3.1462e+00 -3.3752e+00 +3.3233e-01 -1.0699e-01 -1.0073e+00 -3.5447e+00 -2.7626e+00 +1.4598e-01
83 +4.343354470e+02 +4.343354470e+02 +3.224554470e+02 +3.224554470e+02 +1.3198e+00 +2.2413e+00 +2.7504e-01 -2.3018e+00 -2.0215e+00 +1.7551e+00 -1.1221e+00 +3.6291e+00 -1.7548e+00 -4.5995e+00 -1.2279e+00 +1.0556e+00 +2.6083e+00 -2.7820e+00 +4.3400e-01 +1.5644e+00 +4.8593e-01 -3.3317e+00 -3.5334e+00 -1.7990e-01
176 +2.302788603e+02 +2.302788603e+02 +1.183988603e+02 +1.183988603e+02 +8.4735e-01 +2.2783e+00 +4.6818e-02 -2.1758e+00 -1.5264e+00 +1.7790e+00 -1.1050e+00 +3.6668e+00 -1.7989e+00 -3.7149e+00 -8.7200e-01 +1.0317e+00 +2.6066e+00 -2.7114e+00 +7.0508e-01 +1.5359e+00 +4.3346e-01 -3.2506e+00 -3.4226e+00 -2.1762e-01
190 +1.540821176e+02 +1.540821176e+02 +4.220211761e+01 +4.220211761e+01 +1.3198e+00 +2.2413e+00 +2.7504e-01 -2.3018e+00 -2.0215e+00 +1.7551e+00 -1.1221e+00 +3.6291e+00 -1.7548e+00 -4.5995e+00 -1.2279e+00 +1.0348e+00 +2.6083e+00 -2.8122e+00 +4.3400e-01 +1.5644e+00 +4.8593e-01 -3.3317e+00 -3.5334e+00 -1.7990e-01
