% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
15 +5.670864051e+06 +5.670864051e+06 +5.671210311e+06 +5.671210311e+06 +3.5443e+00 -1.6874e+00 -2.3235e+00 +9.5002e-01 +1.5090e+00 -8.2390e-01 +1.8539e+00 -3.3237e+00 +2.0139e-01 +1.1511e-01 +1.2066e+00 +3.4683e+00 +3.6957e+00 -8.6301e-02 -7.0187e-03 -3.6652e+00 +9.3799e-01 -2.0776e+00 +1.3152e+00 +4.4094e+00
36 +3.904013047e+06 +3.904013047e+06 +3.904359307e+06 +3.904359307e+06 -1.1615e+00 +2.5861e+00 -1.2709e-01 +4.9482e+00 +1.3908e+00 -1.3231e+00 -2.1075e+00 +2.1545e+00 +3.8717e+00 +2.8052e+00 -4.2343e+00 +2.6928e+00 -2.1914e-01 -2.5062e+00 +3.8847e+00 -2.0087e+00 -4.0685e+00 +4.5811e+00 +8.5080e-02 -1.4188e+00
46 +1.909053243e+06 +1.909053243e+06 +1.909399503e+06 +1.909399503e+06 -2.2014e+00 -3.2243e-01 -2.1112e+00 +2.9021e+00 +7.4824e-01 -1.6485e+00 -1.2831e+00 -2.2469e+00 +2.8260e+00 -1.0436e+00 -4.3122e-01 +1.4057e+00 +2.6934e-02 -2.2562e+00 +3.6976e+00 -1.3129e+00 -1.3872e+00 -1.9138e+00 -3.6747e+00 -1.0917e-01
109 +5.885329434e+05 +5.885329434e+05 +5.888792034e+05 +5.888792034e+05 -1.9249e+00 +7.0058e-01 +9.9518e-01 +2.5571e+00 +2.3619e-01 -1.5521e+00 -8.3612e-01 -1.9451e+00 +2.8083e+00 -1.5730e+00 -1.7888e+00 +2.8556e+00 -6.0858e-02 -2.2596e+00 +3.3424e+00 -1.3342e+00 -2.2442e+00 -3.2395e-01 -3.0430e+00 -1.4026e+00
169 +3.388130436e+05 +3.388130436e+05 +3.391593036e+05 +3.391593036e+05 -1.9310e+00 +1.6573e+00 -1.5809e-01 +2.7451e+00 +7.4389e-01 -1.6228e+00 -1.1568e+00 -2.0231e+00 +3.0315e+00 -1.4283e+00 -1.3979e+00 +1.7259e+00 -8.1428e-02 -2.2385e+00 +3.4227e+00 -1.2436e+00 -2.0125e+00 -6.2165e-01 -2.2084e+00 -1.6650e+00
% function evaluation | noise-free fitness - Fopt (1.407900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.308426440e+07 +1.308426440e+07 +1.308440519e+07 +1.308440519e+07 +2.4720e+00 +4.4352e+00 +3.8000e+00 +1.1770e+00 -7.1876e-01 +3.3595e+00 -3.4566e+00 -5.6965e-01 +1.8320e+00 -2.9027e+00 +1.5761e+00 +3.7052e+00 -3.1036e+00 -1.1683e+00 -3.8946e+00 -3.1860e+00 +3.0152e+00 -1.2420e+00 -4.1584e+00 -4.4628e+00
4 +7.581692434e+06 +7.581692434e+06 +7.581833224e+06 +7.581833224e+06 +8.1665e-02 +1.9952e+00 +3.8022e+00 +1.9916e+00 +3.2468e+00 +2.2311e-01 -1.2626e+00 -1.6625e+00 -4.1015e+00 +3.6507e+00 -1.3597e+00 +1.1630e+00 -2.9578e+00 +2.7301e+00 +1.2242e+00 -9.2278e-02 -4.0369e+00 +2.5936e-01 +6.0901e-01 +1.0805e+00
9 +5.496165617e+06 +5.496165617e+06 +5.496306407e+06 +5.496306407e+06 -3.2396e+00 -3.0302e+00 -4.5183e+00 +2.1933e+00 +9.6254e-01 +2.3665e+00 +1.3155e+00 -2.4461e+00 -6.1177e-03 -8.8519e-01 -1.3738e+00 +3.9907e+00 -4.5643e+00 -2.0228e+00 +2.5980e-01 -4.8587e+00 +2.9333e+00 -2.1990e+00 +1.9981e+00 +4.2946e+00
10 +3.834052169e+06 +3.834052169e+06 +3.834192959e+06 +3.834192959e+06 -4.3505e+00 +1.8311e+00 -1.3541e+00 -3.4508e+00 +2.3527e+00 +3.8565e+00 -8.4612e-01 -3.7458e+00 -1.9008e+00 +4.3863e+00 -7.2688e-01 +4.2079e+00 +3.5731e+00 +2.1787e+00 -2.4853e+00 -1.7430e+00 -1.1754e+00 -3.8300e+00 +2.0243e+00 +5.7813e-01
47 +1.309142201e+06 +1.309142201e+06 +1.309282991e+06 +1.309282991e+06 +2.2908e+00 -1.5610e-01 -3.0121e+00 -2.3842e+00 +1.2162e+00 +3.4675e+00 +2.8035e+00 +8.2150e-01 -3.9776e-01 +2.8088e+00 -1.5332e+00 +3.9826e+00 +2.6674e+00 +1.4938e+00 -2.8635e+00 -7.0332e-01 +2.6402e+00 -2.5763e+00 +4.2402e-02 -1.1341e+00
83 +6.444179263e+05 +6.444179263e+05 +6.445587163e+05 +6.445587163e+05 +1.4029e+00 +7.5696e-01 -2.9187e+00 -3.6595e+00 +7.8577e-01 +3.3505e+00 +1.6170e+00 -1.8392e-01 -4.7255e-01 +2.9160e+00 -1.9465e+00 +3.9234e+00 +2.1337e+00 +1.1252e+00 -9.4404e-01 -1.0639e+00 +1.0925e+00 -1.9226e+00 +7.4554e-01 -4.5703e-01
127 +2.386376475e+05 +2.386376475e+05 +2.387784375e+05 +2.387784375e+05 +2.1717e+00 +6.8111e-01 -2.9222e+00 -3.5055e+00 +8.1373e-01 +3.4463e+00 +2.2015e+00 +5.8382e-01 -4.2099e-01 +2.8692e+00 -1.6200e+00 +3.9477e+00 +2.6345e+00 +1.3068e+00 -1.5611e+00 -7.6597e-01 +2.0214e+00 -2.1668e+00 +1.5316e-01 -9.6526e-01
279 +1.533262798e+05 +1.533262798e+05 +1.534670698e+05 +1.534670698e+05 +1.9297e+00 +2.1653e-01 -2.9565e+00 -3.2716e+00 +9.1725e-01 +3.3554e+00 +1.9710e+00 -9.5884e-02 -4.5278e-01 +2.8497e+00 -1.7673e+00 +4.0430e+00 +2.5005e+00 +1.5566e+00 -1.5846e+00 -8.8509e-01 +2.5873e+00 -2.1135e+00 +1.2778e-01 -5.7098e-01
% function evaluation | noise-free fitness - Fopt (-4.677200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.767936675e+06 +4.767936675e+06 +4.767468955e+06 +4.767468955e+06 -2.8528e+00 +2.0317e+00 -1.6553e+00 +3.9332e+00 -2.6097e+00 -1.8044e+00 +2.6583e+00 +2.2412e+00 -4.6276e+00 -2.0334e+00 -1.9491e+00 -3.2463e+00 -1.3858e-01 +2.4611e+00 +2.8725e+00 +2.4809e-01 -1.7776e+00 -4.5500e-01 -4.1240e+00 +4.0927e-01
22 +1.402278319e+06 +1.402278319e+06 +1.401810599e+06 +1.401810599e+06 +1.3134e+00 +2.9902e+00 +3.9323e+00 -3.7882e+00 +1.5468e+00 -4.8322e+00 +3.2763e+00 +2.6598e+00 +4.3118e+00 -2.3855e+00 -2.4479e+00 +2.5808e-01 -3.1768e+00 -7.7748e-01 -3.6026e+00 +2.5203e+00 +7.9602e-01 -6.2578e-01 +2.7896e+00 +3.1647e+00
83 +9.505825809e+05 +9.505825809e+05 +9.501148609e+05 +9.501148609e+05 +1.4550e+00 +3.0820e+00 +3.8451e+00 -2.9418e+00 -2.9911e-01 -4.5733e+00 +5.3703e-02 +2.6016e+00 +3.5828e+00 -1.0225e+00 -1.7768e+00 +2.4749e-01 -3.1365e+00 -2.6243e+00 -3.6825e+00 +2.4063e+00 +1.6140e+00 -9.1477e-01 +2.7599e+00 +3.1958e+00
92 +5.600235650e+05 +5.600235650e+05 +5.595558450e+05 +5.595558450e+05 +1.4548e+00 +2.6904e+00 +3.3789e+00 -3.0866e+00 +6.9290e-01 -3.9655e+00 +3.0704e+00 +2.3709e+00 +3.5804e+00 -2.0048e+00 -3.0394e+00 -8.6193e-01 -2.9989e+00 -7.6973e-01 -3.4373e+00 +2.4907e+00 +2.7750e-02 -6.3693e-01 +2.9204e+00 +2.5787e+00
118 +3.732462495e+05 +3.732462495e+05 +3.727785295e+05 +3.727785295e+05 +1.3893e+00 +1.3228e+00 +1.6744e+00 -3.6371e+00 +1.6489e+00 -4.7290e+00 +2.7218e+00 +2.5455e+00 +4.1367e+00 +2.5365e+00 -2.5720e+00 -1.7523e+00 -1.8556e+00 -2.1251e-01 -2.4676e+00 +2.4478e+00 +6.9019e-01 -3.1722e-01 +2.6948e+00 +1.5028e+00
203 +2.490106084e+05 +2.490106084e+05 +2.485428884e+05 +2.485428884e+05 +1.3717e+00 +1.4497e+00 +1.6659e+00 -2.7211e+00 +1.6433e+00 -4.5949e+00 +2.7204e+00 +2.5560e+00 +4.1123e+00 +2.4395e+00 -2.5135e+00 -1.4174e+00 -1.7851e+00 -3.4268e-01 -2.4054e+00 +2.4085e+00 +6.6896e-01 -3.1970e-01 +2.6939e+00 +1.4937e+00
% function evaluation | noise-free fitness - Fopt (-3.985700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.283123362e+06 +8.283123362e+06 +8.282724792e+06 +8.282724792e+06 -4.6737e+00 +2.3844e-01 +1.9488e+00 +2.2480e-01 +3.2273e+00 +6.5503e-01 -4.0365e+00 -1.9468e+00 -4.0592e+00 -3.1253e+00 -3.5183e+00 -2.0993e+00 -2.2775e+00 +3.1865e+00 +9.4890e-01 +9.9298e-01 -1.4825e+00 -5.1017e-02 -4.1980e+00 +2.0124e+00
14 +4.568504908e+06 +4.568504908e+06 +4.568106338e+06 +4.568106338e+06 +9.8700e-01 -4.9934e+00 +2.3296e+00 -9.2461e-01 -3.5366e+00 +4.7058e+00 -3.6932e+00 -1.5159e+00 +4.0380e+00 +4.9443e+00 -9.3044e-01 -3.4923e+00 +1.5312e+00 +8.4880e-01 +7.8332e-01 +4.1184e+00 -2.0159e+00 -1.0864e-01 -1.1486e+00 +9.8733e-01
47 +1.797303966e+06 +1.797303966e+06 +1.796905396e+06 +1.796905396e+06 +4.0221e-01 +2.4996e+00 +1.6703e+00 +2.9425e+00 -7.4773e-01 +1.5761e+00 -2.9867e+00 -2.2535e+00 +2.2394e+00 +4.7612e+00 -4.4120e-03 -1.4857e+00 +1.4789e+00 +1.5251e+00 +8.4764e-01 +1.8047e+00 -2.1770e+00 -2.4245e+00 -7.8034e-01 -2.4478e+00
92 +1.432616347e+06 +1.432616347e+06 +1.432217777e+06 +1.432217777e+06 +4.8611e-01 +1.0839e+00 -3.3683e-01 +2.7142e+00 -5.3088e-01 +1.5761e+00 -2.9459e+00 -2.3852e-01 +4.0822e+00 +3.1091e+00 +8.2920e-01 -6.8864e-01 +1.1405e+00 +1.2616e+00 -8.4781e-01 +3.1595e+00 -2.3116e+00 +9.7275e-01 +2.4163e+00 +2.4220e-01
185 +9.928759566e+05 +9.928759566e+05 +9.924773866e+05 +9.924773866e+05 +5.7297e-01 +2.4015e+00 +1.0396e+00 +2.3858e+00 -1.4272e-01 +1.9370e+00 -2.9853e+00 -2.3173e+00 +2.6013e+00 +4.3547e+00 -3.2532e-01 -1.1558e+00 +1.4095e+00 +9.0801e-01 +5.4476e-01 +3.1993e+00 -1.9913e+00 -8.4897e-01 -3.5466e-01 -1.2161e+00
% function evaluation | noise-free fitness - Fopt (3.958000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.169243345e+07 +1.169243345e+07 +1.169247303e+07 +1.169247303e+07 -1.4330e+00 -1.4492e+00 +4.3575e+00 +3.8348e-01 -1.8450e+00 -2.4448e+00 -1.3191e+00 +3.0340e+00 -2.0338e-01 +6.9953e-01 +5.0041e-01 +3.2466e+00 -1.2082e+00 -4.5424e+00 +4.0902e-01 +2.0014e+00 -2.7864e+00 +2.8621e+00 -2.2136e+00 -2.2440e+00
8 +8.004516250e+06 +8.004516250e+06 +8.004555830e+06 +8.004555830e+06 +1.7990e+00 -7.3851e-01 -6.5617e-01 -1.9899e+00 -1.9483e+00 +5.1525e-01 +3.5564e+00 +3.3621e+00 -4.7445e+00 +2.8286e+00 -2.0585e-01 -4.6210e+00 -4.7116e+00 +2.0805e+00 +3.2322e+00 +2.8256e+00 +7.5954e-01 -3.2656e+00 +1.2862e-01 -2.0464e+00
26 +3.748567327e+06 +3.748567327e+06 +3.748606907e+06 +3.748606907e+06 +4.0599e+00 -3.4720e+00 -1.6128e+00 +1.4744e+00 -6.7881e-01 -4.2431e+00 +1.4399e+00 +7.2466e-01 -2.1976e+00 +3.3661e+00 -3.9647e+00 -2.7734e+00 -4.6420e+00 +3.0268e+00 -1.7241e+00 +2.9026e+00 +4.4000e-01 -1.3607e-01 +8.0416e-01 -1.5969e-01
81 +2.248068695e+06 +2.248068695e+06 +2.248108275e+06 +2.248108275e+06 +3.3678e+00 -2.7542e+00 +1.1870e+00 +1.1222e+00 -1.2546e+00 -2.4027e+00 +1.1493e+00 +1.0938e+00 +8.7207e-01 +1.4590e+00 -2.5893e+00 -6.5172e-01 -3.4308e+00 -9.2968e-02 -1.4847e+00 +2.5734e+00 +8.5442e-01 +5.4674e-01 -6.7382e-02 -4.5621e-01
152 +1.554537804e+06 +1.554537804e+06 +1.554577384e+06 +1.554577384e+06 +3.5073e+00 -1.8507e+00 -1.7020e+00 +4.8391e-01 -1.5288e+00 -2.1537e+00 +1.2238e+00 +6.1951e-01 +7.4528e-02 +4.9237e-01 -1.9235e+00 -9.2624e-01 -4.1529e+00 +2.1443e+00 -1.2881e+00 +1.8786e+00 +2.0649e+00 -1.1747e+00 +8.4304e-02 -5.5361e-02
2120 +9.450829706e+05 +9.450829706e+05 +9.451225506e+05 +9.451225506e+05 +3.7244e+00 -1.6991e+00 -6.5537e-01 +4.4759e-01 -2.2237e+00 -2.2027e+00 +1.2888e+00 +1.3819e-01 +3.0946e-01 +6.4545e-01 -2.8767e+00 -8.1721e-01 -2.9374e+00 +2.5112e+00 -1.3084e+00 +2.6592e+00 +2.5142e+00 -4.4659e-01 +9.2193e-02 -8.9475e-03
% function evaluation | noise-free fitness - Fopt (2.719000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.219844450e+07 +1.219844450e+07 +1.219847169e+07 +1.219847169e+07 -2.3264e+00 -2.7533e+00 -4.0878e+00 -9.6522e-01 -1.3200e+00 +1.6271e+00 -4.1412e+00 +4.1190e+00 +4.9762e+00 -9.2981e-01 +3.2462e+00 -2.7841e+00 +1.1870e+00 -6.8311e-01 +3.8755e+00 +3.8357e+00 -1.0533e+00 -2.3852e-01 +1.6653e-01 +3.6079e+00
5 +9.113536420e+06 +9.113536420e+06 +9.113563610e+06 +9.113563610e+06 -4.3005e+00 -4.7077e+00 +4.5234e+00 +4.6060e+00 -8.7585e-01 +4.9642e+00 +4.6239e+00 +9.2908e-01 +4.5241e+00 +1.8812e+00 +2.1337e+00 +4.5833e+00 -2.1516e+00 +6.7987e-01 +7.8950e-01 -3.1595e+00 +1.1735e-01 +2.4764e+00 -3.3763e+00 -1.7382e+00
19 +3.956358188e+06 +3.956358188e+06 +3.956385378e+06 +3.956385378e+06 -3.6411e+00 +4.4340e+00 +1.2626e+00 -3.9336e+00 +4.1618e+00 -4.3620e+00 -1.1993e+00 +2.6214e+00 +2.1743e+00 -1.7591e+00 +4.1676e+00 -4.2830e+00 +2.2188e+00 +1.2622e+00 -2.1602e+00 +4.2326e+00 +1.8107e-01 -2.4549e+00 +4.7570e+00 +4.0494e+00
79 +1.882819376e+06 +1.882819376e+06 +1.882846566e+06 +1.882846566e+06 -1.3677e+00 +4.6713e+00 +1.6764e+00 -1.1803e-01 +3.9448e+00 -8.2373e-01 -2.3705e-01 +1.9970e-01 +2.2841e+00 -1.5525e+00 -7.3617e-01 -3.6432e+00 -1.1767e+00 +1.8833e+00 -2.0321e+00 +3.9994e+00 +9.2274e-01 +6.8610e-01 +3.9919e+00 -1.2030e+00
81 +1.062945193e+06 +1.062945193e+06 +1.062972383e+06 +1.062972383e+06 -3.0875e+00 -8.9435e-01 +1.1885e+00 -1.4480e+00 +3.8150e+00 +6.8757e-01 -2.3641e+00 +5.1347e-01 +3.5229e+00 -1.4956e+00 +2.6455e+00 -2.8933e+00 +3.2605e-01 +9.7470e-01 -1.9436e+00 +3.9192e+00 +3.7558e-01 -8.3049e-01 +3.9757e+00 +1.2675e+00
133 +7.856128272e+05 +7.856128272e+05 +7.856400172e+05 +7.856400172e+05 -1.7066e+00 -5.9215e-01 +1.1655e+00 -1.4366e+00 +3.3587e+00 -3.4686e-02 -2.1646e+00 +7.0023e-01 +2.6745e+00 -1.4751e+00 +1.8377e+00 -3.2235e+00 +1.0565e+00 +5.8462e-01 -2.7046e+00 +3.5661e+00 +3.7196e-01 -3.1934e-01 +3.9656e+00 -1.4758e+00
166 +5.658606532e+05 +5.658606532e+05 +5.658878432e+05 +5.658878432e+05 -1.8587e+00 +9.7172e-01 +3.0708e+00 -1.6276e+00 +3.4706e+00 -1.4856e-02 -2.1643e+00 +7.4191e-01 +3.0475e+00 -1.5470e+00 +1.9842e+00 -3.1107e+00 +6.9598e-01 +6.1424e-01 -2.1631e+00 +3.7319e+00 -3.6209e-01 -2.7604e-01 +3.8956e+00 +9.1755e-01
266 +3.568744804e+05 +3.568744804e+05 +3.569016704e+05 +3.569016704e+05 -2.2438e+00 -4.3147e-01 +1.7109e+00 -1.0110e+00 +3.6949e+00 -3.0210e-01 -2.2659e+00 +6.0301e-01 +3.1901e+00 -1.4839e+00 +1.2432e+00 -3.2081e+00 +4.7457e-01 +7.1174e-01 -1.4046e+00 +3.6946e+00 +5.5905e-01 -4.5709e-01 +3.9874e+00 -8.2873e-01
863 +2.481004869e+05 +2.481004869e+05 +2.481276769e+05 +2.481276769e+05 -1.8575e+00 -9.1815e-02 +1.6900e+00 -1.0154e+00 +3.5475e+00 -2.6298e-01 -2.2801e+00 +6.3707e-01 +3.3829e+00 -1.4863e+00 +1.1792e+00 -3.1995e+00 +4.8740e-01 +7.0655e-01 -2.1834e+00 +3.7617e+00 +5.4527e-01 -4.7565e-01 +3.9859e+00 -8.6263e-01
% function evaluation | noise-free fitness - Fopt (-5.940000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.009739211e+07 +2.009739211e+07 +2.009738617e+07 +2.009738617e+07 -7.0989e-01 +4.4404e+00 -2.6707e+00 -3.0030e+00 +2.3009e+00 +1.4555e+00 +1.2676e+00 -4.1890e+00 +2.4320e+00 +3.9912e+00 -2.7974e+00 +3.4511e+00 -6.4479e-01 -1.4601e+00 -1.2788e+00 +2.1564e+00 +3.0929e+00 +3.0174e+00 -7.1638e-01 +2.1258e+00
4 +3.760778796e+06 +3.760778796e+06 +3.760772856e+06 +3.760772856e+06 +1.9821e+00 +3.8122e+00 +2.6005e+00 -4.6998e+00 +2.5775e+00 +9.6035e-01 -4.1820e-01 -2.1749e+00 +4.9517e+00 +4.9802e+00 -4.5056e+00 -1.0965e+00 -1.3523e+00 +3.5395e+00 -4.4932e+00 -3.2251e-01 +1.8650e+00 +4.5761e+00 -4.4960e+00 -2.6288e+00
74 +2.449561850e+06 +2.449561850e+06 +2.449555910e+06 +2.449555910e+06 +3.8549e+00 -1.0094e+00 +1.2466e+00 +4.3084e-01 -9.5986e-01 -1.6920e-02 -3.7537e+00 -2.0626e+00 +3.5174e+00 -5.9247e-01 +1.3536e+00 -1.0167e+00 +6.6907e-01 -1.9033e-01 -4.2742e+00 -3.7568e-01 +2.4103e-01 +2.5627e+00 -1.5209e+00 +1.5841e+00
114 +1.361478019e+06 +1.361478019e+06 +1.361472079e+06 +1.361472079e+06 +3.8549e+00 -1.0094e+00 +1.2466e+00 +4.3084e-01 -9.5986e-01 -1.6920e-02 -1.5543e+00 -2.0626e+00 +3.5174e+00 -5.9247e-01 +1.3536e+00 -1.0167e+00 +6.6907e-01 -1.9033e-01 -4.2742e+00 -3.7568e-01 +2.4103e-01 +2.5627e+00 -1.5209e+00 +1.5841e+00
287 +9.740307134e+05 +9.740307134e+05 +9.740247734e+05 +9.740247734e+05 +3.8040e+00 -3.7536e-01 +1.3949e+00 +4.2852e-01 -8.5878e-01 -5.9343e-01 -1.7373e+00 -2.0671e+00 +3.4868e+00 +1.1408e+00 +8.8688e-01 -8.1832e-01 +4.1143e-01 -2.4133e-01 -4.0813e+00 -2.8144e-01 +2.8878e-01 +2.5683e+00 -1.6958e+00 +1.3504e+00
% function evaluation | noise-free fitness - Fopt (2.269000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.626039667e+07 +1.626039667e+07 +1.626041936e+07 +1.626041936e+07 -2.3735e+00 -5.6039e-01 +3.7497e+00 +3.7649e+00 -5.7969e-01 +3.9613e+00 +5.3822e-01 +2.8912e+00 -1.4373e+00 -2.7526e+00 -2.5606e+00 -1.1274e+00 +2.1380e+00 +6.1502e-01 +2.2303e+00 +2.8894e+00 -3.3935e+00 -1.4786e+00 -1.5334e+00 -1.5933e+00
11 +7.010724820e+06 +7.010724820e+06 +7.010747510e+06 +7.010747510e+06 +2.0670e+00 -1.7402e+00 +3.5454e+00 +1.8354e+00 +1.7435e+00 -1.4957e-02 +4.7422e+00 +2.5795e+00 -4.2440e+00 +1.6558e-01 -1.1799e+00 -1.6033e+00 +4.2658e+00 +2.2190e+00 +1.1281e+00 +3.9415e+00 -3.0046e+00 -3.2933e+00 -3.1288e+00 -1.3456e+00
20 +6.036145988e+06 +6.036145988e+06 +6.036168678e+06 +6.036168678e+06 +2.4116e+00 +1.8221e+00 +4.1455e+00 -3.6831e+00 +4.4901e+00 +4.6994e+00 +3.8981e+00 +2.4710e+00 -1.7104e+00 -4.8810e+00 -2.2409e+00 +1.2394e+00 -4.1659e+00 +1.5196e+00 +6.2914e-01 +8.8192e-01 -3.4133e+00 +4.3836e+00 +1.1180e+00 -7.9135e-01
74 +2.848951556e+06 +2.848951556e+06 +2.848974246e+06 +2.848974246e+06 +2.1425e+00 +1.1393e+00 +3.8396e-01 -1.6488e+00 +1.7587e+00 +4.6160e+00 +3.7949e+00 -2.0188e+00 +3.2234e+00 -4.8001e+00 -4.7211e+00 +4.6263e-01 +1.3506e-01 +1.2475e-01 +7.3146e-01 +6.0055e-01 -2.2614e+00 +2.5399e+00 -7.1640e-02 +1.9903e+00
161 +2.327982405e+06 +2.327982405e+06 +2.328005095e+06 +2.328005095e+06 +2.1127e+00 +1.0052e+00 +1.7662e+00 -1.4619e+00 +1.6278e+00 +4.6115e+00 +3.7497e+00 -1.1228e-01 +2.8636e+00 -4.3697e+00 -4.5842e+00 +4.8846e-01 -5.0275e-01 +2.6561e-01 +8.4985e-01 +5.7376e-01 -1.1395e+00 +1.4967e-02 -1.2578e-01 +8.4323e-01
196 +1.104524819e+06 +1.104524819e+06 +1.104547509e+06 +1.104547509e+06 +2.7878e+00 +1.5048e+00 +1.1137e+00 -1.6500e+00 +1.7091e+00 +4.5764e+00 +3.7920e+00 +1.2829e-01 +1.5544e+00 -4.5271e+00 -4.7021e+00 +5.6006e-01 +2.6110e-02 +1.3902e-01 +7.2341e-01 +5.3907e-01 -2.2469e+00 -4.4726e-01 +2.4872e-02 +1.4468e+00
425 +9.706825371e+05 +9.706825371e+05 +9.707052271e+05 +9.707052271e+05 +2.7556e+00 +1.5026e+00 +1.2768e+00 -1.6510e+00 +1.7096e+00 +4.5696e+00 +3.7912e+00 +1.2791e-01 +1.8196e+00 -4.8634e+00 -4.6771e+00 +5.5989e-01 +6.4903e-02 +1.3958e-01 +7.2183e-01 +5.3887e-01 -2.2854e+00 -4.2310e-01 +2.5242e-02 +1.4032e+00
