% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
566 +6.210656243e+00 +6.210656243e+00 -1.387693438e+02 -1.387693438e+02 -6.2277e-01 -2.7295e+00 +5.7415e-01 +1.0807e+00 +1.4477e+00 +1.3982e+00 -4.3346e+00 +7.7376e-01 -2.2690e-01 -2.8405e+00 +1.1777e+00 +1.8691e+00 +1.0541e+00 -2.5679e+00 -5.7970e-01 -9.4502e-01 +1.1446e+00 +1.0525e+00 +1.1581e+00 -4.4567e-01
% function evaluation | noise-free fitness - Fopt (-2.430000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.089632790e+01 +6.089632790e+01 +5.846632790e+01 +5.846632790e+01 -1.9687e+00 +1.6337e+00 -4.7072e+00 +4.5051e+00 -3.7991e+00 -8.6344e-01 +3.5025e+00 +3.6880e+00 +1.9404e+00 -4.6470e-01 -2.9568e+00 -4.5486e+00 -4.1539e-01 +4.1231e+00 -3.2986e+00 -4.8678e+00 +4.0326e-01 -2.3071e+00 -3.6154e+00 -3.6701e+00
5 +3.661180734e+01 +3.661180734e+01 +3.418180734e+01 +3.418180734e+01 -3.6549e+00 -4.5939e-01 +3.8678e+00 +4.5431e+00 +3.3144e-01 +4.5447e+00 -1.1424e-01 -4.7648e-01 -1.6563e+00 -7.2419e-01 +3.6466e+00 -9.5818e-01 -4.2336e-01 -4.7081e+00 -4.0870e-02 -2.2400e+00 -3.7662e+00 +2.5570e+00 -2.2829e+00 -2.6490e+00
44 +2.012938915e+01 +2.012938915e+01 +1.769938915e+01 +1.769938915e+01 +1.8136e-02 +8.6662e-01 +3.0930e+00 +2.5968e+00 +1.8516e+00 +2.9890e+00 +2.5168e+00 -1.5418e+00 -1.6963e+00 +1.0717e-01 -1.8534e+00 +8.7147e-01 -1.6609e+00 -1.3672e+00 +3.4828e+00 -2.0141e+00 +3.3286e+00 +4.1126e+00 +1.2916e-01 -1.2293e+00
56 +1.431611826e+01 +1.431611826e+01 +1.188611826e+01 +1.188611826e+01 +1.1718e+00 -2.2949e-02 +3.1454e-02 +4.0567e+00 +1.4838e+00 +4.7211e-01 -7.4890e-01 -7.8835e-01 -1.8386e+00 +5.5877e-01 -1.0651e+00 +8.0399e-01 -6.7826e-01 +3.4477e-01 +1.1041e+00 +5.5477e-01 -1.2889e+00 +3.8152e+00 -2.0805e-03 -3.2231e-01
86 +9.884818597e+00 +9.884818597e+00 +7.454818597e+00 +7.454818597e+00 +1.2954e+00 -2.2949e-02 +3.1454e-02 +4.0567e+00 +1.4838e+00 +4.7211e-01 -7.4890e-01 -7.8835e-01 -1.8386e+00 +5.5877e-01 -1.0651e+00 +8.0399e-01 -6.7826e-01 +3.4477e-01 +1.1041e+00 +5.5477e-01 -1.2889e+00 +3.8152e+00 -2.0805e-03 -3.2231e-01
594 +6.265482174e+00 +6.265482174e+00 +3.835482174e+00 +3.835482174e+00 +1.1718e+00 -2.2938e-02 +2.7044e+00 +4.0567e+00 +1.4838e+00 +4.7224e-01 -7.4832e-01 -7.8768e-01 -1.8386e+00 +5.5877e-01 -1.0650e+00 +8.0399e-01 -6.7819e-01 -6.6903e-01 +1.1041e+00 +5.5477e-01 -1.2889e+00 +3.8157e+00 -2.0824e-03 -3.2233e-01
% function evaluation | noise-free fitness - Fopt (1.930000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.753707254e+01 +9.753707254e+01 +9.946707254e+01 +9.946707254e+01 -1.9982e+00 -3.2438e+00 -3.7565e+00 +3.5619e+00 +2.3781e+00 +3.6294e+00 +1.7311e+00 +2.3750e+00 +3.5099e+00 +3.6205e+00 -1.7186e+00 +9.5106e-01 +2.5444e+00 +4.2654e+00 +3.9457e+00 -4.1882e+00 +1.1770e-01 -2.2099e+00 -2.8075e+00 +3.1018e+00
2 +4.651944340e+01 +4.651944340e+01 +4.844944340e+01 +4.844944340e+01 -1.1052e+00 -4.8710e+00 -1.4670e+00 +3.5070e+00 +2.0674e+00 -4.7200e+00 -7.1280e-01 -4.3229e+00 -2.5560e+00 -3.3638e+00 +2.5851e+00 -1.6984e+00 +2.5175e+00 +4.1890e+00 -3.6660e+00 -1.5621e-01 -3.5066e-01 +7.3502e-01 +2.9747e+00 -3.2509e-01
3 +3.469868776e+01 +3.469868776e+01 +3.662868776e+01 +3.662868776e+01 -1.6203e+00 -2.6289e+00 +2.8962e+00 -2.2655e+00 +3.8562e+00 -8.2923e-01 -1.2374e+00 -1.1058e+00 -4.9861e+00 +3.3204e+00 +6.6859e-02 -2.5906e+00 -1.9225e+00 -2.0192e+00 -4.1963e+00 -7.3607e-01 -1.9528e+00 +2.8528e-01 -3.6525e+00 -2.8613e+00
28 +2.383007290e+01 +2.383007290e+01 +2.576007290e+01 +2.576007290e+01 -2.9783e+00 -2.8480e+00 -1.8373e+00 +4.1110e+00 +2.3855e+00 +2.4316e+00 +1.0518e+00 -4.1778e+00 +1.7832e+00 -2.8683e+00 -8.5836e-01 +8.9869e-01 -1.9512e+00 +9.5657e-01 +4.4155e+00 -2.7414e+00 +3.0483e+00 +3.9371e+00 -7.5069e-02 -8.5789e-01
51 +1.411572508e+01 +1.411572508e+01 +1.604572508e+01 +1.604572508e+01 -1.1587e+00 -1.3577e+00 -2.9279e+00 +3.5160e+00 +2.8195e+00 +3.2587e+00 +3.6392e-01 -3.1900e+00 +2.1573e+00 -2.7125e-01 -3.4884e-01 -1.0020e+00 -8.9334e-01 +9.1650e-01 +2.5638e+00 -9.3633e-02 +1.8648e+00 -3.5020e-01 +2.9165e+00 -1.2545e+00
265 +9.739940401e+00 +9.739940401e+00 +1.166994040e+01 +1.166994040e+01 -1.2406e+00 -1.3975e+00 -1.9695e+00 +2.9689e+00 +1.2814e+00 +1.7995e+00 +3.7025e-01 -2.8769e+00 +1.9938e+00 -8.6149e-01 -3.6718e-01 -9.9921e-01 -1.1265e+00 +7.1957e-01 +2.8410e+00 -1.5082e-01 +1.8743e+00 +1.6807e+00 +2.5789e+00 -1.5281e+00
762 +6.150901615e+00 +6.150901615e+00 +8.080901615e+00 +8.080901615e+00 -1.2396e+00 -1.4271e+00 -2.0238e+00 +3.5969e+00 +2.2778e+00 +1.8110e+00 +3.7063e-01 -2.8868e+00 +1.9837e+00 -8.6010e-01 -4.2217e-01 -9.9841e-01 -1.2013e+00 +8.5175e-01 +2.8507e+00 -1.4904e-01 +1.8816e+00 +1.7296e+00 +2.5515e+00 -1.4670e+00
% function evaluation | noise-free fitness - Fopt (1.425700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.019824971e+01 +7.019824971e+01 +2.127682497e+02 +2.127682497e+02 +4.5295e+00 +5.6563e-01 +9.9855e-02 +1.2047e+00 -2.2374e+00 -4.5920e+00 -4.1130e+00 +4.7966e+00 +4.2614e+00 +3.1662e+00 +9.1495e-04 +6.6220e-01 -2.2515e-01 -9.1404e-01 +4.3029e+00 -4.2850e+00 +3.4197e-02 -4.1745e+00 -3.1488e+00 +1.3487e-01
2 +4.219572292e+01 +4.219572292e+01 +1.847657229e+02 +1.847657229e+02 -1.2183e+00 +1.5756e+00 -5.5914e-01 -1.8996e+00 -2.3635e+00 -1.6038e+00 +1.7061e-01 +3.8813e+00 -2.7808e+00 +3.9610e+00 -1.9350e+00 +2.7277e+00 +3.5136e+00 -4.5254e+00 -4.3774e+00 -1.2594e+00 +1.2864e+00 +4.7897e-01 +2.4268e+00 -2.1199e+00
3 +2.447530789e+01 +2.447530789e+01 +1.670453079e+02 +1.670453079e+02 +3.4367e+00 +4.9172e+00 +2.0600e+00 +3.3317e-01 -1.2858e+00 -1.1086e+00 +7.4611e-01 +1.3399e+00 -6.2403e-01 +1.9093e+00 +3.4372e+00 -3.2667e+00 -4.8309e-01 -7.0708e-01 +1.4752e+00 +2.6056e+00 +3.4333e+00 -1.1916e+00 +3.0995e+00 -1.1515e+00
50 +1.376949941e+01 +1.376949941e+01 +1.563394994e+02 +1.563394994e+02 +1.6815e+00 +7.0470e-01 +1.9749e+00 +1.1666e+00 -1.6088e+00 +1.0006e+00 +5.3296e-01 +9.0550e-02 +3.8360e-01 +1.0742e+00 +1.5869e+00 +1.0719e+00 +2.6784e+00 -1.0448e+00 +5.7278e-01 -1.1714e+00 +2.9238e+00 -9.3377e-01 +4.2130e+00 -4.2415e-01
169 +9.517988669e+00 +9.517988669e+00 +1.520879887e+02 +1.520879887e+02 +1.1770e+00 +9.7857e-01 +3.5979e+00 +4.0678e-01 +1.1666e+00 +1.4201e+00 -5.2633e-01 -8.5961e-01 +1.8910e+00 +1.3999e+00 +3.7324e+00 -7.7712e-01 -1.0901e+00 +5.3073e-01 +8.1121e-01 -2.9854e-01 +2.0407e+00 -9.5568e-01 +3.0060e+00 -1.8822e-01
% function evaluation | noise-free fitness - Fopt (-9.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.101754851e+01 +6.101754851e+01 -3.055245149e+01 -3.055245149e+01 -1.2698e+00 -3.4526e-01 -4.5519e+00 +2.2707e+00 +1.6141e+00 +3.8399e+00 +5.4243e-01 -3.9958e+00 -4.5146e+00 -2.9858e+00 +2.5241e+00 +2.6370e+00 -2.7052e+00 +4.9858e+00 +1.3821e+00 +2.2923e+00 -1.7741e+00 -4.1573e+00 -1.6870e+00 +1.2054e+00
3 +2.941512276e+01 +2.941512276e+01 -6.215487724e+01 -6.215487724e+01 +1.2585e+00 +4.5432e+00 +4.5470e+00 -1.0981e+00 +2.8096e+00 +2.5808e+00 +1.5583e+00 -2.3182e+00 -3.2032e+00 -2.1497e+00 +9.6598e-01 -4.1114e+00 +2.3304e+00 +3.4746e+00 -4.8598e+00 -2.9488e+00 +9.2452e-01 -1.8038e+00 +1.2709e+00 +2.7440e+00
20 +2.371346191e+01 +2.371346191e+01 -6.785653809e+01 -6.785653809e+01 -4.1575e+00 -1.0208e+00 +8.2787e-01 +1.5750e+00 -3.3247e+00 -1.7390e+00 +2.6251e-01 +1.5353e+00 -1.6671e+00 -4.9020e-01 -1.2055e-01 -9.9614e-02 +2.1056e+00 +2.8595e+00 -2.0664e-01 -3.2584e+00 +1.7287e+00 +3.6353e+00 -2.7921e+00 +2.0097e+00
58 +1.506525682e+01 +1.506525682e+01 -7.650474318e+01 -7.650474318e+01 +2.4814e+00 +1.6118e+00 -1.2858e+00 +4.0067e+00 +1.1058e+00 +8.0114e-01 -1.6473e+00 +1.3586e+00 +1.0919e+00 +2.0480e-01 +1.8104e+00 -6.6683e-01 -1.8669e+00 +4.6576e-01 +1.3240e+00 +2.4098e+00 -5.9615e-01 +7.3258e-01 +1.3724e+00 -6.3192e-01
155 +9.154173032e+00 +9.154173032e+00 -8.241582697e+01 -8.241582697e+01 +1.8649e+00 +1.3161e+00 +1.3844e+00 +5.8724e-01 +5.9525e-01 +1.5458e+00 -1.4779e+00 -2.2225e-01 -6.4235e-01 -1.0331e+00 +7.6793e-02 -2.8007e+00 -5.3801e-02 -1.3116e+00 +3.0702e-01 +1.2211e+00 -1.1107e+00 -3.0841e-01 +1.1029e+00 -1.9665e+00
