% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.545799881e+02 +1.545799881e+02 -1.128001189e+01 -1.128001189e+01 -1.9840e+00 +1.7263e+00 -1.7749e+00 -2.7349e+00 +3.4555e+00 +4.0960e+00 -3.3395e+00 -3.5226e+00 +3.2832e+00 +7.9839e-01 +4.6374e+00 +5.4523e-01 -1.6475e+00 +3.9545e+00 +1.8586e-01 +3.6672e+00 -3.8780e+00 -1.0076e+00 -4.3018e+00 -2.6248e+00
3 +9.883139548e+01 +9.883139548e+01 -6.702860452e+01 -6.702860452e+01 -1.9930e+00 -2.5685e+00 +1.8152e-01 -3.4439e+00 +1.2724e+00 +2.4973e+00 +9.0547e-01 -2.5706e+00 -2.7284e+00 -5.4240e-01 +1.5718e+00 +1.2001e+00 -4.5517e+00 +2.2686e+00 +1.4764e+00 +1.0258e+00 -4.6723e+00 -3.7106e+00 +4.2858e+00 +1.7997e+00
5 +5.855449148e+01 +5.855449148e+01 -1.073055085e+02 -1.073055085e+02 -3.4846e+00 +4.4044e+00 -2.5301e+00 -3.1511e+00 -1.0324e+00 -3.7905e+00 -1.6375e+00 +4.1766e+00 -1.2886e-01 +4.9994e+00 +3.6511e+00 +4.8953e+00 -5.0329e-01 +8.9550e-01 -2.2279e-01 +8.6115e-01 +3.3701e+00 -3.1242e+00 +2.9457e+00 -7.5474e-01
43 +2.314089434e+01 +2.314089434e+01 -1.427191057e+02 -1.427191057e+02 -1.4039e+00 +3.0238e+00 -9.8361e-01 -3.9294e+00 +1.0923e+00 +3.2153e+00 +1.1967e+00 +6.7911e-01 +2.3041e+00 -4.0266e-01 +3.6467e+00 +2.3071e+00 -1.9401e-01 -3.0024e-02 +1.7691e+00 +1.0210e+00 +1.2336e+00 -2.5831e+00 +4.1592e+00 +9.9367e-01
101 +1.293274502e+01 +1.293274502e+01 -1.529272550e+02 -1.529272550e+02 +3.0469e-01 +3.5071e+00 -1.9083e+00 -1.4195e+00 +2.0442e+00 +1.4006e+00 +1.6628e+00 +4.3338e-01 +4.4499e-01 -1.8269e+00 +2.7017e+00 -3.5659e-01 -1.1263e-01 -6.0793e-01 +1.6653e+00 -1.2588e+00 +6.1072e-01 +1.0486e+00 +3.3878e+00 -5.8649e-01
945 +9.993391519e+00 +9.993391519e+00 -1.558666085e+02 -1.558666085e+02 +9.0137e-01 +2.4962e+00 -2.5995e+00 -1.7328e+00 +1.9604e+00 +1.6329e+00 +1.9570e+00 +1.4504e+00 +4.9695e-01 -1.7738e+00 +2.7252e+00 -7.1533e-01 +1.0172e-01 -6.8340e-01 +1.7089e+00 -2.0685e+00 +7.3013e-01 +9.8216e-01 +2.6170e+00 -1.2140e-01
% function evaluation | noise-free fitness - Fopt (8.674000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.622285922e+02 +1.622285922e+02 +2.489685922e+02 +2.489685922e+02 -3.2402e+00 -4.0801e+00 +1.0690e+00 +2.3026e+00 +1.7985e+00 -3.8082e+00 +2.6043e+00 +3.9515e+00 +4.2669e+00 -1.2197e+00 +2.4507e+00 +3.6792e+00 -2.8058e+00 -3.9207e+00 -4.5202e+00 -1.2164e+00 +4.4401e+00 +3.1158e+00 +7.9965e-01 +1.2376e+00
2 +4.071814037e+01 +4.071814037e+01 +1.274581404e+02 +1.274581404e+02 -4.5742e+00 -5.2781e-02 +2.2124e+00 -2.2841e-02 -4.9863e+00 +3.2079e+00 +3.6513e-01 +2.8292e+00 -4.0180e+00 +6.9993e-01 +1.3310e+00 -7.9150e-01 -5.7530e-01 +9.4917e-01 +1.6998e+00 +2.7668e-01 -1.0930e+00 +7.8732e-01 -2.8593e-01 -8.7584e-01
46 +3.442427025e+01 +3.442427025e+01 +1.211642703e+02 +1.211642703e+02 -1.5365e+00 -1.3999e+00 +1.8512e+00 +2.5379e+00 -3.9761e+00 -2.1388e-01 -7.1641e-01 +2.5354e+00 -3.8400e+00 +9.6707e-02 +2.1524e+00 -7.5401e-01 -5.5711e-01 +4.7135e-01 +1.1439e+00 +3.4598e-01 -5.7450e-01 -1.5373e+00 -6.6433e-01 -3.0609e+00
84 +2.222190538e+01 +2.222190538e+01 +1.089619054e+02 +1.089619054e+02 -3.6380e+00 -6.5511e-01 +2.7481e+00 -1.3445e+00 -2.8688e+00 +2.6544e+00 +6.0275e-02 +2.9289e-01 -2.6394e+00 +1.6502e+00 +1.4381e+00 -1.3136e-01 -8.4993e-01 +6.5327e-01 +2.0022e+00 -1.0995e+00 -3.4645e-01 +6.6084e-02 -3.1241e+00 -1.5969e-01
188 +1.554181556e+01 +1.554181556e+01 +1.022818156e+02 +1.022818156e+02 -4.4602e+00 +1.6750e+00 +3.5992e+00 +2.7259e-01 -3.7199e-01 +7.6097e-01 +1.8599e+00 +2.1258e+00 -1.1610e+00 -1.7886e+00 +1.8499e+00 -1.5223e+00 +8.1054e-01 +8.0308e-01 +4.0829e-01 -1.4169e+00 -4.5861e-01 -8.6451e-01 -2.0550e+00 +2.0930e+00
% function evaluation | noise-free fitness - Fopt (1.301300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.928959420e+01 +4.928959420e+01 +1.794195942e+02 +1.794195942e+02 +4.3324e+00 +4.7284e+00 +1.5613e+00 +3.4975e+00 +4.6233e+00 -1.6001e+00 -1.2111e+00 +4.5336e+00 -1.3781e+00 -4.5993e+00 -2.0462e+00 -2.0666e+00 -3.7702e+00 +7.1192e-01 +1.5091e+00 +4.2952e+00 -2.5474e-01 -2.8538e+00 +4.6723e+00 -1.5403e+00
42 +3.369640506e+01 +3.369640506e+01 +1.638264051e+02 +1.638264051e+02 +1.6687e+00 +4.0444e+00 -1.5541e+00 -1.6917e-01 +4.2727e+00 -3.8063e+00 -1.2067e+00 -2.1868e-01 -9.2410e-01 +3.9589e-01 -2.0626e+00 -2.1693e+00 -2.2604e+00 +1.5027e-02 +1.6676e+00 +3.7140e+00 +3.4369e-01 -2.6345e+00 -1.6538e+00 -9.8444e-01
94 +2.450712861e+01 +2.450712861e+01 +1.546371286e+02 +1.546371286e+02 +2.0901e+00 +4.1277e+00 -3.3468e-01 +2.4702e+00 +4.5354e+00 -3.3226e+00 -1.1090e+00 +8.5773e-01 -3.0014e+00 +3.1407e-01 -1.3459e+00 -1.5309e+00 -2.2754e+00 -1.9839e-02 +1.7887e+00 -2.4613e+00 +6.0126e-01 -1.1722e+00 -6.1508e-01 -1.4566e+00
212 +1.494649301e+01 +1.494649301e+01 +1.450764930e+02 +1.450764930e+02 +1.5468e+00 +2.2813e+00 -1.6809e+00 +5.5657e-01 +2.5580e+00 -2.7883e+00 -2.9728e-01 +7.7679e-01 -5.4656e-01 -1.5611e-01 -3.4397e+00 -2.7637e+00 -2.9811e+00 +1.6434e-01 +7.0232e-01 +1.6707e+00 +1.7507e-01 -2.1229e+00 +7.3548e-01 -9.4681e-01
% function evaluation | noise-free fitness - Fopt (-1.204000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.679287769e+02 +2.679287769e+02 +1.475287769e+02 +1.475287769e+02 -1.4050e+00 -4.6843e-01 -6.1996e-01 -5.4661e-01 +1.7258e+00 -1.9243e+00 -4.2088e+00 -4.9106e+00 +2.9336e+00 +4.9520e+00 +1.0446e+00 +7.9155e-01 +4.4657e+00 +4.6254e+00 +2.3925e+00 -5.4473e-01 +3.6920e+00 +1.8515e+00 +1.5307e+00 +7.5922e-01
2 +9.402170175e+01 +9.402170175e+01 -2.637829825e+01 -2.637829825e+01 -8.2687e-01 -8.5747e-01 -7.5587e-02 -2.9311e+00 -3.7015e+00 +5.8043e-01 +2.8304e-01 +1.5031e+00 +1.0850e+00 +3.9974e+00 +2.6000e+00 -4.7678e-01 -1.0489e+00 +4.9576e+00 -2.2294e+00 +1.3395e+00 +3.0192e+00 +1.3432e+00 +6.0440e-01 +1.3527e+00
36 +6.145196008e+01 +6.145196008e+01 -5.894803992e+01 -5.894803992e+01 -2.8572e+00 +1.4145e+00 +4.8322e+00 +4.7300e+00 -3.3440e+00 -2.0520e+00 +3.7602e+00 +3.3493e+00 +2.1135e+00 -4.8411e+00 +1.9415e+00 +1.3547e+00 -2.0061e+00 +4.9272e+00 -1.3805e+00 +9.8783e-01 -1.4795e+00 -6.2718e-01 +2.3304e+00 +1.9385e-01
42 +3.545394100e+01 +3.545394100e+01 -8.494605900e+01 -8.494605900e+01 -1.9667e+00 +4.0064e-01 +4.0412e+00 +1.5031e+00 -3.5866e+00 -1.7245e-01 +2.6256e+00 +1.9056e+00 +1.3382e+00 +1.5764e+00 +2.5152e+00 +4.0315e-01 -1.2251e+00 +4.9287e+00 -2.1671e+00 +1.2488e+00 +1.5096e+00 +6.9480e-01 +1.5216e+00 +2.7155e-01
133 +2.410284322e+01 +2.410284322e+01 -9.629715678e+01 -9.629715678e+01 -2.3076e+00 +6.6943e-01 +3.7480e+00 +9.3901e-01 -1.0225e+00 -7.0232e-01 +2.0556e+00 +2.4564e+00 -1.1537e+00 +4.2432e-01 +2.1842e+00 -1.1167e+00 -1.0642e+00 +2.0938e+00 -1.6798e+00 +1.6932e+00 +1.0118e-01 +6.0257e-01 +1.5114e+00 +4.1900e-01
