% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.915674525e+03 +2.915674525e+03 +2.929814525e+03 +2.929814525e+03 -2.6455e-01 +2.5499e+00 +2.2974e+00 +3.1214e+00 +3.2331e+00 +3.0403e-01 -3.4586e+00 -2.8119e+00 -2.5226e+00 +4.0518e+00 -1.9297e+00 -3.9822e+00 +1.2850e+00 +2.1736e+00 -4.4464e+00 +3.3008e+00 +4.0877e+00 -2.0805e+00 -9.4046e-01 +4.2158e-01
2 +1.036248543e+03 +1.036248543e+03 +1.050388543e+03 +1.050388543e+03 +9.3217e-01 +4.0463e+00 -4.9725e+00 +6.1333e-01 +4.3146e+00 +7.9743e-01 -1.3637e+00 -4.9580e+00 -4.5753e+00 -2.8678e+00 +1.9786e+00 -2.8249e+00 -4.0987e+00 +3.8118e+00 -2.4643e+00 +2.4303e+00 +8.8515e-01 +3.9219e+00 -2.2460e+00 +2.4769e+00
4 +7.103434479e+02 +7.103434479e+02 +7.244834479e+02 +7.244834479e+02 +3.2373e-01 -3.0005e+00 -1.4564e-01 -3.1076e+00 -3.9171e+00 +3.1692e-01 +6.9753e-01 -2.1814e+00 +1.8356e-02 -2.9506e+00 -2.3326e-01 +4.3280e+00 +1.3699e+00 +4.2455e+00 +6.7845e-01 +9.6245e-01 -2.9218e+00 +4.9882e+00 -1.3741e+00 +1.7471e-01
44 +5.154768068e+02 +5.154768068e+02 +5.296168068e+02 +5.296168068e+02 +1.4880e+00 +1.3199e+00 -3.0019e-01 -5.1736e-01 -1.1802e+00 -6.6747e-02 +2.4940e+00 -1.3655e+00 -1.2042e+00 -2.5388e+00 -4.6016e-01 +3.5443e+00 +2.7680e+00 +1.9338e+00 -6.4560e-01 +1.0453e+00 +3.9841e-01 +1.2067e+00 -2.8101e+00 +3.2825e+00
47 +3.959113255e+02 +3.959113255e+02 +4.100513255e+02 +4.100513255e+02 +2.7225e+00 +4.8308e-01 +2.9698e+00 +2.1621e-02 +3.1793e+00 -4.8794e-02 +2.9736e+00 +1.5998e+00 -1.8098e+00 -1.5327e+00 +9.8279e-01 +1.5487e+00 -1.2678e+00 -2.7954e+00 -6.3848e-01 +1.0296e+00 -7.1548e-01 +1.7211e+00 -2.2451e+00 +1.9745e+00
124 +2.386143537e+02 +2.386143537e+02 +2.527543537e+02 +2.527543537e+02 +2.9599e+00 -2.9167e-01 +1.9512e+00 +8.5521e-02 +2.8383e+00 -9.7154e-02 +2.6445e+00 +1.4699e+00 -9.4824e-01 -1.1581e+00 +3.2837e-01 +1.7057e+00 +1.0082e+00 -2.2564e+00 -1.1154e+00 +1.0272e+00 -4.5078e-01 +1.2296e+00 -2.3054e+00 -3.8764e-01
257 +1.564146966e+02 +1.564146966e+02 +1.705546966e+02 +1.705546966e+02 +2.7612e+00 +2.0925e-02 +1.8523e+00 +3.9113e-02 +1.0077e+00 -1.1719e+00 +2.4087e+00 +1.3682e+00 -9.0405e-01 -8.4860e-01 -8.9661e-01 +1.7322e+00 +1.6813e+00 -1.7849e+00 -2.0608e+00 +9.9372e-01 +4.1183e-01 +1.2662e+00 -2.5811e+00 -1.7879e-01
% function evaluation | noise-free fitness - Fopt (4.242000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.525232600e+03 +1.525232600e+03 +1.567652600e+03 +1.567652600e+03 -3.4205e+00 -1.8197e+00 +3.0592e+00 -4.6232e+00 +2.3235e+00 +3.3362e+00 -4.1697e+00 +8.6590e-01 +3.6918e+00 -2.9946e+00 +2.6921e-01 +4.1455e-01 +2.1458e+00 -3.7945e+00 +8.8839e-01 -3.9168e+00 +4.2382e+00 +3.6276e+00 -4.7805e+00 -2.7084e+00
26 +9.050468088e+02 +9.050468088e+02 +9.474668088e+02 +9.474668088e+02 +1.7213e+00 -1.8622e-01 +1.5820e+00 -1.6529e+00 +3.1619e+00 -9.0798e-01 -1.3065e+00 +2.3141e+00 +3.7871e+00 +1.5567e+00 +4.3288e+00 +3.0497e+00 -3.3651e+00 +6.0920e-01 -2.3695e+00 +5.5148e-01 -1.0608e+00 -4.0717e+00 +4.2199e+00 -1.4543e+00
39 +6.228080569e+02 +6.228080569e+02 +6.652280569e+02 +6.652280569e+02 -7.0956e-01 -1.9574e+00 -3.1558e+00 -3.3394e+00 -1.6470e+00 +4.4500e+00 +4.3859e+00 +3.4445e+00 -3.0874e+00 -3.6857e+00 +2.5206e+00 -4.8828e+00 +4.9899e+00 +4.8446e+00 +2.4105e+00 +4.4921e+00 -3.8398e+00 -4.4887e+00 -9.5589e-01 -3.3206e+00
89 +3.127374889e+02 +3.127374889e+02 +3.551574889e+02 +3.551574889e+02 -1.5303e+00 -1.7250e+00 -1.2273e+00 +2.7432e-01 +1.8458e+00 -1.6125e+00 +2.6986e+00 +3.3307e+00 -2.0756e+00 -1.6100e+00 +2.4486e+00 -3.9951e+00 +2.9751e+00 +2.2429e+00 +2.5772e+00 +1.5994e+00 -1.7307e+00 -1.5639e+00 -1.4482e+00 -2.7077e+00
158 +2.480395280e+02 +2.480395280e+02 +2.904595280e+02 +2.904595280e+02 +2.4604e+00 -1.7923e+00 -1.2036e+00 -2.2356e+00 +1.8805e+00 -3.1815e+00 +1.9680e+00 +3.2622e+00 -2.9051e+00 -1.3521e+00 +1.1092e+00 -2.4006e+00 -6.8914e-01 +4.1865e-01 +1.2136e+00 +1.8584e+00 -1.5901e+00 -2.7664e+00 +5.5032e-02 -2.9681e+00
% function evaluation | noise-free fitness - Fopt (2.350000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.468309403e+03 +1.468309403e+03 +1.470659403e+03 +1.470659403e+03 +3.4950e+00 -2.6693e+00 +3.2175e+00 +2.4513e+00 +3.5839e+00 -1.7929e+00 +2.2172e+00 -2.8878e+00 -3.7546e+00 -4.7270e+00 -3.0938e+00 +1.1162e+00 +3.7551e-02 -3.9024e+00 +2.9621e+00 -1.6833e+00 +7.3338e-01 +2.2169e+00 -2.7960e-01 +1.8630e+00
17 +8.834469970e+02 +8.834469970e+02 +8.857969970e+02 +8.857969970e+02 -1.6510e+00 -2.2770e+00 +5.2525e-03 +1.1162e+00 +2.7416e+00 -2.7218e+00 -2.6135e+00 +1.1765e+00 +4.5661e+00 +3.3854e+00 +2.3594e+00 -3.4372e+00 +2.5686e+00 -4.5922e-01 +1.0240e+00 -2.7611e-01 +4.4095e+00 +4.1622e+00 -2.2554e+00 +1.1956e+00
41 +6.298967292e+02 +6.298967292e+02 +6.322467292e+02 +6.322467292e+02 +2.5039e+00 -2.4726e+00 +1.8844e+00 +1.1571e+00 +2.7728e+00 -2.5857e+00 +1.7270e+00 -2.4915e+00 +3.1615e+00 +2.0766e+00 -7.6953e-01 -3.2142e+00 +4.2405e-02 -1.7371e+00 +1.8094e+00 -9.5105e-01 +3.9925e+00 +2.6270e+00 -1.7365e+00 +1.2055e+00
176 +3.793256523e+02 +3.793256523e+02 +3.816756523e+02 +3.816756523e+02 +8.3905e-01 -1.4847e+00 +9.5446e-01 -1.9688e+00 +3.9903e-01 -2.5203e+00 -1.9883e+00 -4.9189e-01 +4.6319e+00 +1.6064e-01 +2.3194e+00 -1.0309e+00 +1.8645e+00 -1.3584e+00 -3.0743e-01 -2.8052e-01 +3.1885e+00 +2.0979e+00 -3.9878e-02 +3.9587e-01
% function evaluation | noise-free fitness - Fopt (-1.223600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.811314190e+03 +1.811314190e+03 +1.688954190e+03 +1.688954190e+03 +2.0732e+00 -4.0086e+00 -4.0426e+00 +4.5555e-01 +9.6693e-01 -7.8629e-01 +1.2063e+00 -4.6726e+00 -3.1568e+00 -9.1342e-01 -1.7589e+00 -3.0283e+00 +6.9815e-01 -2.6200e+00 +3.6426e-01 +2.9725e+00 +7.0046e-01 +3.2560e+00 -5.5902e-01 -4.0462e+00
3 +1.362840519e+03 +1.362840519e+03 +1.240480519e+03 +1.240480519e+03 -1.0275e+00 -3.7610e+00 +4.1616e+00 +1.6317e+00 -4.3368e+00 +4.0490e+00 +3.1887e+00 +4.9179e+00 +3.5801e-01 +3.2791e+00 +2.0479e+00 -3.3125e-01 -1.9375e+00 -3.6649e-01 -2.7337e+00 -3.5898e+00 +1.5813e+00 +4.7231e+00 -2.6676e+00 +4.7609e+00
14 +9.717954253e+02 +9.717954253e+02 +8.494354253e+02 +8.494354253e+02 +1.2256e+00 +8.7324e-01 +7.0305e-01 -1.6279e+00 -4.8858e+00 -5.5479e-01 -3.3531e+00 +2.6586e+00 +1.6634e+00 -2.7982e+00 +3.7606e+00 +2.0047e+00 -1.8485e+00 -1.3684e-01 -8.8778e-01 +3.1165e+00 +8.4745e-01 -4.9005e+00 +3.3941e+00 +6.3635e-01
50 +5.834034900e+02 +5.834034900e+02 +4.610434900e+02 +4.610434900e+02 +1.2117e+00 -7.5897e-01 +8.8947e-01 +1.2305e+00 -4.7368e+00 +1.7712e+00 -3.3387e+00 +2.6493e+00 +8.0773e-01 -2.0308e+00 +3.2800e+00 +3.1579e+00 -2.3736e+00 +1.3756e+00 +4.5325e+00 +3.8380e+00 +1.4156e+00 -1.8414e+00 -8.4591e-03 +4.4971e-01
125 +3.970963804e+02 +3.970963804e+02 +2.747363804e+02 +2.747363804e+02 +1.2932e+00 -8.3895e-01 +1.1002e+00 -8.1574e-01 -4.6764e+00 -6.7232e-01 -2.5897e+00 +4.4819e+00 +1.5474e+00 -1.2233e+00 -4.9011e-01 +6.6654e-01 -5.2354e-01 -1.2291e+00 -9.8592e-01 -2.4298e+00 +1.3853e+00 -2.2367e+00 +2.7856e+00 -7.2502e-01
