% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2 +3.046118698e+05 +3.046118698e+05 +3.046197198e+05 +3.046197198e+05 -5.5651e-01 -1.1548e+00 +4.4431e+00 +1.7028e+00 -1.7674e+00 +4.5229e+00 +2.3520e+00 +1.5637e+00 -1.3899e+00 -2.7933e+00 +1.2705e+00 -3.1849e-01 +1.8799e+00 -7.2720e-02 +4.8010e+00 +1.3838e+00 -4.1322e+00 -4.9108e+00 +4.9098e+00 -3.2642e+00
7 +2.376067165e+05 +2.376067165e+05 +2.376145665e+05 +2.376145665e+05 +1.1302e+00 +1.4241e+00 +8.8647e-01 +1.4215e+00 -2.7486e+00 -3.9104e-01 -1.2704e+00 -3.1020e+00 +2.1638e+00 +4.9024e+00 +3.4177e+00 -1.1624e+00 -1.6078e+00 -3.8895e+00 -7.4886e-01 -3.6996e+00 +4.7571e-01 -2.7794e+00 -2.7324e+00 -4.7658e+00
10 +1.322758424e+05 +1.322758424e+05 +1.322836924e+05 +1.322836924e+05 -3.7930e+00 -3.6299e+00 +5.6661e-01 -2.5065e+00 -1.0539e+00 +3.2038e+00 +3.8150e+00 -3.5228e+00 +2.8711e+00 -1.1638e+00 -6.3480e-01 -3.0209e-01 +1.7943e+00 +9.7892e-01 +6.6556e-01 -9.9991e-01 -3.4606e+00 +5.6256e-02 -2.1155e+00 -2.8767e-01
42 +4.108340203e+04 +4.108340203e+04 +4.109125203e+04 +4.109125203e+04 +3.5305e-01 -1.0879e+00 +3.7687e+00 +2.9606e+00 -1.7339e-01 +3.4234e+00 +2.7407e+00 -6.8166e-01 -8.1622e-01 -2.3262e+00 -2.7412e-01 -1.7333e+00 +1.8437e+00 -2.3008e+00 -1.6167e+00 +1.3038e+00 -2.5128e+00 -2.5020e+00 +1.3505e+00 -8.7688e-01
44 +3.824493587e+04 +3.824493587e+04 +3.825278587e+04 +3.825278587e+04 +3.2585e+00 -4.0442e-01 +5.9402e-01 +2.0016e+00 -1.6279e+00 +1.3295e+00 +2.9298e+00 -2.1119e+00 +5.6184e-01 -3.5340e+00 -3.8307e+00 +6.3609e-01 +3.8872e+00 -9.0191e-01 -8.5825e-01 +3.8327e-01 -1.4526e+00 -3.6435e-01 -7.9679e-01 -2.8498e+00
85 +2.208987997e+04 +2.208987997e+04 +2.209772997e+04 +2.209772997e+04 +2.0485e-01 +1.5375e+00 +5.8772e-01 +3.8692e+00 +2.1604e-01 -3.8979e-01 +7.7859e-01 -3.3228e+00 +2.6830e+00 -8.7042e-01 -7.8805e-01 -3.0581e-01 +9.3391e-01 -1.8228e+00 -3.1751e-01 +1.0951e+00 -1.6179e+00 +1.4067e+00 -2.7723e-01 -2.7638e-02
139 +1.557593746e+04 +1.557593746e+04 +1.558378746e+04 +1.558378746e+04 +6.5085e-01 +8.0012e-01 -5.8307e-01 +2.7239e+00 -5.2511e-01 -8.9849e-01 +1.6129e+00 -3.7283e+00 +3.5306e-01 -1.0187e+00 -1.8357e+00 -2.7167e+00 +4.5652e-01 -1.9491e+00 +2.6662e-01 +8.7281e-01 -1.6455e+00 +6.3118e-01 +9.9069e-02 +1.8674e-01
223 +9.387750659e+03 +9.387750659e+03 +9.395600659e+03 +9.395600659e+03 +9.6297e-02 +9.4422e-01 +1.1280e+00 +3.3425e+00 -2.4275e-01 -9.8166e-03 +1.9839e+00 -2.6676e+00 +6.5246e-01 -7.1145e-01 -1.6217e+00 -9.7661e-01 -3.9785e-01 -2.0092e+00 +3.5563e-01 -1.5583e-01 -1.7621e+00 +9.1597e-01 -3.4579e-01 +6.6563e-01
3367 +6.254591802e+03 +6.254591802e+03 +6.262441802e+03 +6.262441802e+03 +9.6632e-02 +5.3924e-01 +7.8694e-01 +3.1566e+00 +4.6889e-02 +5.2314e-02 +1.7387e+00 -2.7380e+00 +2.3829e-01 -7.1246e-01 -1.6809e+00 -9.7382e-01 -3.2694e-01 -1.8522e+00 +2.8861e-01 -1.7145e-01 -1.7774e+00 +9.6400e-01 -3.4343e-01 -7.8949e-02
% function evaluation | noise-free fitness - Fopt (3.191000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.012106551e+05 +2.012106551e+05 +2.012425651e+05 +2.012425651e+05 -1.6140e+00 -1.2065e+00 -4.4454e+00 +4.5987e+00 -3.7567e+00 +4.2789e-02 +4.2201e+00 -3.1122e+00 +1.1599e+00 +1.3487e-01 -1.3319e+00 -2.2167e+00 +1.5563e+00 -3.1259e+00 -2.6151e+00 -1.6614e+00 +2.9490e+00 -3.0652e+00 -2.8070e+00 -1.7555e+00
18 +9.098783054e+04 +9.098783054e+04 +9.101974054e+04 +9.101974054e+04 +2.2447e+00 -3.6423e+00 -5.8870e-01 +3.9261e+00 -1.6709e+00 +3.9353e+00 -6.2301e-01 -3.0642e+00 +2.3794e+00 -1.1863e+00 +3.8472e+00 +2.4971e+00 +3.9731e+00 +2.2980e+00 -6.8650e-01 +2.3067e+00 +2.7064e-01 +1.3392e+00 +2.5574e-01 -2.4230e+00
41 +6.265790420e+04 +6.265790420e+04 +6.268981420e+04 +6.268981420e+04 -3.1517e-01 -1.4166e+00 -2.0758e+00 +4.4306e+00 -3.3202e+00 +1.2303e+00 +1.3862e-01 -3.0674e+00 +1.7222e+00 -1.1840e-01 +2.7167e+00 +2.8488e-01 +1.8018e+00 -2.7230e+00 -1.4304e+00 +1.9740e+00 +1.1364e+00 -2.7405e+00 +1.2087e-01 -2.2703e+00
75 +2.793045403e+04 +2.793045403e+04 +2.796236403e+04 +2.796236403e+04 +1.3084e+00 -2.4363e+00 -7.7776e-01 +3.4774e+00 -2.9099e+00 +2.4748e+00 -5.1514e-01 -2.1512e+00 +1.4419e+00 -3.4320e+00 +2.4758e+00 +6.3530e-01 +7.5004e-01 -7.3528e-01 +6.2268e-01 +2.8641e+00 -5.9368e-02 -2.4882e-01 -1.8403e+00 -2.2561e+00
78 +1.621383428e+04 +1.621383428e+04 +1.624574428e+04 +1.624574428e+04 +3.1390e+00 -3.1900e+00 -5.1295e-01 -6.1725e-02 -1.1672e+00 +1.0838e+00 -7.0253e-01 -7.3104e-01 -3.4883e-01 -2.1085e+00 +2.1679e+00 -1.0418e+00 +3.5934e-01 +2.2865e+00 -9.3318e-01 +2.4610e+00 -5.7394e-01 +4.7593e-01 +1.0644e+00 -3.4384e-01
88 +1.166144370e+04 +1.166144370e+04 +1.169335370e+04 +1.169335370e+04 +3.0754e+00 -2.3610e+00 -1.9895e+00 +9.2965e-01 -6.9381e-01 +3.4736e-01 +1.5075e+00 -1.1231e+00 -2.5192e-01 -6.4854e-01 +2.1683e+00 -4.4642e-01 +1.8000e+00 +2.2173e+00 -4.5136e-01 +1.8189e+00 -7.6086e-01 +8.1804e-01 +2.1904e+00 -2.1695e+00
121 +9.986582432e+03 +9.986582432e+03 +1.001849243e+04 +1.001849243e+04 +3.1388e+00 -3.3778e+00 -7.8390e-01 +4.8767e-01 -8.6727e-01 +8.7806e-01 +6.4030e-01 -8.6086e-01 -3.2104e-01 -1.8682e+00 +2.1679e+00 -4.5738e-01 +1.4194e+00 +2.2206e+00 -7.0859e-01 +2.0093e+00 -6.1514e-01 +5.7472e-01 +1.3829e+00 -9.1992e-01
184 +5.794227579e+03 +5.794227579e+03 +5.826137579e+03 +5.826137579e+03 +2.0914e+00 -1.3881e+00 -9.4861e-01 +9.0886e-02 -1.0235e+00 +7.0782e-01 +6.0497e-01 -8.5978e-01 -1.2460e-01 -7.8256e-01 +2.3996e+00 -4.5478e-01 +1.8823e+00 +2.0089e+00 -5.2986e-01 +1.4559e+00 -6.3223e-01 +4.5650e-01 +1.4904e+00 -1.6396e+00
% function evaluation | noise-free fitness - Fopt (-1.909000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.743057473e+05 +1.743057473e+05 +1.742866573e+05 +1.742866573e+05 -4.4940e+00 -2.9203e+00 +1.4243e+00 -4.5567e+00 +1.8547e+00 +4.0091e+00 -4.4347e+00 +7.7954e-01 +3.1239e+00 +1.8487e+00 -1.3752e+00 +4.8176e-01 +2.7415e+00 -1.9784e+00 +2.1934e+00 +8.9240e-01 -3.2504e+00 -4.1286e+00 +2.5986e+00 -1.9214e+00
31 +1.553881249e+05 +1.553881249e+05 +1.553690349e+05 +1.553690349e+05 +2.8981e+00 +1.1435e+00 -4.8955e-01 +2.3633e+00 -2.4873e+00 +2.2410e+00 +3.6521e+00 -1.0226e+00 +4.0162e+00 +4.5966e+00 +3.4051e+00 +4.9055e-01 +1.0222e+00 -2.2286e+00 -3.5532e+00 -2.4179e+00 +1.7585e+00 +2.8974e+00 +3.7608e-01 -2.3188e-01
44 +5.972534874e+04 +5.972534874e+04 +5.970625874e+04 +5.970625874e+04 -2.4359e+00 +6.3631e-01 -8.3479e-01 -1.8404e+00 -1.0039e+00 +1.5217e+00 -1.4878e+00 +3.4681e+00 -1.0975e-01 -1.7403e+00 -2.4484e+00 -2.4542e+00 +2.2029e+00 +2.4674e+00 -2.1950e-01 +5.7120e-01 +9.4356e-01 +2.1151e-01 +4.8757e-01 -3.7673e+00
82 +3.270731108e+04 +3.270731108e+04 +3.268822108e+04 +3.268822108e+04 -2.4357e+00 -1.1647e+00 +1.7263e+00 -1.3629e+00 -5.9742e-01 -8.5131e-01 -7.0799e-01 +3.9866e+00 +1.9017e+00 +2.4967e+00 -2.2196e+00 -2.2185e+00 +2.3991e-01 -2.2386e+00 -1.4201e-01 +2.2550e+00 -1.6840e+00 +1.1482e+00 -5.2579e-01 +1.4454e+00
124 +1.884288038e+04 +1.884288038e+04 +1.882379038e+04 +1.882379038e+04 -1.7853e+00 -1.6400e+00 +7.3299e-03 -1.4202e+00 -4.3789e-01 +2.9604e-01 -6.8694e-01 +3.9453e+00 +1.5454e+00 +6.0946e-01 -2.3138e+00 -2.2064e+00 +3.5260e-01 -3.9766e-01 -4.9993e-01 +2.3500e+00 -1.6764e+00 +6.8902e-01 -5.2094e-01 +6.7260e-01
244 +1.537887639e+04 +1.537887639e+04 +1.535978639e+04 +1.535978639e+04 -1.9417e+00 -1.2888e+00 -9.6853e-01 -1.4322e+00 -3.0869e-01 -8.9939e-02 -2.4492e-01 +3.8379e+00 +1.0847e+00 +6.3619e-01 -2.2343e+00 -2.1994e+00 +5.0147e-01 -3.6369e-01 -5.4070e-01 +2.4637e+00 -1.6617e+00 +7.4894e-02 -4.9631e-01 +2.8895e-01
% function evaluation | noise-free fitness - Fopt (-1.358500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.887070876e+05 +3.887070876e+05 +3.885712376e+05 +3.885712376e+05 -4.2040e+00 -2.8298e+00 -2.3685e+00 -4.3753e+00 +2.6480e+00 +6.4753e-01 -9.8384e-01 +3.7425e+00 +4.9310e+00 -2.8588e+00 +9.8190e-01 +2.4167e+00 +6.5789e-01 -1.6876e+00 -2.0291e+00 -3.4298e+00 -3.1188e+00 -3.2337e+00 -2.9737e+00 -7.2015e-01
2 +1.879097715e+05 +1.879097715e+05 +1.877739215e+05 +1.877739215e+05 +2.4998e+00 +1.2720e+00 -4.8360e+00 -2.2643e+00 +1.0752e+00 -3.8090e+00 +3.8598e+00 +2.2416e+00 -2.2205e-01 +1.8923e-01 +1.8311e+00 -4.6960e+00 -3.2699e+00 +2.9820e+00 -2.6146e+00 -3.0657e+00 -3.8231e+00 -1.9820e+00 -3.2762e-01 +1.4192e+00
41 +7.477822129e+04 +7.477822129e+04 +7.464237129e+04 +7.464237129e+04 +2.7593e-01 -1.5485e+00 -2.0228e+00 -3.0545e+00 +1.4302e+00 +1.1553e+00 +2.8456e+00 -4.0001e-01 +4.8635e+00 +1.1399e+00 +6.9588e-01 +2.5377e+00 +8.3332e-01 -2.4039e+00 -2.1089e+00 -5.3431e-01 -2.5067e+00 -2.1582e-01 -4.5821e-02 +3.3121e-01
49 +6.202168524e+04 +6.202168524e+04 +6.188583524e+04 +6.188583524e+04 +2.0483e+00 -1.7196e+00 -2.0011e+00 +3.0421e+00 +9.6838e-01 +4.0949e+00 +1.9072e+00 -2.9648e-01 +8.8894e-01 +5.9133e-01 -2.1073e+00 +1.7087e-01 +9.4808e-01 -2.0041e+00 -3.6861e+00 -2.3043e+00 -1.0833e+00 +1.3066e+00 -3.7120e-01 -3.3275e+00
66 +3.841722581e+04 +3.841722581e+04 +3.828137581e+04 +3.828137581e+04 +2.3926e+00 +2.4480e-02 -6.0502e-01 -1.3754e-01 +1.3953e+00 +9.0530e-01 +2.8100e+00 -6.9869e-01 +9.0482e-01 +8.8253e-01 -1.0031e+00 +2.2389e+00 +1.1193e+00 -3.1925e+00 -2.2040e-01 +3.6043e+00 -1.7480e+00 +2.5022e+00 -2.4828e+00 +1.7334e+00
167 +2.309531503e+04 +2.309531503e+04 +2.295946503e+04 +2.295946503e+04 +2.4626e+00 +3.7700e-03 -1.2140e+00 -7.9327e-01 +1.2871e+00 +9.8588e-01 +2.8292e+00 -7.1251e-01 +9.3241e-01 +1.1806e+00 -1.0031e+00 +1.7858e+00 +1.1338e+00 -3.1381e+00 -3.0480e-01 +8.7978e-01 -1.7436e+00 +2.4854e+00 -2.2605e+00 +1.8441e+00
% function evaluation | noise-free fitness - Fopt (-8.861000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.059913482e+05 +1.059913482e+05 +1.059027382e+05 +1.059027382e+05 +3.7283e-01 -2.4412e+00 +4.2422e+00 +1.2344e+00 +1.7155e+00 -3.4622e+00 -4.8332e-01 +2.8968e+00 +2.2372e+00 -6.2620e-01 -1.5276e+00 -1.7635e+00 -2.7369e-01 +9.6308e-01 +2.1877e+00 +1.2095e+00 +1.4719e+00 +1.9344e+00 -2.8078e+00 +2.4297e+00
41 +3.436373256e+04 +3.436373256e+04 +3.427512256e+04 +3.427512256e+04 +2.9898e+00 +5.0708e-01 -1.3589e+00 +8.8196e-01 -4.6530e-01 -1.5089e+00 -5.7927e-01 +6.5722e-01 +2.0247e+00 +8.9297e-01 -2.4531e+00 -2.1603e+00 -1.7698e-01 +1.1798e+00 -3.0017e-01 +2.5263e+00 +2.2391e-01 +1.2987e+00 +5.2880e-01 +2.4390e+00
117 +1.964306265e+04 +1.964306265e+04 +1.955445265e+04 +1.955445265e+04 +2.8219e+00 +3.4124e-01 -1.4701e+00 +1.6521e+00 -7.2944e-01 -9.9194e-01 -1.5721e-01 -7.7577e-01 +2.3941e+00 -7.8895e-01 -1.2662e+00 +1.9952e-01 -1.5086e-01 -3.2845e-01 +1.9680e-01 +1.7039e-02 -3.4696e-01 +9.9709e-01 +2.9147e-01 +2.4276e+00
141 +1.576025633e+04 +1.576025633e+04 +1.567164633e+04 +1.567164633e+04 +2.7735e+00 +1.8677e-01 -2.7469e+00 +1.6314e+00 -1.3398e+00 -9.8100e-01 -3.3654e-01 -1.2573e+00 +2.1775e+00 +4.8618e-01 -3.8037e-01 +5.8316e-01 +4.1692e-01 +1.5036e+00 -1.0479e-01 +1.5728e-01 -3.0432e-01 +8.3363e-01 +5.3775e-01 +2.4754e+00
338 +9.956729835e+03 +9.956729835e+03 +9.868119835e+03 +9.868119835e+03 +2.8272e+00 +1.9222e-01 -1.9284e+00 +1.4983e+00 -7.5180e-01 -1.0038e+00 -3.2600e-01 -9.3684e-01 +2.2241e+00 +5.6682e-01 -6.9110e-01 -1.0142e-01 -9.6885e-02 +8.8712e-01 +1.1735e-02 +2.4575e-01 -1.1427e-01 +2.1562e-01 +5.9758e-01 +2.4753e+00
% function evaluation | noise-free fitness - Fopt (1.856300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.902301562e+05 +4.902301562e+05 +4.904157862e+05 +4.904157862e+05 +1.5200e+00 -3.7059e+00 +4.5329e+00 +5.3293e-01 -4.4974e+00 -4.4235e+00 -2.4108e-01 +1.9472e+00 +3.1362e+00 -3.4762e+00 -9.0645e-01 -4.0708e+00 +3.1400e+00 +7.7039e-01 -2.8823e+00 +1.7194e+00 -2.3273e+00 -1.7271e-01 -3.9256e+00 +6.4765e-01
5 +1.358380780e+05 +1.358380780e+05 +1.360237080e+05 +1.360237080e+05 -1.0168e-02 -1.7596e+00 +3.2986e-01 -4.7989e+00 +2.9871e+00 +2.8879e+00 -3.5736e+00 -2.9186e+00 -1.6799e+00 -1.0799e+00 +2.5578e-01 +2.4869e+00 -1.0915e+00 +9.3643e-01 +9.8288e-01 -7.1249e-01 -4.8285e+00 -2.0093e-01 -4.5333e+00 -3.9143e-01
8 +8.634788160e+04 +8.634788160e+04 +8.653351160e+04 +8.653351160e+04 +1.7800e+00 +1.2211e-02 +1.0674e+00 +4.1149e-01 +2.4237e+00 -1.1687e+00 -8.0443e-01 -1.9681e+00 +3.0589e+00 -3.5195e+00 -3.2858e+00 +2.1557e+00 -6.0455e-01 -2.8410e+00 -6.6737e-02 +5.5290e-01 +1.6417e+00 -4.2573e+00 -2.7835e+00 -2.7043e+00
45 +3.898099256e+04 +3.898099256e+04 +3.916662256e+04 +3.916662256e+04 +1.4660e+00 -1.1177e+00 +7.6391e-01 -3.9299e+00 +2.5609e+00 +1.5797e-02 -1.2313e+00 -2.5607e+00 -1.1789e+00 -2.2795e+00 -5.5196e-02 +2.4474e+00 -7.1801e-01 -2.5181e+00 +9.6140e-01 +4.8036e-01 +7.0631e-01 -1.0526e+00 -2.8182e+00 -4.4127e-01
63 +1.964324874e+04 +1.964324874e+04 +1.982887874e+04 +1.982887874e+04 +1.1407e+00 +1.1339e+00 +9.0349e-01 +2.9479e+00 +1.7011e+00 +1.8297e+00 -1.5772e+00 -2.6036e-01 +3.0444e+00 -1.0560e+00 +3.9562e+00 +2.8272e-01 +3.6150e-01 -1.1342e+00 +2.0825e+00 -6.8881e-01 +2.1974e+00 +2.9806e+00 -2.7795e+00 -3.7752e+00
100 +1.416540659e+04 +1.416540659e+04 +1.435103659e+04 +1.435103659e+04 +1.8474e+00 +1.3004e-01 +1.5201e+00 +2.6016e+00 +2.3148e+00 +5.3438e-01 -2.7276e-01 -1.2355e+00 +1.1296e+00 -1.9165e-01 +5.3513e-01 +1.7614e+00 -6.4505e-01 -1.1733e+00 +1.9379e+00 +8.3006e-02 +2.2764e+00 +2.4916e+00 -1.0824e+00 -1.1867e+00
202 +9.446049940e+03 +9.446049940e+03 +9.631679940e+03 +9.631679940e+03 +7.5017e-01 +7.1331e-01 +9.8525e-01 +2.6527e+00 +1.5463e+00 +1.6083e+00 -7.3586e-01 -7.1204e-01 +1.5640e+00 -2.0127e-01 +1.2197e+00 +1.4373e+00 -3.7868e-01 -1.5671e+00 +1.9867e+00 +3.4163e-01 +1.9140e+00 +2.4292e+00 -1.8362e+00 -1.9826e+00
% function evaluation | noise-free fitness - Fopt (8.131000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.072015795e+05 +3.072015795e+05 +3.072828895e+05 +3.072828895e+05 +1.3102e+00 +2.8239e+00 -1.5808e+00 -1.7519e-02 +3.8333e+00 +1.0267e+00 -3.3008e+00 +1.0454e+00 +3.7253e+00 +1.5326e+00 -6.4505e-02 -8.8035e-01 -2.1939e+00 +4.8493e+00 -3.0289e+00 +2.0447e+00 +3.7241e+00 +4.5020e+00 -2.1682e+00 +4.6086e+00
7 +1.235326451e+05 +1.235326451e+05 +1.236139551e+05 +1.236139551e+05 -4.7134e+00 -3.1007e+00 +3.7678e+00 +1.2486e-01 -5.6892e-01 -4.6614e+00 +1.0158e+00 +7.9405e-02 -7.2792e-02 -2.8003e+00 -2.7531e+00 +6.9409e-01 +1.1881e-01 -1.0819e+00 +1.2130e+00 +1.7588e+00 +2.1407e+00 -2.5622e+00 -8.1497e-01 +3.0333e+00
42 +9.194277982e+04 +9.194277982e+04 +9.202408982e+04 +9.202408982e+04 -3.8352e-01 +1.9296e+00 +2.8066e-01 +7.1525e-01 -1.2412e+00 -2.9988e-01 +2.3259e+00 +4.5734e+00 +3.4723e-01 -4.0215e+00 +2.3930e+00 -1.2669e+00 +1.0082e+00 +3.8780e+00 +3.0330e+00 -1.1099e+00 +8.3569e-01 +3.7208e-01 -7.8353e-01 -2.9701e-01
45 +5.359776638e+04 +5.359776638e+04 +5.367907638e+04 +5.367907638e+04 -2.0010e+00 +2.5114e-01 -1.8067e-01 +1.1408e+00 -3.2815e+00 +9.8833e-01 +2.2603e+00 +2.8332e-01 -1.1775e+00 -2.9750e+00 -2.4637e+00 +2.2525e+00 +2.3374e+00 +6.4772e-01 -2.4907e-02 -1.0943e+00 +2.0751e-01 -2.4536e+00 -1.1645e+00 +2.5391e+00
50 +3.460316607e+04 +3.460316607e+04 +3.468447607e+04 +3.468447607e+04 +6.5664e-01 -7.8374e-01 -1.7777e+00 -1.5941e+00 +1.6234e+00 -1.2809e+00 +4.7215e-01 +2.4125e+00 +1.9346e+00 +2.6807e+00 -5.7801e-01 +1.9747e-01 +6.5713e-01 -1.0824e+00 +3.1516e+00 +1.5263e+00 +3.2106e+00 -2.2008e+00 -8.0847e-01 -8.7977e-01
81 +2.220029932e+04 +2.220029932e+04 +2.228160932e+04 +2.228160932e+04 +6.2847e-01 -1.4406e-01 +3.2075e-01 -9.0434e-01 +2.1473e+00 -2.6041e+00 +7.5281e-02 +2.2994e+00 +2.0964e+00 +1.2621e+00 -2.7110e-01 -4.9894e-02 -6.4075e-01 -9.0120e-01 +1.1164e+00 +1.6253e+00 +3.2309e+00 -5.5236e-01 -1.6012e+00 +1.1993e+00
91 +1.394956061e+04 +1.394956061e+04 +1.403087061e+04 +1.403087061e+04 +1.2509e+00 -1.2219e+00 -4.9257e-02 -1.3654e+00 -5.9248e-01 -3.2369e-01 +4.9581e-01 +9.4343e-01 +1.6351e+00 -2.4863e-01 -1.1638e+00 -1.6668e-01 -5.0240e-01 -9.3476e-01 +2.4837e+00 -8.9230e-01 +3.1691e+00 -1.7023e+00 -3.4087e-01 +8.8348e-01
171 +9.262233520e+03 +9.262233520e+03 +9.343543520e+03 +9.343543520e+03 +1.2509e+00 -1.2219e+00 -4.9257e-02 -5.0694e-01 -5.9248e-01 -3.2369e-01 +4.9581e-01 +9.4343e-01 +1.6351e+00 -2.4863e-01 -1.1638e+00 -1.6668e-01 -5.0240e-01 -9.3476e-01 +2.4837e+00 -8.9230e-01 +3.1691e+00 -1.7023e+00 -3.4087e-01 -2.6874e-01
6326 +6.302638915e+03 +6.302638915e+03 +6.383948915e+03 +6.383948915e+03 +1.0185e+00 -1.2821e+00 -2.5305e-02 -5.8115e-01 -5.0023e-01 -3.8405e-01 +8.4355e-01 +9.5358e-01 +1.3225e+00 -3.0957e-01 -1.1652e+00 -1.5613e-01 -3.9838e-01 -7.9948e-01 +2.4899e+00 +4.8744e-02 +2.6319e+00 -1.6194e+00 -7.2073e-01 +8.4313e-02
