% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2 +5.855893032e+00 +5.855893032e+00 -1.705341070e+02 -1.705341070e+02 +4.8088e+00 +3.1523e+00 -2.7421e+00 +2.8298e+00 -2.3865e+00 -3.5018e+00 -3.9999e+00 -2.0311e+00 +1.7740e+00 -4.2961e+00 +2.1552e+00 +1.0968e+00 +3.8928e-01 +2.4128e+00 -4.1553e+00 -1.2468e+00 -2.2788e+00 -3.2049e-01 +3.5457e+00 +4.2478e+00
450 +3.807996841e+00 +3.807996841e+00 -1.725820032e+02 -1.725820032e+02 +1.3132e+00 +1.6014e+00 -3.1686e+00 +1.5322e+00 -2.8124e+00 -2.5536e+00 -2.7423e+00 -1.7066e+00 +1.2524e+00 -3.1865e+00 +6.9686e-01 +7.4441e-01 +1.4477e-01 +2.3208e+00 -3.5403e+00 -1.3161e+00 +3.9577e-01 +4.5741e-01 +3.4731e+00 +2.3249e+00
% function evaluation | noise-free fitness - Fopt (7.792000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.000265931e+01 +1.000265931e+01 +8.792265931e+01 +8.792265931e+01 -4.0674e+00 +1.0214e+00 -4.0798e-02 -2.7853e+00 -6.5476e-01 +1.3720e+00 +4.4443e+00 -2.6112e+00 +1.1831e+00 -9.9739e-01 -1.6190e+00 +8.8008e-01 +1.9754e+00 +3.2150e+00 -2.2105e+00 -4.9952e+00 -3.7393e-01 -3.4505e+00 +3.2585e+00 -3.5194e+00
9 +9.911384572e+00 +9.911384572e+00 +8.783138457e+01 +8.783138457e+01 +2.6335e+00 -3.3768e+00 +2.7395e+00 +4.4682e+00 -1.8990e+00 -4.8797e-01 +2.9017e-01 -1.0485e-01 -2.5231e+00 -1.9707e+00 +3.9164e+00 +1.8730e+00 +1.0165e-01 -4.1768e+00 +2.7023e+00 +1.6835e-01 -2.4175e+00 +2.3968e-01 -1.3091e+00 +4.6138e+00
38 +5.185742468e+00 +5.185742468e+00 +8.310574247e+01 +8.310574247e+01 -3.6009e+00 +3.2491e+00 +2.7078e+00 +1.1531e+00 -4.0735e+00 +4.5525e+00 +9.7088e-01 +2.3426e+00 -2.3010e+00 +2.3652e+00 +2.3731e+00 -2.2273e+00 +1.9414e+00 -2.6560e+00 -3.5800e+00 -3.2112e-01 -3.4794e+00 +3.2022e+00 -4.8113e-01 +1.5368e+00
410 +2.950280936e+00 +2.950280936e+00 +8.087028094e+01 +8.087028094e+01 -3.5822e+00 +1.8248e+00 +2.5929e+00 +1.2134e+00 -4.0884e+00 +3.4960e+00 +4.5264e-01 +2.4354e+00 -2.3209e+00 +1.9670e+00 +2.2244e+00 -2.2326e+00 +1.9630e+00 -2.7610e+00 -3.5537e+00 -2.0653e-01 -3.3338e+00 +3.3356e+00 +1.7095e-01 +1.8548e+00
456 +2.336697329e+00 +2.336697329e+00 +8.025669733e+01 +8.025669733e+01 -3.5822e+00 +1.8248e+00 +2.5921e+00 +1.2133e+00 -4.0884e+00 +3.5003e+00 +4.5292e-01 +2.4352e+00 -2.3241e+00 +1.9670e+00 +2.2244e+00 -2.2338e+00 +1.9643e+00 -2.7605e+00 -3.5538e+00 -2.0736e-01 -3.3343e+00 +3.3390e+00 +1.7150e-01 +1.8548e+00
% function evaluation | noise-free fitness - Fopt (-3.430000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.288117560e+01 +2.288117560e+01 +1.945117560e+01 +1.945117560e+01 -1.0195e+00 -1.4214e+00 -9.6910e-01 -2.9540e+00 +2.0273e+00 -4.4016e+00 +1.0528e+00 -3.7588e+00 -2.1092e+00 +4.2249e+00 +8.8100e-01 +1.4291e+00 +1.2965e+00 -1.3840e+00 +2.4765e+00 +2.3249e+00 -1.8139e+00 -3.9130e+00 -1.8006e+00 -3.4989e+00
3 +9.711382772e+00 +9.711382772e+00 +6.281382772e+00 +6.281382772e+00 -4.5043e+00 -1.8147e+00 -7.5118e-01 +3.2574e+00 +1.1468e+00 -6.2216e-01 -4.7428e+00 +2.0247e+00 -5.4403e-01 -2.2488e+00 -3.4287e+00 -3.9035e+00 -3.1523e+00 -1.8442e+00 +2.9738e+00 +2.4390e+00 +4.1664e+00 +1.7946e+00 +4.9950e+00 -2.8996e+00
21 +5.206021687e+00 +5.206021687e+00 +1.776021687e+00 +1.776021687e+00 -1.8856e+00 -3.1412e+00 +3.9185e+00 +2.1016e+00 +1.3368e+00 -1.4390e+00 -4.7842e+00 +3.7033e+00 +4.1174e+00 +3.4810e+00 +1.6645e+00 -1.9350e+00 +1.3239e-01 +1.5611e+00 +4.4239e+00 +2.7564e+00 -4.3634e+00 +5.9856e-01 +9.2434e-01 +8.6994e-01
331 +3.669905409e+00 +3.669905409e+00 +2.399054094e-01 +2.399054094e-01 +1.5533e+00 -2.9724e-01 -1.8966e+00 -2.0016e+00 +3.9522e+00 +2.1553e+00 -3.9897e+00 +6.6175e-02 +2.2336e+00 +6.5520e-01 -9.0758e-01 -4.9567e+00 +1.5723e+00 +3.1454e+00 -1.1702e+00 -1.4362e+00 -2.8993e+00 +4.3259e+00 +4.2305e+00 +3.6886e+00
