% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
382 +9.978240680e+03 +9.978240680e+03 +8.978240680e+03 +8.978240680e+03 +6.4568e-01 -1.7589e+00 -1.2713e+00 -1.3071e+00 -2.1921e+00 +8.2699e-01 -1.7422e+00 +1.3867e-01 -3.5331e+00 +1.3467e+00 +1.6993e+00 +2.4614e+00 +8.7692e-01 +2.5106e+00 -1.8058e+00 +1.6512e+00 -3.8033e-01 -5.7798e-01 -6.6778e-01 +2.2481e+00
% function evaluation | noise-free fitness - Fopt (-1.838100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.978557004e+05 +6.978557004e+05 +6.976718904e+05 +6.976718904e+05 +2.6908e+00 -6.8164e-01 +6.8188e-01 +9.8595e-01 +2.3750e+00 -3.2612e+00 -2.7923e+00 +3.9319e+00 -2.0079e+00 -1.3279e+00 +7.3575e-01 -3.3232e+00 +1.9346e+00 +2.3211e+00 +4.0779e+00 +1.1472e+00 -4.0061e+00 +2.6153e+00 +4.6792e+00 +2.5705e+00
3 +4.399114350e+05 +4.399114350e+05 +4.397276250e+05 +4.397276250e+05 -3.7793e+00 -3.2408e+00 -1.7253e+00 -2.6279e+00 -1.3248e+00 -1.6748e+00 -4.8928e+00 +1.7818e-01 -3.1582e+00 -2.8955e+00 -1.3631e+00 +1.8521e+00 -3.3592e+00 +3.3681e-01 +1.5953e+00 +4.2851e+00 +2.1017e+00 -4.1736e+00 +3.6329e+00 +1.0943e+00
5 +2.297248041e+05 +2.297248041e+05 +2.295409941e+05 +2.295409941e+05 -6.1589e-01 -7.4046e-01 -1.5159e+00 -1.7457e+00 -3.2860e+00 +4.6107e+00 +1.3538e+00 +2.3032e+00 +1.8563e+00 -1.0673e+00 -3.7102e-01 -1.2229e-01 +1.2692e+00 +2.1010e+00 +2.8777e+00 -2.3488e+00 +2.4884e+00 -3.1633e+00 +5.9150e-01 +3.8916e+00
40 +1.143715183e+05 +1.143715183e+05 +1.141877083e+05 +1.141877083e+05 -3.3510e+00 -2.3196e+00 +3.6581e+00 -5.3469e-01 -2.1445e+00 -3.7784e-02 -3.6087e+00 -2.1080e+00 -2.9533e-01 -2.1208e+00 -9.3907e-03 +2.2083e+00 -2.3908e+00 +4.9136e+00 +1.4593e+00 +2.6701e-01 +3.5664e+00 -4.6997e-01 -3.4739e+00 -2.1102e-01
45 +6.468729491e+04 +6.468729491e+04 +6.450348491e+04 +6.450348491e+04 -2.8529e+00 -1.7163e+00 +3.8526e-01 -1.4862e+00 -2.2398e+00 +2.1956e+00 +9.6809e-01 -6.0405e-01 +1.3481e+00 -1.9176e+00 -3.5772e-01 +1.8523e+00 +9.1856e-01 +2.3006e+00 +2.2515e+00 -8.2025e-01 +2.9920e+00 -2.4937e+00 -3.4713e+00 +4.2204e-01
55 +4.091370080e+04 +4.091370080e+04 +4.072989080e+04 +4.072989080e+04 -6.5268e-01 -1.0258e+00 -1.4404e-01 -9.3627e-01 -4.1768e+00 +1.0748e+00 -3.4693e+00 -1.3578e+00 +3.3396e-01 -1.0787e+00 +1.4021e-01 +1.6428e+00 +2.8305e-01 +2.2089e+00 +7.3545e-01 -1.0084e+00 -1.3831e+00 +7.9042e-01 +7.2117e-01 -4.0043e+00
85 +3.870167690e+04 +3.870167690e+04 +3.851786690e+04 +3.851786690e+04 -6.5268e-01 -1.0258e+00 -1.4404e-01 -9.3627e-01 -4.1768e+00 +1.0748e+00 -3.4693e+00 -1.3578e+00 +3.3396e-01 -1.0787e+00 +1.4021e-01 +1.6428e+00 +2.8305e-01 +2.2089e+00 +7.3545e-01 -1.0084e+00 -1.3831e+00 +7.9042e-01 +7.2117e-01 -2.7872e+00
199 +2.319060491e+04 +2.319060491e+04 +2.300679491e+04 +2.300679491e+04 -1.4437e+00 +2.9392e-01 +1.5254e-01 -6.2116e-01 -2.3577e+00 +6.7572e-01 -3.2094e+00 -8.3235e-01 +2.3424e-01 -7.5659e-01 +2.3289e-01 +1.3433e+00 -8.6566e-01 +1.4584e+00 +2.7201e-01 -9.1250e-01 -7.0101e-02 -4.4131e-01 -5.1083e-01 -2.0810e+00
668 +1.549756733e+04 +1.549756733e+04 +1.531375733e+04 +1.531375733e+04 -1.8540e+00 -9.1196e-02 +1.6915e+00 -5.8447e-01 -2.2093e+00 +2.2586e-01 -3.2052e+00 -1.2327e+00 +3.5332e-01 +2.1790e-01 +5.7804e-01 +1.3267e+00 -4.3243e-01 +1.5449e+00 +5.5302e-01 -5.3613e-01 +1.3449e-02 -4.1306e-01 -4.5106e-01 -2.0368e+00
% function evaluation | noise-free fitness - Fopt (-3.877500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.525838373e+05 +9.525838373e+05 +9.521960873e+05 +9.521960873e+05 +1.5215e+00 -4.6652e+00 -1.6535e+00 -2.5642e+00 -6.0239e-01 -2.5337e+00 +1.4084e+00 -9.6566e-01 -1.2850e+00 -4.9483e+00 +3.5482e+00 -1.7343e+00 -3.0963e+00 -2.1818e+00 +3.1570e+00 +9.8848e-01 -1.2239e+00 -1.6966e-01 +4.5077e+00 +2.6297e+00
4 +1.455074067e+05 +1.455074067e+05 +1.451196567e+05 +1.451196567e+05 -3.0335e+00 +1.3340e+00 -1.8160e+00 +2.5056e+00 +3.3963e+00 +2.4316e+00 -3.4732e+00 +1.8316e+00 -1.9691e+00 +6.2773e-02 -1.1113e+00 -4.3366e+00 -2.5868e+00 +4.7218e-01 +2.3909e+00 +2.3685e+00 -1.7679e-01 -4.4431e+00 -4.7537e-01 +3.5650e+00
89 +9.146191172e+04 +9.146191172e+04 +9.107416172e+04 +9.107416172e+04 -1.7772e+00 +8.2642e-01 -2.2040e+00 -3.9005e-01 +1.5887e+00 +9.7246e-01 -2.9511e+00 +4.6985e-02 -8.1951e-01 -7.9986e-01 +2.6862e-01 -6.5172e-01 -2.6151e+00 +6.3464e-01 +2.0931e+00 +1.5519e+00 -3.1170e-01 -3.0065e+00 -2.2197e-01 -3.5035e+00
158 +5.601837252e+04 +5.601837252e+04 +5.563062252e+04 +5.563062252e+04 -3.5895e-01 -4.1315e-01 -2.2576e+00 +1.2767e+00 +1.4007e+00 -4.3498e-01 -8.8028e-01 -1.7220e-01 -9.0337e-01 -7.8948e-01 -1.1216e+00 +4.2182e-01 -2.4195e+00 -4.0692e-01 +2.0258e+00 +4.4145e-01 -4.6780e-01 -3.2488e+00 +1.5531e-02 +1.9716e+00
% function evaluation | noise-free fitness - Fopt (-7.009000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.396439469e+05 +5.396439469e+05 +5.395738569e+05 +5.395738569e+05 +3.2342e+00 -3.1195e+00 -3.6332e+00 +6.6681e-01 +2.9763e+00 +3.4155e-01 -1.0822e+00 -3.9061e+00 +2.5044e+00 -2.9233e+00 +3.3772e+00 +1.3616e+00 -4.0786e+00 -3.2044e+00 -1.9995e+00 +3.7902e+00 -5.2473e-01 -4.6453e+00 +1.7476e+00 +3.7123e+00
4 +2.685754141e+05 +2.685754141e+05 +2.685053241e+05 +2.685053241e+05 -4.2860e+00 +4.0718e+00 +1.9399e+00 +1.9531e+00 +7.8284e-01 +3.7842e+00 +2.0506e+00 +2.7587e+00 -3.3841e-01 -7.7968e-01 +4.1323e+00 +3.8327e+00 +8.7241e-02 +5.9366e-01 +8.1741e-01 +1.9937e+00 +5.6236e-02 -2.2280e+00 -6.0703e-01 +4.6488e+00
7 +1.544011147e+05 +1.544011147e+05 +1.543310247e+05 +1.543310247e+05 -3.0452e+00 -3.2454e+00 +1.9716e+00 -3.1885e+00 -4.9743e+00 +3.6810e+00 -1.5361e+00 +2.0171e+00 -6.9532e-01 -2.5538e+00 +2.3291e+00 -4.1923e+00 +1.3730e+00 +4.1119e+00 -1.1156e+00 +1.7091e+00 +1.6360e-01 +9.2738e-01 -3.6718e-01 +1.9951e+00
29 +8.165454482e+04 +8.165454482e+04 +8.158445482e+04 +8.158445482e+04 +1.1314e+00 -3.1307e+00 -3.0685e+00 -2.7730e+00 -4.4605e+00 +1.9862e+00 -1.4289e+00 +4.5751e+00 -3.3626e+00 +3.2296e+00 -2.0421e+00 -2.0276e-01 -2.2423e+00 -8.7094e-01 -3.0729e+00 -1.0418e+00 -2.0496e+00 -2.6562e+00 +3.8308e+00 -1.2343e-01
45 +5.488754973e+04 +5.488754973e+04 +5.481745973e+04 +5.481745973e+04 +1.1412e+00 +1.9116e+00 -8.0108e-01 -2.8240e+00 -4.4501e+00 +3.8108e-01 +1.7267e+00 +2.0760e+00 +3.5963e+00 +1.7448e+00 -1.7848e+00 -8.0882e-01 -2.9177e+00 -5.4348e-01 +1.0055e+00 -1.6012e+00 -3.1397e+00 -9.7690e-01 +3.8048e+00 +1.1540e-01
54 +1.775760047e+04 +1.775760047e+04 +1.768751047e+04 +1.768751047e+04 +1.1251e+00 -1.2836e+00 -2.5072e+00 -2.7835e+00 -2.4036e+00 +2.4704e+00 -1.1859e+00 +3.5426e+00 +1.2319e+00 +1.5113e+00 -4.6362e-02 +2.0558e+00 +1.9525e+00 -6.7969e-01 -2.5671e+00 -1.6188e+00 -2.7793e+00 -1.3367e-01 +3.4886e+00 -3.7101e-01
90 +1.034997891e+04 +1.034997891e+04 +1.027988891e+04 +1.027988891e+04 +1.1251e+00 -1.2836e+00 -2.5072e+00 -2.7835e+00 -2.4036e+00 +2.4704e+00 -1.1859e+00 +3.5426e+00 +1.2319e+00 +1.5113e+00 -4.6362e-02 +1.2456e+00 +1.9525e+00 -6.7969e-01 -2.5671e+00 -1.6188e+00 -2.7793e+00 -1.3367e-01 +3.4886e+00 -3.7101e-01
115 +7.592995651e+03 +7.592995651e+03 +7.522905651e+03 +7.522905651e+03 +8.5706e-01 -1.2375e+00 -1.3667e+00 -2.7434e+00 -2.9962e+00 +1.0368e+00 -7.9371e-01 +3.5396e+00 +1.0725e-01 +1.6967e+00 -7.6194e-01 +4.7831e-01 +1.7893e-01 -1.3289e+00 -1.7754e+00 -8.9514e-01 -2.0728e+00 -2.2602e+00 +3.5246e+00 -1.2948e-01
170 +6.182879693e+03 +6.182879693e+03 +6.112789693e+03 +6.112789693e+03 +8.8673e-01 -1.2486e+00 -1.9749e+00 -2.7506e+00 -2.7495e+00 +1.3781e+00 -9.5407e-01 +3.5406e+00 +2.8041e-01 +1.6953e+00 -3.8720e-01 +5.1991e-01 +1.7922e+00 -1.2908e+00 -2.1639e+00 -1.0997e+00 -2.4030e+00 -9.2664e-01 +3.5061e+00 -1.3710e-01
415 +3.964451235e+03 +3.964451235e+03 +3.894361235e+03 +3.894361235e+03 +1.1676e+00 -1.2804e+00 -2.0437e+00 -2.6653e+00 -2.5749e+00 +1.5817e+00 -1.1470e+00 +2.9089e+00 +7.8196e-01 +1.6766e+00 -5.2445e-01 -6.1118e-03 +1.3147e+00 -9.9405e-01 -1.8123e+00 -1.1012e+00 -2.6951e+00 -1.0038e+00 +3.4185e+00 -1.2210e-01
% function evaluation | noise-free fitness - Fopt (-8.481100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.704275147e+05 +6.704275147e+05 +6.695794047e+05 +6.695794047e+05 -2.8047e+00 -1.4044e+00 +3.8158e+00 -1.9653e-01 +4.6958e+00 +2.8433e+00 -4.8294e+00 +4.9748e+00 +6.5291e-01 -4.8228e+00 -1.0489e+00 +1.1720e+00 -1.6779e+00 -4.3536e-01 -2.7312e+00 +1.8501e+00 -6.3410e-01 -3.8421e+00 -1.5663e+00 -1.0867e+00
2 +4.483323852e+05 +4.483323852e+05 +4.474842752e+05 +4.474842752e+05 +3.1563e+00 -3.6528e+00 -2.1785e-01 -1.1695e+00 -2.7397e+00 +3.2120e-02 -1.7921e+00 +4.0617e+00 -2.7497e+00 -1.3044e+00 +3.0472e+00 +2.1967e+00 +4.1705e-01 -4.8345e+00 +2.5639e+00 -3.6937e+00 +1.3630e+00 +3.4677e+00 -1.7329e+00 +1.9981e-01
6 +2.163191928e+05 +2.163191928e+05 +2.154710828e+05 +2.154710828e+05 -1.7656e-01 -1.2040e+00 -2.9196e+00 +7.6098e-02 -2.0690e+00 -2.5585e+00 -4.1293e+00 +7.0102e-01 +2.3113e+00 +3.5842e+00 -3.6849e+00 +5.5319e-01 +5.9563e-01 -4.4627e+00 +2.9317e+00 -1.5793e+00 -3.2024e-01 +1.6992e+00 +8.9496e-01 -4.0976e+00
41 +7.510065549e+04 +7.510065549e+04 +7.425254549e+04 +7.425254549e+04 -1.3525e+00 -1.2881e+00 -1.0085e+00 +5.9999e-02 -1.0497e+00 +1.5887e+00 -4.3601e+00 +1.4467e+00 +1.4371e+00 -1.6679e+00 -1.3189e+00 +1.0209e+00 -4.5426e-01 -1.2510e+00 +2.8074e+00 -7.3428e-01 -5.0883e-01 +1.3202e+00 +5.4574e-01 -3.5772e+00
55 +4.482545836e+04 +4.482545836e+04 +4.397734836e+04 +4.397734836e+04 -3.2765e+00 -1.5078e+00 +2.9931e+00 +1.6817e+00 -1.1973e+00 +1.3842e+00 +6.6518e-01 +4.6713e-01 -1.8607e+00 +3.7040e+00 -1.5231e+00 +5.3893e-01 -2.8174e+00 -3.2193e+00 +2.7689e+00 -1.2369e+00 +9.0030e-01 +1.8465e+00 -3.6525e+00 -1.8636e+00
84 +3.121954998e+04 +3.121954998e+04 +3.037143998e+04 +3.037143998e+04 -3.2765e+00 -1.5078e+00 +2.9931e+00 +4.2111e-01 -1.1973e+00 +1.3842e+00 +6.6518e-01 +4.6713e-01 -1.8607e+00 +3.7040e+00 -1.5231e+00 +5.3893e-01 -2.8174e+00 -3.2193e+00 +2.7689e+00 -1.2369e+00 +9.0030e-01 +1.8465e+00 -3.6525e+00 -1.8636e+00
162 +2.429559844e+04 +2.429559844e+04 +2.344748844e+04 +2.344748844e+04 -3.2670e+00 -1.5676e+00 +2.6728e+00 +5.1312e-01 -1.2068e+00 +1.2291e+00 +5.9488e-01 +4.3132e-01 -1.7863e+00 +3.1921e+00 -1.6344e+00 +5.3715e-01 -2.7948e+00 -3.1993e+00 +2.7314e+00 -1.3571e+00 +1.0609e+00 +1.8443e+00 -3.0716e+00 -1.8493e+00
% function evaluation | noise-free fitness - Fopt (-5.978500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.215257671e+06 +1.215257671e+06 +1.214659821e+06 +1.214659821e+06 +3.3259e+00 -2.0525e+00 -2.1493e+00 +4.4553e+00 +4.6201e+00 +4.0450e+00 +3.2156e-01 +6.1150e-01 +4.3310e-01 -2.7332e+00 -4.1769e+00 +3.4938e+00 +2.0763e+00 +1.4942e+00 +1.9336e+00 +3.4470e+00 +2.6616e+00 +2.0104e+00 +3.9542e+00 -4.1957e+00
5 +8.878684429e+05 +8.878684429e+05 +8.872705929e+05 +8.872705929e+05 +4.6219e-01 +4.4711e-01 +1.6947e-01 -3.3801e+00 -4.0444e+00 -4.7727e+00 +1.7035e+00 +1.7698e+00 -2.8550e+00 -8.8840e-01 +3.5966e+00 -3.6423e+00 -2.7436e+00 +2.4856e+00 -1.3169e+00 -3.7217e+00 -3.2782e+00 -3.8281e+00 +2.8387e+00 +1.4530e+00
7 +3.211953778e+05 +3.211953778e+05 +3.205975278e+05 +3.205975278e+05 +1.5243e+00 +1.7339e+00 +1.9059e+00 +2.8469e-01 -4.0671e+00 -3.8207e+00 -4.0951e-01 +3.2963e+00 -3.6793e+00 +1.0751e-01 -9.4814e-01 -8.0097e-01 +9.7213e-01 -3.7129e+00 -4.9292e+00 +3.3947e+00 +2.8295e+00 +3.9608e+00 -1.3254e+00 +1.0500e+00
24 +2.008714829e+05 +2.008714829e+05 +2.002736329e+05 +2.002736329e+05 -4.8373e+00 -5.4891e-02 -9.0217e-01 -4.1194e+00 -4.4754e-01 -5.2781e-01 -2.3755e+00 -3.9894e+00 -3.6790e-01 +1.6104e+00 -2.2418e+00 -2.0918e+00 +1.2111e+00 +2.5313e+00 -1.4916e+00 +3.0194e+00 +2.9695e+00 +1.3855e+00 -2.2834e+00 +2.6332e+00
47 +1.033516953e+05 +1.033516953e+05 +1.027538453e+05 +1.027538453e+05 -8.8106e-01 +1.4367e+00 +2.2596e-01 -3.8994e+00 -2.5997e+00 -2.8931e+00 -7.2345e-01 +3.0783e+00 -2.4032e+00 +6.9686e-01 -1.6014e+00 -2.0581e+00 +1.1997e+00 -3.1816e-01 -4.3382e+00 +3.3086e+00 +2.8947e+00 +2.0601e+00 -1.4829e+00 +1.8804e+00
58 +6.585558467e+04 +6.585558467e+04 +6.525773467e+04 +6.525773467e+04 -3.8438e+00 +6.5545e-01 -2.1706e+00 -2.6407e+00 +2.4035e-01 +1.6455e+00 -1.5269e+00 +2.8290e+00 -2.0388e+00 +9.6573e-01 -3.7395e+00 -2.1012e+00 +1.8090e+00 -9.6838e-01 -2.9036e+00 +9.6175e-01 +1.4185e+00 -6.3278e-01 -2.5616e+00 +1.7383e+00
100 +3.328534828e+04 +3.328534828e+04 +3.268749828e+04 +3.268749828e+04 -4.4775e+00 -7.4356e-01 -1.7489e+00 -1.5295e+00 +7.9930e-02 +9.8880e-01 -2.9333e+00 -1.7255e-02 -1.5798e+00 +8.6574e-01 -2.7945e+00 -3.1625e+00 -1.1489e+00 -8.4105e-01 -2.8649e+00 +1.9685e+00 +1.5229e+00 -8.2335e-01 -1.1264e+00 +1.5123e+00
184 +2.499338619e+04 +2.499338619e+04 +2.439553619e+04 +2.439553619e+04 -2.3444e+00 -1.2443e+00 -1.5690e+00 -2.3928e+00 -5.0054e-02 +1.0512e+00 -2.5794e+00 -1.1208e+00 -1.0765e+00 +1.4227e+00 -2.8071e+00 -2.5103e+00 -3.1563e-01 -7.4229e-01 -2.5969e+00 +1.8941e+00 +1.2735e+00 -1.8836e+00 -1.8194e+00 +1.2015e+00
1013 +1.507797412e+04 +1.507797412e+04 +1.448012412e+04 +1.448012412e+04 -2.7644e+00 -1.4676e+00 -1.0220e+00 -1.8029e+00 +2.5597e-02 +1.3127e+00 -2.6682e+00 -6.8810e-01 -9.5648e-01 +1.3138e+00 -3.3323e+00 -2.4316e+00 +2.9311e-01 -9.4829e-01 -2.6761e+00 +1.6976e+00 +1.3977e+00 -2.3308e+00 -2.0545e+00 +1.4771e+00
% function evaluation | noise-free fitness - Fopt (-1.073400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.247261776e+06 +1.247261776e+06 +1.247154436e+06 +1.247154436e+06 +3.1184e+00 +4.7764e+00 -3.5311e+00 -3.5690e+00 +4.9146e+00 -2.8341e+00 -2.2531e-01 +2.2397e+00 +4.2851e+00 +4.0442e+00 -3.5115e-01 -1.3258e+00 -2.7001e+00 +1.9311e+00 -2.6516e+00 +1.0565e+00 +4.7159e+00 -4.1087e+00 -2.8130e+00 -4.9989e+00
2 +7.096531077e+05 +7.096531077e+05 +7.095457677e+05 +7.095457677e+05 -1.8861e+00 -1.4953e+00 -9.3422e-01 -3.4951e+00 -1.3927e+00 +2.1749e+00 +6.5487e-01 +9.5383e-01 +1.9904e+00 -1.3927e-01 +4.5299e+00 +3.3925e+00 -6.7007e-01 +1.1747e+00 +4.1519e+00 +2.8079e+00 -2.3389e+00 +3.1889e+00 +2.6228e+00 -2.3888e+00
5 +4.927458200e+05 +4.927458200e+05 +4.926384800e+05 +4.926384800e+05 -3.3539e+00 +6.0662e-01 -2.0941e+00 -1.7698e+00 -3.9419e+00 +1.2484e+00 +3.1126e+00 -3.9021e-01 +5.2712e-01 -2.8922e+00 -3.8055e-01 +4.5469e+00 +2.8967e+00 -1.2897e+00 +3.6271e+00 -2.4167e+00 -4.4902e+00 +3.8020e+00 -6.5543e-01 -2.5304e+00
14 +2.614391796e+05 +2.614391796e+05 +2.613318396e+05 +2.613318396e+05 +4.1955e-01 -4.0965e+00 +1.6091e+00 +1.6438e+00 +1.8360e+00 -1.9384e+00 +1.3509e-01 -1.9152e+00 -2.1655e+00 +1.3304e+00 +5.2104e-01 -4.0936e-01 +2.4611e+00 +4.0657e+00 -2.2029e+00 -1.9854e+00 -1.3496e+00 -1.5960e+00 -3.5487e+00 +1.6940e+00
42 +9.868865109e+04 +9.868865109e+04 +9.858131109e+04 +9.858131109e+04 +1.8220e-01 -2.2829e+00 +5.7969e-01 +1.1493e+00 -1.1640e+00 +8.1708e-01 +2.0364e-01 -1.6450e+00 +1.5409e+00 +5.1873e-01 +7.7077e-01 +2.4474e+00 +1.0545e+00 +2.3168e+00 +1.9131e+00 -1.1682e+00 -1.8130e+00 +1.2492e+00 -1.7767e+00 +1.2927e+00
131 +5.893668480e+04 +5.893668480e+04 +5.882934480e+04 +5.882934480e+04 +1.9307e-01 -2.2979e+00 +6.5421e-01 +1.2114e+00 -1.1638e+00 +5.3887e-01 -4.0392e-01 -1.7167e+00 -6.9172e-01 +5.5495e-01 +2.9279e-01 +1.5576e+00 +1.2334e+00 +2.3309e+00 +7.6396e-01 -1.2995e+00 -9.6027e-01 +1.2497e+00 +1.5563e-01 -8.7833e-01
